snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
178,0.00789574,0.000227692,0.00733526,-0.000107901,0.000102011,3.05176e-05,0.0588077,0.000887287,0.0380363,-0.000191693,0.00532868,0.000244141
179,0.00803082,0.000227429,0.00735439,-0.000107693,0.000105792,3.05176e-05,0.0607853,0.000886232,0.0382649,-0.000214538,0.00580025,0.000244141
180,0.00804807,0.000231096,0.00737824,-0.000109073,0.000105619,3.05176e-05,0.0618418,0.000880337,0.0386681,-0.00031401,0.00578645,0.000244141
181,0.00810797,0.000231621,0.0072836,-0.000108138,0.000107131,3.05176e-05,0.0630629,0.000891191,0.0378902,-0.000247288,0.00614788,0.000244141
182,0.00830751,0.00023292,0.00733894,-0.000109401,0.000112559,3.05176e-05,0.0661829,0.000919602,0.0395101,-0.000277668,0.00668412,0.000244141
183,0.0081396,0.000234101,0.00733184,-0.000108192,0.000108404,3.05176e-05,0.063085,0.00092496,0.0380833,-0.000230177,0.00610744,0.000244141
184,0.00827193,0.000235801,0.00731702,-0.000107911,0.000111481,3.05176e-05,0.0650089,0.000888351,0.0386369,-0.000286357,0.0063639,0.000244141
185,0.00859532,0.00023357,0.00736756,-0.000108352,0.000121091,3.05176e-05,0.0698075,0.000892739,0.0383839,-0.000281212,0.00730971,0.000244141
186,0.00903084,0.000232158,0.00732406,-0.00010813,0.0001324,3.05176e-05,0.0771072,0.000879582,0.0395356,-0.000192491,0.00886801,0.000244141
187,0.00918417,0.000228498,0.00730828,-0.000107961,0.000135377,3.05176e-05,0.079892,0.000903767,0.0373751,-0.000286007,0.00939889,0.000244141
188,0.00962145,0.0002304,0.00731229,-0.000105777,0.000147401,3.05176e-05,0.0872184,0.000863395,0.0401852,-0.000235317,0.0109553,0.000244141
189,0.0099101,0.000228246,0.0073851,-0.000105858,0.000156947,3.05176e-05,0.091166,0.000874655,0.0391645,-0.000242239,0.0117739,0.000244141
190,0.0101229,0.000228006,0.00733166,-0.000105767,0.000160638,3.05176e-05,0.0951287,0.000877725,0.0387845,-0.000219171,0.0127706,0.000244141
191,0.0101874,0.000232544,0.00731409,-0.000110704,0.00016209,3.05176e-05,0.095914,0.000929021,0.0383277,-0.000289787,0.0127224,0.000244141
192,0.0102928,0.000229064,0.00734495,-0.00010785,0.000167507,3.05176e-05,0.0974934,0.000869098,0.038476,-0.000258326,0.0132609,0.000244141
193,0.0104857,0.000233047,0.00733063,-0.000108114,0.00017168,3.05176e-05,0.100739,0.00091284,0.0389726,-0.0002527,0.0141645,0.000244141
194,0.010481,0.000229428,0.00726196,-0.000105973,0.000171942,3.05176e-05,0.100993,0.000878303,0.0379309,-0.00025561,0.0140373,0.000244141
195,0.0105822,0.000230997,0.00735963,-0.000108463,0.000174544,3.05176e-05,0.102144,0.000894333,0.0380846,-0.000210862,0.0141629,0.000244141
196,0.010941,0.00023392,0.00735457,-0.00010979,0.000185416,3.05176e-05,0.108333,0.000886088,0.0402445,-0.000223772,0.0157365,0.000244141
