record,key,value,details
protocol,L,33,ticks,48,speed,0.14999999999999999,gate,9.9999999999999998e-13
attempt,tick,16,total_endpoint_work,-0.0098902866727356969,external_work,5.5711639530266623e-05,delta_cross,0.00031719084505574084,delta_rigid,0.00026147920552549789,required_rigid_work,-0.00026147920552549789,required_partial_work,-0.0098877328947696852,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.40108750962151229,self_translation_residual,2.6020852139652106e-17,cross_identity_residual,2.3689817468808272e-17
attempt,tick,17,total_endpoint_work,-0.0044142360184929444,external_work,-0.00011994375434837858,delta_cross,0.00016773655969883408,delta_rigid,0.00028768031404721207,required_rigid_work,-0.00028768031404721207,required_partial_work,-0.0044161877809317709,rigid_kinematic,true,partial_kinematic,true,outside_r1_fraction,0.46404711629230505,self_translation_residual,1.7347234759768071e-18,cross_identity_residual,-5.9631119486702744e-19
attempt,tick,18,total_endpoint_work,-0.0046216033517326892,external_work,-0.00010424717901065529,delta_cross,8.5111200745786007e-05,delta_rigid,0.00018935837975645863,required_rigid_work,-0.00018935837975645863,required_partial_work,-0.0046292592786866017,rigid_kinematic,true,partial_kinematic,true,outside_r1_fraction,0.70538218930140217,self_translation_residual,1.8214596497756474e-17,cross_identity_residual,1.7347234759768071e-17
attempt,tick,19,total_endpoint_work,-0.0098351702670764572,external_work,6.7258688988865539e-05,delta_cross,0.00018574857658723402,delta_rigid,0.00011848988759836226,required_rigid_work,-0.00011848988759836226,required_partial_work,-0.0098517778266915008,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.35467470169148635,self_translation_residual,-8.6736173798840355e-18,cross_identity_residual,-6.2206099646355817e-18
attempt,tick,20,total_endpoint_work,-0.011920052161867161,external_work,0.00012718082618288522,delta_cross,0.00031385216344109908,delta_rigid,0.00018667133725826755,required_rigid_work,-0.00018667133725826755,required_partial_work,-0.011924671399103914,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.35914788356386645,self_translation_residual,5.377642775528102e-17,cross_identity_residual,5.3695112592344607e-17
attempt,tick,21,total_endpoint_work,-0.0079572753178988858,external_work,-7.4667976265427913e-06,delta_cross,0.00028841049695533909,delta_rigid,0.00029587729458191436,required_rigid_work,-0.00029587729458191436,required_partial_work,-0.0079571736341272088,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.47448930496327768,self_translation_residual,3.6429192995512949e-17,cross_identity_residual,3.2471855065940858e-17
attempt,tick,22,total_endpoint_work,-0.0042725669758727344,external_work,-0.00012258816251645158,delta_cross,0.00017050708212189639,delta_rigid,0.00029309524463838003,required_rigid_work,-0.00029309524463838003,required_partial_work,-0.004269762952654489,rigid_kinematic,true,partial_kinematic,true,outside_r1_fraction,0.60772508893712063,self_translation_residual,3.4694469519536142e-17,cross_identity_residual,3.2092384305570931e-17
attempt,tick,23,total_endpoint_work,-0.0063585212014891559,external_work,-4.7003047969053924e-05,delta_cross,0.00015139223130347049,delta_rigid,0.00019839527927253704,required_rigid_work,-0.00019839527927253704,required_partial_work,-0.0063548810785682246,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.62528044826364304,self_translation_residual,9.540979117872439e-18,cross_identity_residual,1.2630955309456127e-17
attempt,tick,24,total_endpoint_work,-0.01071540453423769,external_work,9.4101567016910678e-05,delta_cross,0.00025569032474425518,delta_rigid,0.00016158875772732603,required_rigid_work,-0.00016158875772732603,required_partial_work,-0.010716342639824334,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.37262538390256411,self_translation_residual,-2.0816681711721685e-17,cross_identity_residual,-1.8485647040877851e-17
attempt,tick,25,total_endpoint_work,-0.010685369644244687,external_work,8.575890464079309e-05,delta_cross,0.00031647234943923269,delta_rigid,0.00023071344479847281,required_rigid_work,-0.00023071344479847281,required_partial_work,-0.010680055056813161,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.45058485707200807,self_translation_residual,3.8163916471489756e-17,cross_identity_residual,3.3203691532368573e-17
attempt,tick,26,total_endpoint_work,-0.0066084277252037504,external_work,-4.9892891739767412e-05,delta_cross,0.00024013282973320629,delta_rigid,0.00029002572147297095,required_rigid_work,-0.00029002572147297095,required_partial_work,-0.0066088010174068894,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.5403886388279926,self_translation_residual,0,cross_identity_residual,-2.7647155398380363e-18
attempt,tick,27,total_endpoint_work,-0.0048369297486553185,external_work,-0.00010248804956533705,delta_cross,0.00014420768835922415,delta_rigid,0.00024669573792454082,required_rigid_work,-0.00024669573792454082,required_partial_work,-0.0048316815033276764,rigid_kinematic,true,partial_kinematic,true,outside_r1_fraction,0.6993497546503662,self_translation_residual,-2.0816681711721685e-17,cross_identity_residual,-2.0383000842727483e-17
attempt,tick,28,total_endpoint_work,-0.00785197853497757,external_work,6.8300364748061026e-07,delta_cross,0.00016991351062782718,delta_rigid,0.0001692305069803321,required_rigid_work,-0.0001692305069803321,required_partial_work,-0.0078507538492108182,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.54841745579180434,self_translation_residual,-1.7347234759768071e-17,cross_identity_residual,-1.4474099002681484e-17
attempt,tick,29,total_endpoint_work,-0.010837390343503958,external_work,9.6022974821278695e-05,delta_cross,0.00027062308915650965,delta_rigid,0.00017460011433529515,required_rigid_work,-0.00017460011433529515,required_partial_work,-0.010834688236274176,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.42022603955128751,self_translation_residual,6.2450045135165055e-17,cross_identity_residual,6.4184768611141862e-17
attempt,tick,30,total_endpoint_work,-0.0093564465645786278,external_work,4.2723279519312885e-05,delta_cross,0.00029299689955727612,delta_rigid,0.00025027362003795031,required_rigid_work,-0.00025027362003795031,required_partial_work,-0.009352829345552852,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.51787112917959344,self_translation_residual,-1.0408340855860843e-17,cross_identity_residual,-1.2902005852577503e-17
attempt,tick,31,total_endpoint_work,-0.005920010588223508,external_work,-7.0208819236980259e-05,delta_cross,0.00021057625208774008,delta_rigid,0.0002807850713247113,required_rigid_work,-0.0002807850713247113,required_partial_work,-0.0059197328347396416,rigid_kinematic,true,partial_kinematic,true,outside_r1_fraction,0.61082984811342056,self_translation_residual,-6.9388939039072284e-18,cross_identity_residual,-9.053088140253962e-18
attempt,tick,32,total_endpoint_work,-0.0057651575704542116,external_work,-7.1776464991997406e-05,delta_cross,0.00015339535103724589,delta_rigid,0.00022517181602922307,required_rigid_work,-0.00022517181602922307,required_partial_work,-0.0057602339714493264,rigid_kinematic,true,partial_kinematic,true,outside_r1_fraction,0.70616963120792897,self_translation_residual,-2.4286128663675299e-17,cross_identity_residual,-2.0220370516854658e-17
attempt,tick,33,total_endpoint_work,-0.0088912700163868829,external_work,3.2660020996212848e-05,delta_cross,0.00020459377502127056,delta_rigid,0.00017193375402509148,required_rigid_work,-0.00017193375402509148,required_partial_work,-0.008891715371023479,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.51446125646409147,self_translation_residual,3.2959746043559335e-17,cross_identity_residual,3.3772897672923463e-17
