backend,L,orientation,direction,stage,tick,transported_events,annihilation_pairs,reaction_sites,reaction_l1,current_l1,transport_residual,curl_l1,curl_divergence,gauss_residual,total_state,radius,boundary_flux,divergence_sum,telescope_residual,plateau,valid
windows_msvc_cpu,64,1,+x,moving,11,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,4,1.0000000000000004,1.0000000000000007,-2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,12,1,0,0,0,1,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,2,1.0000000000000002,1.0000000000000002,0,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,12,1,0,0,0,1,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,3,1.0000000000000004,1.0000000000000002,2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,12,1,0,0,0,1,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,4,1.0000000000000004,1.0000000000000002,2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,stationary,13,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,2,1.0000000000000004,1.0000000000000004,0,0,1
windows_msvc_cpu,64,1,+x,stationary,13,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,3,1.0000000000000004,1.0000000000000004,0,0,1
windows_msvc_cpu,64,1,+x,stationary,13,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,4,1.0000000000000004,1.0000000000000007,-2.2204460492503131e-16,0,1
windows_msvc_cpu,64,1,+x,stationary,14,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,2,1.0000000000000004,1.0000000000000004,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,14,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,3,1.0000000000000004,1.0000000000000004,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,14,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,4,1.0000000000000007,1.0000000000000007,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,15,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,2,1.0000000000000004,1.0000000000000004,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,15,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,3,1.0000000000000004,1.0000000000000004,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,15,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,4,1.0000000000000007,1.0000000000000007,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,16,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,2,1.0000000000000004,1.0000000000000004,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,16,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,3,1.0000000000000007,1.0000000000000004,2.2204460492503131e-16,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,16,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,4,1.0000000000000007,1.0000000000000007,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,17,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,2,1.0000000000000007,1.0000000000000007,0,0,1
windows_msvc_cpu,64,1,+x,stationary,17,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,3,1.0000000000000007,1.0000000000000007,0,0,1
windows_msvc_cpu,64,1,+x,stationary,17,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,8.8817841970012523e-16,0,4,1.0000000000000007,1.0000000000000009,-2.2204460492503131e-16,0,1
windows_msvc_cpu,64,1,+x,stationary,18,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,1.1102230246251565e-15,0,2,1.0000000000000007,1.0000000000000007,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,18,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,1.1102230246251565e-15,0,3,1.0000000000000007,1.0000000000000007,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,18,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,1.1102230246251565e-15,0,4,1.0000000000000009,1.0000000000000009,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,19,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,1.1102230246251565e-15,0,2,1.0000000000000007,1.0000000000000007,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,19,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,1.1102230246251565e-15,0,3,1.0000000000000007,1.0000000000000007,0,2.2204460492503116e-16,1
windows_msvc_cpu,64,1,+x,stationary,19,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,1.1102230246251565e-15,0,4,1.0000000000000009,1.0000000000000009,0,2.2204460492503116e-16,1
