L,direction,amplitude,polarity,tick,packet_centroid,directed_probe_distance,force_x,force_longitudinal,max_leading_force,integrated_longitudinal_force,valid
49,-1,1,-1,3,32.792110272700448,8.7921102727004481,-8.6477436794339117e-22,8.6477436794339117e-22,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,4,32.404379930685707,8.4043799306857068,-3.455924418371263e-21,3.455924418371263e-21,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,5,31.929807845217788,7.9298078452177876,-1.1009527965120591e-20,1.1009527965120591e-20,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,6,31.399125190272581,7.3991251902725814,-2.4611489603682471e-20,2.4611489603682471e-20,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,7,30.92560766349516,6.9256076634951604,-8.4733156630463992e-20,8.4733156630463992e-20,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,8,30.525928246363421,6.5259282463634207,-1.0143263474502042e-19,1.0143263474502042e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,9,30.117024867376195,6.1170248673761947,-1.4497579538690233e-20,1.4497579538690233e-20,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,10,29.659697986281511,5.6596979862815111,-1.3562593106802018e-19,1.3562593106802018e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,11,29.186080946434963,5.1860809464349629,-1.3119807990487495e-19,1.3119807990487495e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,12,28.727737750291293,4.7277377502912934,-1.0433316893019666e-19,1.0433316893019666e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,13,28.279838995262402,4.2798389952624021,-2.9170155363766784e-19,2.9170155363766784e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,14,27.828370232016059,3.8283702320160593,-2.2506136632709694e-19,2.2506136632709694e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,15,27.371545262015605,3.371545262015605,-3.6884327806936947e-19,3.6884327806936947e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
