k,d,l,m,A_N,R_N,lambda_max,log_psi,hits_1e-03,hits_1e-04,hits_1e-05,hits_1e-06,alpha_inv_rel_residual
7,2,3,3,-1.2275607913913799e-7,1.000055673164970803235462,137.0359995634229388252195,1.9537236598933104e-8,1,1,1,1,3.498518214e-9
7,2,3,4,-1.6367477218629142e-7,1.000055632246277756082033,137.0359996899520128175633,2.6049648798630273e-8,1,1,1,1,4.421845478e-9
7,2,3,5,-2.0459346523344485e-7,1.000055591327584708928604,137.035999816481086570979,3.2562060998327442e-8,1,1,1,1,5.345172739e-9
7,2,3,6,-2.4551215828059828e-7,1.000055550408891661775175,137.0359999430101600854665,3.9074473198024611e-8,1,1,1,1,6.268499999e-9
7,2,3,7,-2.8643085132775171e-7,1.000055509490198614621746,137.0360000695392333610258,4.558688539772178e-8,1,1,1,1,7.191827257e-9
7,2,3,8,-3.2734954437490513e-7,1.000055468571505567468317,137.0360001960683063976569,5.2099297597418949e-8,1,1,1,1,8.115154513e-9
7,2,4,2,-2.0376883616244949e-10,1.000055795717281106211002,137.0359991844658108720307,2.4323113260860188e-11,1,1,1,1,7.331344431e-10
7,2,4,3,-3.0565325540482255e-10,1.000055795615396686968629,137.0359991847808586007345,3.6484669970491352e-11,1,1,1,1,7.354334574e-10
7,2,4,4,-4.0753767464719562e-10,1.000055795513512267726256,137.0359991850959063294369,4.8646226680122515e-11,1,1,1,1,7.377324718e-10
7,2,4,5,-5.0942209388956869e-10,1.000055795411627848483883,137.0359991854109540581377,6.0807783389753679e-11,1,1,1,1,7.400314861e-10
7,2,4,6,-6.1130651313194176e-10,1.00005579530974342924151,137.0359991857260017868371,7.2969340099384843e-11,1,1,1,1,7.423305005e-10
7,2,4,7,-7.1319093237431483e-10,1.000055795207859009999137,137.035999186041049515535,8.5130896809016006e-11,1,1,1,1,7.446295149e-10
7,2,4,8,-8.1507535161668789e-10,1.000055795105974590756764,137.0359991863560972442314,9.729245351864717e-11,1,1,1,1,7.469285292e-10
7,2,5,2,-4.7565597315717688e-13,1.000055795920574286400295,137.0359991838371862485964,4.5421862964344408e-14,1,1,1,1,7.285471476e-10
7,2,5,3,-7.1348512088408989e-13,1.000055795920336457252568,137.0359991838379216655852,6.813287364758612e-14,1,1,1,1,7.285525142e-10
7,2,5,4,-9.5131426861100291e-13,1.000055795920098628104841,137.0359991838386570825741,9.0843884330827832e-14,1,1,1,1,7.285578808e-10
7,2,5,5,-1.1891434163379159e-12,1.000055795919860798957114,137.035999183839392499563,1.1355489501406954e-13,1,1,1,1,7.285632474e-10
7,2,5,6,-1.4269725640648289e-12,1.000055795919622969809387,137.0359991838401279165518,1.3626590569731126e-13,1,1,1,1,7.28568614e-10
7,2,5,7,-1.6648017117917419e-12,1.00005579591938514066166,137.0359991838408633335407,1.5897691638055297e-13,1,1,1,1,7.285739806e-10
7,2,5,8,-1.902630859518655e-12,1.000055795919147311513933,137.0359991838415987505296,1.8168792706379468e-13,1,1,1,1,7.285793472e-10
7,2,6,2,-1.0635952552970123e-15,1.000055795921048878778197,137.0359991838357187106565,8.4664621521305594e-17,1,1,1,1,7.285364384e-10
7,2,6,3,-1.5965540312700911e-15,1.000055795921048345819421,137.0359991838357203586754,1.2707613335146637e-16,1,1,1,1,7.285364505e-10
7,2,6,4,-2.12951280724317e-15,1.000055795921047812860645,137.0359991838357220066944,1.6948764518162715e-16,1,1,1,1,7.285364625e-10
7,2,6,5,-2.6624715832162489e-15,1.000055795921047279901869,137.0359991838357236547133,2.1189915701178793e-16,1,1,1,1,7.285364745e-10
7,2,6,6,-3.1954303591893277e-15,1.000055795921046746943093,137.0359991838357253027322,2.5431066884194871e-16,1,1,1,1,7.285364865e-10
7,2,6,7,-3.7283891351624066e-15,1.000055795921046213984317,137.0359991838357269507512,2.9672218067210948e-16,1,1,1,1,7.285364986e-10
7,2,6,8,-4.2613479111354854e-15,1.000055795921045681025541,137.0359991838357285987701,3.3913369250227026e-16,1,1,1,1,7.285365106e-10
7,2,7,2,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
7,2,7,3,-1.161148324572731e-18,1.000055795921049941212304,137.0359991838357154253902,7.9201069507981123e-20,1,1,1,1,7.285364145e-10
7,2,7,4,-2.322296649145462e-18,1.000055795921049940051155,137.0359991838357154289807,1.5840213901596225e-19,1,1,1,1,7.285364145e-10
7,2,7,5,-3.4834449737181931e-18,1.000055795921049938890007,137.0359991838357154325712,2.3760320852394337e-19,1,1,1,1,7.285364145e-10
7,2,7,6,-4.6445932982909241e-18,1.000055795921049937728859,137.0359991838357154361617,3.1680427803192449e-19,1,1,1,1,7.285364145e-10
7,2,7,7,-5.8057416228636551e-18,1.00005579592104993656771,137.0359991838357154397522,3.9600534753990561e-19,1,1,1,1,7.285364146e-10
7,2,7,8,-6.9668899474363861e-18,1.000055795921049935406562,137.0359991838357154433427,4.7520641704788674e-19,1,1,1,1,7.285364146e-10
7,2,8,2,2.3173403565759575e-18,1.000055795921049944690792,137.035999183835715414634,-1.5810633209276989e-19,1,1,1,1,7.285364144e-10
7,2,8,3,2.3148622102912052e-18,1.000055795921049944688314,137.0359991838357154146416,-1.5795842863117371e-19,1,1,1,1,7.285364144e-10
7,2,8,4,2.3123840640064529e-18,1.000055795921049944685836,137.0359991838357154146493,-1.5781052516957753e-19,1,1,1,1,7.285364144e-10
7,2,8,5,2.3099059177217006e-18,1.000055795921049944683358,137.035999183835715414657,-1.5766262170798135e-19,1,1,1,1,7.285364144e-10
7,2,8,6,2.3074277714369483e-18,1.00005579592104994468088,137.0359991838357154146646,-1.5751471824638517e-19,1,1,1,1,7.285364144e-10
7,2,8,7,2.304949625152196e-18,1.000055795921049944678401,137.0359991838357154146723,-1.57366814784789e-19,1,1,1,1,7.285364144e-10
7,2,8,8,2.3024714788674437e-18,1.000055795921049944675923,137.0359991838357154146799,-1.5721891132319282e-19,1,1,1,1,7.285364144e-10
7,3,2,2,-2.9215796659525332e-5,1.00002658012439041704189,137.0360895250698656846773,6.9747211972009795e-6,1,1,1,1,6.599803736e-7
7,3,2,3,-4.3823694989289739e-5,1.000011972226060652634386,137.0361346956412647042035,1.0462081795801588e-5,1,1,1,1,9.896059588e-7
7,3,2,4,-5.8431593319054147e-5,0.9999973643277308882268822,137.0361798661822130609747,1.3949442394402197e-5,1,1,1,0,1.319231322e-6
7,3,2,5,-7.3039491648818554e-5,0.9999827564294011238193785,137.0362250366927108165736,1.7436802993002805e-5,1,1,1,0,1.648856463e-6
7,3,2,6,-8.7647389978582962e-5,0.9999681485310713594118749,137.0362702071727580325827,2.0924163591603414e-5,1,1,1,0,1.978481381e-6
7,3,2,7,-0.00010225528830834737,0.9999535406327415950043712,137.0363153776223547705842,2.4411524190204022e-5,1,1,1,0,2.308106078e-6
7,3,2,8,-0.00011686318663811178,0.9999389327344118305968675,137.0363605480415010921602,2.7898884788804631e-5,1,1,1,0,2.637730552e-6
7,3,3,2,-8.1837386090823413e-8,1.000055714083663851550039,137.0359994368938645903569,1.3024824399156734e-8,1,1,1,1,2.575190949e-9
7,3,3,3,-1.2275607913797684e-7,1.00005567316497080439661,137.035999563422938821629,1.9537236598853903e-8,1,1,1,1,3.498518214e-9
7,3,3,4,-1.6367477218513027e-7,1.000055632246277757243181,137.0359996899520128139728,2.6049648798551072e-8,1,1,1,1,4.421845478e-9
7,3,3,5,-2.045934652322837e-7,1.000055591327584710089752,137.0359998164810865673885,3.2562060998248241e-8,1,1,1,1,5.345172739e-9
7,3,3,6,-2.4551215827943713e-7,1.000055550408891662936324,137.035999943010160081876,3.907447319794541e-8,1,1,1,1,6.268499999e-9
7,3,3,7,-2.8643085132659056e-7,1.000055509490198615782895,137.0360000695392333574353,4.5586885397642579e-8,1,1,1,1,7.191827257e-9
7,3,3,8,-3.2734954437374399e-7,1.000055468571505568629466,137.0360001960683063940664,5.2099297597339748e-8,1,1,1,1,8.115154513e-9
7,3,4,2,-2.0376883500130116e-10,1.000055795717281107372151,137.0359991844658108684402,2.4323113181659119e-11,1,1,1,1,7.331344431e-10
7,3,4,3,-3.0565325424367423e-10,1.000055795615396688129778,137.035999184780858597144,3.6484669891290282e-11,1,1,1,1,7.354334574e-10
7,3,4,4,-4.075376734860473e-10,1.000055795513512268887405,137.0359991850959063258464,4.8646226600921446e-11,1,1,1,1,7.377324718e-10
7,3,4,5,-5.0942209272842037e-10,1.000055795411627849645031,137.0359991854109540545472,6.0807783310552609e-11,1,1,1,1,7.400314861e-10
7,3,4,6,-6.1130651197079343e-10,1.000055795309743430402658,137.0359991857260017832466,7.2969340020183773e-11,1,1,1,1,7.423305005e-10
7,3,4,7,-7.131909312131665e-10,1.000055795207859011160285,137.0359991860410495119445,8.5130896729814937e-11,1,1,1,1,7.446295148e-10
7,3,4,8,-8.1507535045553957e-10,1.000055795105974591917912,137.0359991863560972406409,9.72924534394461e-11,1,1,1,1,7.469285292e-10
7,3,5,2,-4.7565481200885231e-13,1.000055795920574287561443,137.0359991838371862450059,4.54217837632749e-14,1,1,1,1,7.285471476e-10
7,3,5,3,-7.1348395973576532e-13,1.000055795920336458413716,137.0359991838379216619947,6.8132794446516612e-14,1,1,1,1,7.285525142e-10
7,3,5,4,-9.5131310746267834e-13,1.000055795920098629265989,137.0359991838386570789836,9.0843805129758324e-14,1,1,1,1,7.285578807e-10
7,3,5,5,-1.1891422551895913e-12,1.000055795919860800118262,137.0359991838393924959725,1.1355481581300004e-13,1,1,1,1,7.285632473e-10
7,3,5,6,-1.4269714029165044e-12,1.000055795919622970970535,137.0359991838401279129613,1.3626582649624175e-13,1,1,1,1,7.285686139e-10
7,3,5,7,-1.6648005506434174e-12,1.000055795919385141822808,137.0359991838408633299502,1.5897683717948346e-13,1,1,1,1,7.285739805e-10
7,3,5,8,-1.9026296983703304e-12,1.000055795919147312675082,137.0359991838415987469391,1.8168784786272517e-13,1,1,1,1,7.285793471e-10
7,3,6,2,-1.0624341069724395e-15,1.000055795921048879939345,137.035999183835718707066,8.4585420451797613e-17,1,1,1,1,7.285364384e-10
7,3,6,3,-1.5953928829455184e-15,1.000055795921048346980569,137.0359991838357203550849,1.2699693228195839e-16,1,1,1,1,7.285364504e-10
7,3,6,4,-2.1283516589185973e-15,1.000055795921047814021793,137.0359991838357220031039,1.6940844411211917e-16,1,1,1,1,7.285364625e-10
7,3,6,5,-2.6613104348916761e-15,1.000055795921047281063017,137.0359991838357236511228,2.1181995594227995e-16,1,1,1,1,7.285364745e-10
7,3,6,6,-3.194269210864755e-15,1.000055795921046748104241,137.0359991838357252991417,2.5423146777244073e-16,1,1,1,1,7.285364865e-10
7,3,6,7,-3.7272279868378338e-15,1.000055795921046215145465,137.0359991838357269471607,2.966429796026015e-16,1,1,1,1,7.285364985e-10
7,3,6,8,-4.2601867628109127e-15,1.000055795921045682186689,137.0359991838357285951796,3.3905449143276228e-16,1,1,1,1,7.285365106e-10
7,3,7,2,1.161148324572731e-18,1.0000557959210499435346,137.0359991838357154182091,-7.9201069507981123e-20,1,1,1,1,7.285364144e-10
7,3,7,3,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
7,3,7,4,-1.161148324572731e-18,1.000055795921049941212304,137.0359991838357154253902,7.9201069507981123e-20,1,1,1,1,7.285364145e-10
7,3,7,5,-2.322296649145462e-18,1.000055795921049940051155,137.0359991838357154289807,1.5840213901596225e-19,1,1,1,1,7.285364145e-10
7,3,7,6,-3.4834449737181931e-18,1.000055795921049938890007,137.0359991838357154325712,2.3760320852394337e-19,1,1,1,1,7.285364145e-10
7,3,7,7,-4.6445932982909241e-18,1.000055795921049937728859,137.0359991838357154361617,3.1680427803192449e-19,1,1,1,1,7.285364145e-10
7,3,7,8,-5.8057416228636551e-18,1.00005579592104993656771,137.0359991838357154397522,3.9600534753990561e-19,1,1,1,1,7.285364146e-10
7,3,8,2,3.4784886811486885e-18,1.000055795921049945851941,137.0359991838357154110435,-2.3730740160075101e-19,1,1,1,1,7.285364144e-10
7,3,8,3,3.4760105348639362e-18,1.000055795921049945849462,137.0359991838357154110511,-2.3715949813915483e-19,1,1,1,1,7.285364144e-10
7,3,8,4,3.4735323885791839e-18,1.000055795921049945846984,137.0359991838357154110588,-2.3701159467755865e-19,1,1,1,1,7.285364144e-10
7,3,8,5,3.4710542422944316e-18,1.000055795921049945844506,137.0359991838357154110664,-2.3686369121596248e-19,1,1,1,1,7.285364144e-10
7,3,8,6,3.4685760960096793e-18,1.000055795921049945842028,137.0359991838357154110741,-2.367157877543663e-19,1,1,1,1,7.285364144e-10
7,3,8,7,3.466097949724927e-18,1.00005579592104994583955,137.0359991838357154110818,-2.3656788429277012e-19,1,1,1,1,7.285364144e-10
7,3,8,8,3.4636198034401747e-18,1.000055795921049945837072,137.0359991838357154110894,-2.3641998083117394e-19,1,1,1,1,7.285364144e-10
7,4,2,2,-2.921579665952417e-5,1.000026580124390418203038,137.0360895250698656810867,6.9747211972009003e-6,1,1,1,1,6.599803736e-7
7,4,2,3,-4.3823694989288578e-5,1.000011972226060653795534,137.036134695641264700613,1.0462081795801509e-5,1,1,1,1,9.896059588e-7
7,4,2,4,-5.8431593319052985e-5,0.9999973643277308893880305,137.0361798661822130573842,1.3949442394402117e-5,1,1,1,0,1.319231322e-6
7,4,2,5,-7.3039491648817393e-5,0.9999827564294011249805268,137.0362250366927108129831,1.7436802993002726e-5,1,1,1,0,1.648856463e-6
7,4,2,6,-8.76473899785818e-5,0.9999681485310713605730232,137.0362702071727580289922,2.0924163591603334e-5,1,1,1,0,1.978481381e-6
7,4,2,7,-0.00010225528830834621,0.9999535406327415961655195,137.0363153776223547669937,2.4411524190203943e-5,1,1,1,0,2.308106078e-6
7,4,2,8,-0.00011686318663811062,0.9999389327344118317580159,137.0363605480415010885697,2.7898884788804552e-5,1,1,1,0,2.637730552e-6
7,4,3,2,-8.1837386089662264e-8,1.000055714083663852711187,137.0359994368938645867664,1.3024824399077533e-8,1,1,1,1,2.575190949e-9
7,4,3,3,-1.2275607913681569e-7,1.000055673164970805557758,137.0359995634229388180384,1.9537236598774702e-8,1,1,1,1,3.498518214e-9
7,4,3,4,-1.6367477218396912e-7,1.00005563224627775840433,137.0359996899520128103823,2.6049648798471871e-8,1,1,1,1,4.421845478e-9
7,4,3,5,-2.0459346523112255e-7,1.000055591327584711250901,137.035999816481086563798,3.256206099816904e-8,1,1,1,1,5.345172739e-9
7,4,3,6,-2.4551215827827598e-7,1.000055550408891664097472,137.0359999430101600782855,3.9074473197866209e-8,1,1,1,1,6.268499999e-9
7,4,3,7,-2.8643085132542941e-7,1.000055509490198616944043,137.0360000695392333538448,4.5586885397563378e-8,1,1,1,1,7.191827257e-9
7,4,3,8,-3.2734954437258284e-7,1.000055468571505569790614,137.0360001960683063904759,5.2099297597260546e-8,1,1,1,1,8.115154513e-9
7,4,4,2,-2.0376883384015284e-10,1.000055795717281108533299,137.0359991844658108648497,2.4323113102458049e-11,1,1,1,1,7.33134443e-10
7,4,4,3,-3.0565325308252591e-10,1.000055795615396689290926,137.0359991847808585935535,3.6484669812089213e-11,1,1,1,1,7.354334574e-10
7,4,4,4,-4.0753767232489897e-10,1.000055795513512270048553,137.0359991850959063222558,4.8646226521720376e-11,1,1,1,1,7.377324717e-10
7,4,4,5,-5.0942209156727204e-10,1.00005579541162785080618,137.0359991854109540509567,6.080778323135154e-11,1,1,1,1,7.400314861e-10
7,4,4,6,-6.1130651080964511e-10,1.000055795309743431563807,137.0359991857260017796561,7.2969339940982704e-11,1,1,1,1,7.423305004e-10
7,4,4,7,-7.1319093005201818e-10,1.000055795207859012321434,137.035999186041049508354,8.5130896650613867e-11,1,1,1,1,7.446295148e-10
7,4,4,8,-8.1507534929439124e-10,1.000055795105974593079061,137.0359991863560972370504,9.7292453360245031e-11,1,1,1,1,7.469285292e-10
7,4,5,2,-4.7565365086052774e-13,1.000055795920574288722591,137.0359991838371862414154,4.5421704562205392e-14,1,1,1,1,7.285471475e-10
7,4,5,3,-7.1348279858744075e-13,1.000055795920336459574864,137.0359991838379216584042,6.8132715245447104e-14,1,1,1,1,7.285525141e-10
7,4,5,4,-9.5131194631435376e-13,1.000055795920098630427138,137.0359991838386570753931,9.0843725928688816e-14,1,1,1,1,7.285578807e-10
7,4,5,5,-1.1891410940412668e-12,1.000055795919860801279411,137.035999183839392492382,1.1355473661193053e-13,1,1,1,1,7.285632473e-10
7,4,5,6,-1.4269702417681798e-12,1.000055795919622972131684,137.0359991838401279093708,1.3626574729517224e-13,1,1,1,1,7.285686139e-10
7,4,5,7,-1.6647993894950928e-12,1.000055795919385142983957,137.0359991838408633263597,1.5897675797841395e-13,1,1,1,1,7.285739805e-10
7,4,5,8,-1.9026285372220058e-12,1.00005579591914731383623,137.0359991838415987433486,1.8168776866165566e-13,1,1,1,1,7.285793471e-10
7,4,6,2,-1.0612729586478668e-15,1.000055795921048881100493,137.0359991838357187034755,8.4506219382289632e-17,1,1,1,1,7.285364384e-10
7,4,6,3,-1.5942317346209457e-15,1.000055795921048348141717,137.0359991838357203514944,1.2691773121245041e-16,1,1,1,1,7.285364504e-10
7,4,6,4,-2.1271905105940245e-15,1.000055795921047815182941,137.0359991838357219995133,1.6932924304261119e-16,1,1,1,1,7.285364624e-10
7,4,6,5,-2.6601492865671034e-15,1.000055795921047282224165,137.0359991838357236475323,2.1174075487277197e-16,1,1,1,1,7.285364745e-10
7,4,6,6,-3.1931080625401823e-15,1.000055795921046749265389,137.0359991838357252955512,2.5415226670293274e-16,1,1,1,1,7.285364865e-10
7,4,6,7,-3.7260668385132611e-15,1.000055795921046216306613,137.0359991838357269435701,2.9656377853309352e-16,1,1,1,1,7.285364985e-10
7,4,6,8,-4.25902561448634e-15,1.000055795921045683347837,137.0359991838357285915891,3.389752903632543e-16,1,1,1,1,7.285365105e-10
7,4,7,2,2.322296649145462e-18,1.000055795921049944695749,137.0359991838357154146186,-1.5840213901596225e-19,1,1,1,1,7.285364144e-10
7,4,7,3,1.161148324572731e-18,1.0000557959210499435346,137.0359991838357154182091,-7.9201069507981123e-20,1,1,1,1,7.285364144e-10
7,4,7,4,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
7,4,7,5,-1.161148324572731e-18,1.000055795921049941212304,137.0359991838357154253902,7.9201069507981123e-20,1,1,1,1,7.285364145e-10
7,4,7,6,-2.322296649145462e-18,1.000055795921049940051155,137.0359991838357154289807,1.5840213901596225e-19,1,1,1,1,7.285364145e-10
7,4,7,7,-3.4834449737181931e-18,1.000055795921049938890007,137.0359991838357154325712,2.3760320852394337e-19,1,1,1,1,7.285364145e-10
7,4,7,8,-4.6445932982909241e-18,1.000055795921049937728859,137.0359991838357154361617,3.1680427803192449e-19,1,1,1,1,7.285364145e-10
7,4,8,2,4.6396370057214195e-18,1.000055795921049947013089,137.0359991838357154074529,-3.1650847110873213e-19,1,1,1,1,7.285364143e-10
7,4,8,3,4.6371588594366672e-18,1.000055795921049947010611,137.0359991838357154074606,-3.1636056764713595e-19,1,1,1,1,7.285364143e-10
7,4,8,4,4.6346807131519149e-18,1.000055795921049947008133,137.0359991838357154074683,-3.1621266418553978e-19,1,1,1,1,7.285364143e-10
7,4,8,5,4.6322025668671626e-18,1.000055795921049947005654,137.0359991838357154074759,-3.160647607239436e-19,1,1,1,1,7.285364143e-10
7,4,8,6,4.6297244205824103e-18,1.000055795921049947003176,137.0359991838357154074836,-3.1591685726234742e-19,1,1,1,1,7.285364143e-10
7,4,8,7,4.627246274297658e-18,1.000055795921049947000698,137.0359991838357154074913,-3.1576895380075124e-19,1,1,1,1,7.285364143e-10
7,4,8,8,4.6247681280129057e-18,1.00005579592104994699822,137.0359991838357154074989,-3.1562105033915506e-19,1,1,1,1,7.285364143e-10
7,5,2,2,-2.9215796659523009e-5,1.000026580124390419364186,137.0360895250698656774962,6.9747211972008211e-6,1,1,1,1,6.599803736e-7
7,5,2,3,-4.3823694989287417e-5,1.000011972226060654956682,137.0361346956412646970224,1.046208179580143e-5,1,1,1,1,9.896059588e-7
7,5,2,4,-5.8431593319051824e-5,0.9999973643277308905491788,137.0361798661822130537937,1.3949442394402038e-5,1,1,1,0,1.319231322e-6
7,5,2,5,-7.3039491648816232e-5,0.9999827564294011261416752,137.0362250366927108093926,1.7436802993002647e-5,1,1,1,0,1.648856463e-6
7,5,2,6,-8.7647389978580639e-5,0.9999681485310713617341715,137.0362702071727580254017,2.0924163591603255e-5,1,1,1,0,1.978481381e-6
7,5,2,7,-0.00010225528830834505,0.9999535406327415973266678,137.0363153776223547634032,2.4411524190203864e-5,1,1,1,0,2.308106078e-6
7,5,2,8,-0.00011686318663810945,0.9999389327344118329191642,137.0363605480415010849792,2.7898884788804472e-5,1,1,1,0,2.637730552e-6
7,5,3,2,-8.1837386088501116e-8,1.000055714083663853872336,137.0359994368938645831759,1.3024824398998332e-8,1,1,1,1,2.575190949e-9
7,5,3,3,-1.2275607913565455e-7,1.000055673164970806718907,137.0359995634229388144479,1.9537236598695501e-8,1,1,1,1,3.498518214e-9
7,5,3,4,-1.6367477218280797e-7,1.000055632246277759565478,137.0359996899520128067918,2.604964879839267e-8,1,1,1,1,4.421845478e-9
7,5,3,5,-2.045934652299614e-7,1.000055591327584712412049,137.0359998164810865602075,3.2562060998089839e-8,1,1,1,1,5.345172739e-9
7,5,3,6,-2.4551215827711483e-7,1.00005555040889166525862,137.035999943010160074695,3.9074473197787008e-8,1,1,1,1,6.268499999e-9
7,5,3,7,-2.8643085132426826e-7,1.000055509490198618105191,137.0360000695392333502542,4.5586885397484177e-8,1,1,1,1,7.191827257e-9
7,5,3,8,-3.2734954437142169e-7,1.000055468571505570951762,137.0360001960683063868853,5.2099297597181345e-8,1,1,1,1,8.115154513e-9
7,5,4,2,-2.0376883267900451e-10,1.000055795717281109694447,137.0359991844658108612592,2.432311302325698e-11,1,1,1,1,7.33134443e-10
7,5,4,3,-3.0565325192137758e-10,1.000055795615396690452074,137.035999184780858589963,3.6484669732888143e-11,1,1,1,1,7.354334574e-10
7,5,4,4,-4.0753767116375065e-10,1.000055795513512271209701,137.0359991850959063186653,4.8646226442519307e-11,1,1,1,1,7.377324717e-10
7,5,4,5,-5.0942209040612372e-10,1.000055795411627851967328,137.0359991854109540473662,6.080778315215047e-11,1,1,1,1,7.400314861e-10
7,5,4,6,-6.1130650964849678e-10,1.000055795309743432724955,137.0359991857260017760656,7.2969339861781634e-11,1,1,1,1,7.423305004e-10
7,5,4,7,-7.1319092889086985e-10,1.000055795207859013482582,137.0359991860410495047635,8.5130896571412798e-11,1,1,1,1,7.446295148e-10
7,5,4,8,-8.1507534813324292e-10,1.000055795105974594240209,137.0359991863560972334599,9.7292453281043961e-11,1,1,1,1,7.469285291e-10
7,5,5,2,-4.7565248971220316e-13,1.00005579592057428988374,137.0359991838371862378248,4.5421625361135884e-14,1,1,1,1,7.285471475e-10
7,5,5,3,-7.1348163743911618e-13,1.000055795920336460736013,137.0359991838379216548137,6.8132636044377596e-14,1,1,1,1,7.285525141e-10
7,5,5,4,-9.5131078516602919e-13,1.000055795920098631588286,137.0359991838386570718026,9.0843646727619308e-14,1,1,1,1,7.285578807e-10
7,5,5,5,-1.1891399328929422e-12,1.000055795919860802440559,137.0359991838393924887914,1.1355465741086102e-13,1,1,1,1,7.285632473e-10
7,5,5,6,-1.4269690806198552e-12,1.000055795919622973292832,137.0359991838401279057803,1.3626566809410273e-13,1,1,1,1,7.285686139e-10
7,5,5,7,-1.6647982283467682e-12,1.000055795919385144145105,137.0359991838408633227692,1.5897667877734444e-13,1,1,1,1,7.285739805e-10
7,5,5,8,-1.9026273760736812e-12,1.000055795919147314997378,137.035999183841598739758,1.8168768946058616e-13,1,1,1,1,7.285793471e-10
7,5,6,2,-1.0601118103232941e-15,1.000055795921048882261642,137.035999183835718699885,8.4427018312781651e-17,1,1,1,1,7.285364384e-10
7,5,6,3,-1.5930705862963729e-15,1.000055795921048349302866,137.0359991838357203479039,1.2683853014294243e-16,1,1,1,1,7.285364504e-10
7,5,6,4,-2.1260293622694518e-15,1.00005579592104781634409,137.0359991838357219959228,1.6925004197310321e-16,1,1,1,1,7.285364624e-10
7,5,6,5,-2.6589881382425307e-15,1.000055795921047283385314,137.0359991838357236439418,2.1166155380326399e-16,1,1,1,1,7.285364744e-10
7,5,6,6,-3.1919469142156095e-15,1.000055795921046750426538,137.0359991838357252919607,2.5407306563342476e-16,1,1,1,1,7.285364865e-10
7,5,6,7,-3.7249056901886884e-15,1.000055795921046217467762,137.0359991838357269399796,2.9648457746358554e-16,1,1,1,1,7.285364985e-10
7,5,6,8,-4.2578644661617673e-15,1.000055795921045684508986,137.0359991838357285879986,3.3889608929374632e-16,1,1,1,1,7.285365105e-10
7,5,7,2,3.4834449737181931e-18,1.000055795921049945856897,137.0359991838357154110281,-2.3760320852394337e-19,1,1,1,1,7.285364144e-10
7,5,7,3,2.322296649145462e-18,1.000055795921049944695749,137.0359991838357154146186,-1.5840213901596225e-19,1,1,1,1,7.285364144e-10
7,5,7,4,1.161148324572731e-18,1.0000557959210499435346,137.0359991838357154182091,-7.9201069507981123e-20,1,1,1,1,7.285364144e-10
7,5,7,5,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
7,5,7,6,-1.161148324572731e-18,1.000055795921049941212304,137.0359991838357154253902,7.9201069507981123e-20,1,1,1,1,7.285364145e-10
7,5,7,7,-2.322296649145462e-18,1.000055795921049940051155,137.0359991838357154289807,1.5840213901596225e-19,1,1,1,1,7.285364145e-10
7,5,7,8,-3.4834449737181931e-18,1.000055795921049938890007,137.0359991838357154325712,2.3760320852394337e-19,1,1,1,1,7.285364145e-10
7,5,8,2,5.8007853302941505e-18,1.000055795921049948174237,137.0359991838357154038624,-3.9570954061671326e-19,1,1,1,1,7.285364143e-10
7,5,8,3,5.7983071840093982e-18,1.000055795921049948171759,137.0359991838357154038701,-3.9556163715511708e-19,1,1,1,1,7.285364143e-10
7,5,8,4,5.7958290377246459e-18,1.000055795921049948169281,137.0359991838357154038778,-3.954137336935209e-19,1,1,1,1,7.285364143e-10
7,5,8,5,5.7933508914398936e-18,1.000055795921049948166803,137.0359991838357154038854,-3.9526583023192472e-19,1,1,1,1,7.285364143e-10
7,5,8,6,5.7908727451551413e-18,1.000055795921049948164325,137.0359991838357154038931,-3.9511792677032854e-19,1,1,1,1,7.285364143e-10
7,5,8,7,5.788394598870389e-18,1.000055795921049948161846,137.0359991838357154039007,-3.9497002330873236e-19,1,1,1,1,7.285364143e-10
7,5,8,8,5.7859164525856368e-18,1.000055795921049948159368,137.0359991838357154039084,-3.9482211984713618e-19,1,1,1,1,7.285364143e-10
7,6,2,2,-2.9215796659521848e-5,1.000026580124390420525334,137.0360895250698656739057,6.9747211972007419e-6,1,1,1,1,6.599803736e-7
7,6,2,3,-4.3823694989286256e-5,1.000011972226060656117831,137.0361346956412646934319,1.046208179580135e-5,1,1,1,1,9.896059588e-7
7,6,2,4,-5.8431593319050663e-5,0.9999973643277308917103272,137.0361798661822130502032,1.3949442394401959e-5,1,1,1,0,1.319231322e-6
7,6,2,5,-7.3039491648815071e-5,0.9999827564294011273028235,137.0362250366927108058021,1.7436802993002568e-5,1,1,1,0,1.648856463e-6
7,6,2,6,-8.7647389978579478e-5,0.9999681485310713628953198,137.0362702071727580218112,2.0924163591603176e-5,1,1,1,0,1.978481381e-6
7,6,2,7,-0.00010225528830834389,0.9999535406327415984878162,137.0363153776223547598127,2.4411524190203785e-5,1,1,1,0,2.308106078e-6
7,6,2,8,-0.00011686318663810829,0.9999389327344118340803125,137.0363605480415010813887,2.7898884788804393e-5,1,1,1,0,2.637730552e-6
