x,z,density,Jx,Jy,Jz,state
4,0,3.41596740e-02,-3.41543735e-02,6.01612961e-04,1.27812802e-05,0
4,1,3.73777359e-02,-3.72510398e-02,3.07491527e-03,8.23990261e-06,0
4,2,1.31598657e-02,-1.23073781e-02,4.37502250e-03,1.60302484e-03,0
4,3,2.09878154e-02,2.08492784e-02,1.67477249e-03,1.72948677e-03,0
4,4,3.91208080e-02,3.90620265e-02,7.79097961e-04,-1.99717519e-03,0
4,5,7.76043969e-02,7.71380805e-02,1.02569898e-03,-8.43249011e-03,0
4,6,8.13376509e-02,8.13049387e-02,1.21398529e-03,1.96128503e-03,0
4,7,6.84312199e-02,6.78591558e-02,-1.88082762e-03,8.62724284e-03,0
4,8,9.61822134e-02,9.60412557e-02,-4.72494518e-03,-2.18409859e-03,0
4,9,8.82049158e-02,8.79826037e-02,-4.89911443e-03,-3.89452089e-03,0
4,10,4.70372714e-02,4.63763356e-02,-3.99959008e-03,-6.76340706e-03,0
4,11,2.96048222e-02,2.87439080e-02,4.18240539e-03,-5.72195181e-03,0
4,12,3.61523020e-02,3.08693211e-02,3.64737700e-04,1.88133176e-02,0
4,13,4.22222841e-02,4.04536061e-02,2.82093152e-03,1.17588001e-02,0
4,14,2.86933968e-02,2.81143157e-02,3.89370327e-04,5.72229500e-03,0
4,15,3.51897331e-02,3.51554524e-02,1.38864702e-03,-6.95083354e-04,0
4,16,4.03012772e-02,4.02717544e-02,1.54225817e-03,-1.32734416e-05,0
4,17,3.51848556e-02,3.51504612e-02,1.38809133e-03,7.01674651e-04,0
4,18,2.86875976e-02,2.81042052e-02,2.77841294e-04,-5.74932251e-03,0
4,19,4.22250566e-02,4.04414174e-02,2.84361159e-03,-1.18051273e-02,0
4,20,3.61772796e-02,3.08793766e-02,-2.72729153e-05,-1.88483134e-02,0
4,21,2.95500233e-02,2.87047178e-02,4.21342163e-03,5.61160672e-03,0
4,22,4.70095581e-02,4.63494573e-02,-4.09187042e-03,6.69947467e-03,0
4,23,8.82433826e-02,8.80139517e-02,-5.00821711e-03,3.91875356e-03,0
4,24,9.61808416e-02,9.60542287e-02,-4.39933073e-03,2.23278456e-03,0
4,25,6.83937031e-02,6.78200604e-02,-1.84211466e-03,-8.64549811e-03,0
4,26,8.13011560e-02,8.12696889e-02,1.07910018e-03,-1.98775678e-03,0
4,27,7.76257530e-02,7.71553643e-02,9.85481122e-04,8.47561892e-03,0
4,28,3.91188273e-02,3.90589420e-02,7.81791883e-04,2.01754701e-03,0
4,29,2.09201648e-02,2.07760024e-02,1.72772212e-03,-1.73953872e-03,0
4,30,1.32352801e-02,-1.23702566e-02,4.43039532e-03,-1.58776194e-03,0
4,31,3.73908189e-02,-3.72612822e-02,3.10963460e-03,1.89367954e-05,0
5,0,1.77475590e-02,-1.73376408e-02,3.79232507e-03,1.82076296e-05,0
5,1,2.40423057e-02,-2.04966304e-02,4.71759766e-03,-1.16475266e-02,0
5,2,2.07579291e-02,-9.03432242e-03,2.00231001e-03,-1.85812646e-02,0
5,3,1.34945645e-02,5.32259994e-03,-1.92069669e-03,-1.22508826e-02,0
5,4,2.44268825e-02,2.40458149e-02,5.55588504e-04,-4.26177123e-03,0
5,5,5.68968349e-02,5.66097182e-02,1.72251500e-03,5.44266119e-03,0
5,6,6.75470318e-02,6.39474065e-02,1.24003771e-03,2.17207969e-02,0
5,7,7.67742578e-02,7.67024279e-02,-1.00793066e-03,3.16358881e-03,0
5,8,9.39787626e-02,9.36145994e-02,-2.78267807e-03,-7.78275696e-03,0
5,9,8.24645481e-02,8.21324437e-02,8.74577206e-04,7.34155966e-03,0
5,10,4.78656702e-02,4.74883346e-02,3.92806857e-03,-4.53329263e-03,0
5,11,1.37338959e-02,1.14246234e-02,3.67675449e-03,6.67677710e-03,0
5,12,2.83740768e-02,2.36893265e-02,-3.34796384e-03,1.52543496e-02,0
5,13,4.19594748e-02,4.16477228e-02,5.53093794e-04,5.07531237e-03,0
5,14,4.71222963e-02,4.53318274e-02,-7.04642973e-03,1.07649457e-02,0
5,15,5.24620584e-02,5.13312669e-02,-2.68029804e-04,-1.08303632e-02,0
5,16,6.33772318e-02,6.29398351e-02,-7.43264646e-03,8.01841743e-05,0
5,17,5.24782008e-02,5.13249999e-02,-2.48866362e-04,1.09381904e-02,0
5,18,4.72114294e-02,4.53728222e-02,-7.54940928e-03,-1.06410755e-02,0
5,19,4.19704499e-02,4.16633934e-02,4.50189617e-04,-5.04753789e-03,0
5,20,2.84188009e-02,2.37679813e-02,-3.55859558e-03,-1.51673237e-02,0
5,21,1.36765035e-02,1.14647952e-02,3.35909169e-03,-6.65745623e-03,0
5,22,4.77888919e-02,4.74051766e-02,4.11912188e-03,4.42269736e-03,0
5,23,8.23628985e-02,8.20236386e-02,7.50294207e-04,-7.43012885e-03,0
5,24,9.39551530e-02,9.35913663e-02,-2.70027358e-03,7.80611642e-03,0
5,25,7.67882572e-02,7.67220168e-02,-7.44764497e-04,-3.10063075e-03,0
5,26,6.75020484e-02,6.39016309e-02,1.21172661e-03,-2.17172702e-02,0
5,27,5.68724414e-02,5.65890487e-02,1.60502785e-03,-5.43856997e-03,0
5,28,2.44578033e-02,2.40675723e-02,6.14136041e-04,4.30800881e-03,0
5,29,1.34807994e-02,5.28364966e-03,-1.81976517e-03,1.22679849e-02,0
5,30,2.07675343e-02,-9.10698512e-03,2.00125441e-03,1.85566237e-02,0
5,31,2.40747746e-02,-2.05336085e-02,4.71128828e-03,1.16520151e-02,0
6,0,5.15498192e-03,2.57385317e-03,4.46644360e-03,-7.10014394e-08,0
6,1,1.14634820e-02,-6.41556413e-03,2.85199376e-03,-9.06190313e-03,0
6,2,7.14668628e-03,-5.94728079e-03,5.74153322e-04,-3.92113808e-03,0
6,3,3.47751385e-03,1.37028986e-03,-3.10563444e-04,-3.18103106e-03,0
6,4,1.06557369e-02,6.80411546e-03,1.37556549e-03,-8.08434048e-03,0
6,5,2.91181961e-02,2.86395898e-02,3.10092145e-03,-4.24588356e-03,0
6,6,5.61341637e-02,5.60354364e-02,-7.40895816e-04,3.24426727e-03,0
6,7,7.18697455e-02,7.08489392e-02,-3.00803798e-03,-1.16893041e-02,0
6,8,6.70697885e-02,6.69097323e-02,1.56317730e-04,-4.62815451e-03,0
6,9,6.57148103e-02,6.47928269e-02,3.05291869e-03,1.05359177e-02,0
6,10,3.00275065e-02,2.94257297e-02,9.16295043e-04,5.91083565e-03,0
6,11,1.95575057e-02,-7.55308907e-03,-5.83196027e-03,1.70714708e-02,0
6,12,1.18088424e-02,1.15793619e-02,2.87673804e-04,-2.29877807e-03,0
6,13,5.21763220e-02,4.29845045e-02,-1.25018864e-03,2.95489081e-02,0
6,14,4.46478332e-02,4.31042004e-02,-6.42006285e-04,1.16208755e-02,0
6,15,4.94857765e-02,4.90639066e-02,-1.41478457e-03,6.29074927e-03,0
6,16,3.56775124e-02,3.56545489e-02,-1.27110622e-03,1.49414143e-04,0
6,17,4.95109150e-02,4.90941636e-02,-1.97300737e-03,-6.09926625e-03,0
6,18,4.47192029e-02,4.31911444e-02,-1.55133327e-03,-1.14858834e-02,0
6,19,5.22219145e-02,4.30052781e-02,-2.35022496e-03,-2.95322003e-02,0
6,20,1.18402514e-02,1.16084668e-02,1.76581634e-04,2.32462286e-03,0
6,21,1.94353411e-02,-7.40393826e-03,-6.18264009e-03,-1.68727337e-02,0
6,22,3.00718258e-02,2.94959759e-02,8.68817660e-04,-5.79200026e-03,0
6,23,6.56434540e-02,6.47089719e-02,3.22376108e-03,-1.05555375e-02,0
6,24,6.69374988e-02,6.67807211e-02,9.91882874e-05,4.57757587e-03,0
6,25,7.18489918e-02,7.08283540e-02,-2.93331866e-03,1.17054490e-02,0
6,26,5.61447982e-02,5.60491612e-02,-6.43182243e-04,-3.21188481e-03,0
6,27,2.90912376e-02,2.86109165e-02,3.10910517e-03,4.24841521e-03,0
6,28,1.06760828e-02,6.79180441e-03,1.39202864e-03,8.11864472e-03,0
6,29,3.50269292e-03,1.36633362e-03,-2.73013698e-04,3.21363558e-03,0
6,30,7.18071557e-03,-5.99925555e-03,6.02704843e-04,3.89978920e-03,0
6,31,1.14949260e-02,-6.48741672e-03,2.88458362e-03,9.04023928e-03,0
7,0,2.30086705e-02,2.30073411e-02,2.45879502e-04,-2.67985110e-05,0
7,1,3.80153747e-03,3.45444496e-03,1.58695483e-03,-8.45576690e-06,0
7,2,9.11946237e-03,-7.26758355e-03,2.54376679e-03,4.88631495e-03,0
7,3,5.79925816e-03,8.46270321e-04,9.68723184e-04,5.65480301e-03,0
7,4,2.68372283e-03,2.59445411e-03,2.96050971e-04,-6.19297925e-04,0
7,5,1.00550770e-02,9.22800261e-03,1.04622890e-03,3.85408181e-03,0
7,6,3.06511959e-02,3.03503024e-02,-1.50641603e-03,4.01069452e-03,0
7,7,4.59633171e-02,4.49542701e-02,-1.51506470e-03,-9.45752080e-03,0
7,8,3.39386350e-02,3.37508505e-02,3.11378621e-03,1.73648391e-03,0
7,9,3.66938309e-02,3.63561286e-02,2.79845410e-05,4.96672483e-03,0
7,10,1.93144340e-02,1.42349984e-02,-3.71211967e-03,1.25152846e-02,0
7,11,8.02259658e-03,-4.17103686e-03,1.35057123e-03,-6.71866539e-03,0
7,12,1.09302864e-02,8.28168294e-03,6.16179001e-03,3.59405525e-03,0
7,13,2.87490236e-02,9.23170061e-03,1.23649820e-03,2.71984031e-02,0
7,14,5.37608248e-03,5.25111439e-03,-1.05914120e-03,-4.54181129e-04,0
7,15,4.08956008e-02,1.93377809e-02,-1.42992870e-03,3.60063286e-02,0
7,16,4.61805361e-02,-4.61729186e-02,-8.10364165e-04,2.16368505e-04,0
7,17,4.06662753e-02,1.95008672e-02,-3.23397426e-03,-3.55387611e-02,0
7,18,5.98790928e-03,5.45212113e-03,-2.35932629e-03,7.50341414e-04,0
7,19,2.87612314e-02,9.38968509e-03,-5.41073792e-04,-2.71799464e-02,0
7,20,1.03885100e-02,8.19289802e-03,5.17523696e-03,-3.74359244e-03,0
7,21,8.00009849e-03,-4.18094005e-03,1.20608797e-03,6.71317124e-03,0
7,22,1.92845493e-02,1.43415351e-02,-3.74413914e-03,-1.23367594e-02,0
7,23,3.67240303e-02,3.64026124e-02,2.22497920e-04,-4.84300555e-03,0
7,24,3.39103022e-02,3.37078698e-02,3.28013551e-03,-1.71138058e-03,0
7,25,4.58968407e-02,4.48913338e-02,-1.49720942e-03,9.43644561e-03,0
7,26,3.06202006e-02,3.03168773e-02,-1.53818341e-03,-4.01467667e-03,0
7,27,1.00423405e-02,9.20537383e-03,1.13900545e-03,-3.84868310e-03,0
7,28,2.69929961e-03,2.58640820e-03,4.20054315e-04,6.48278765e-04,0
7,29,5.75611296e-03,8.64108909e-04,9.07666210e-04,-5.61803295e-03,0
7,30,9.11807225e-03,-7.28922783e-03,2.47092283e-03,-4.88885872e-03,0
7,31,3.77270293e-03,3.39406463e-03,1.64697788e-03,-3.28106078e-05,0
8,0,2.72035476e-02,2.70751032e-02,2.64033880e-03,-2.00161991e-05,0
8,1,1.06711715e-02,9.11097910e-03,2.93530648e-03,4.71677192e-03,0
8,2,3.35665844e-03,-3.04826380e-03,7.10511306e-04,-1.21260766e-03,0
8,3,2.89754813e-03,-3.17739932e-04,-1.47386354e-03,-2.47437927e-03,0
8,4,1.38306982e-02,-1.35830635e-02,-1.14003412e-03,2.34284462e-03,0
8,5,1.16076977e-02,-1.10875150e-02,-1.32537565e-03,3.17002161e-03,0
8,6,2.58896150e-02,2.57477491e-02,-4.25856881e-04,-2.67286938e-03,0
8,7,2.70296048e-02,2.70083217e-02,9.05781708e-04,5.74154050e-04,0
8,8,9.42422928e-03,2.98761794e-03,1.96720083e-03,8.71896539e-03,0
8,9,2.15335566e-02,1.66840233e-02,6.04644256e-04,1.36004350e-02,0
8,10,1.47571359e-02,1.12298866e-02,1.85211322e-03,9.39320941e-03,0
8,11,1.58764010e-02,-1.51560953e-02,4.39024282e-03,-1.75460851e-03,0
8,12,2.49428186e-02,-2.43063805e-02,-6.96088235e-04,5.55513554e-03,0
8,13,9.29494027e-03,3.31604630e-03,-8.68303247e-03,-6.85460339e-05,0
8,14,7.06196721e-02,6.73024869e-02,-2.56040123e-03,-2.12357646e-02,0
8,15,6.00298682e-02,2.61489064e-03,3.19966702e-03,-5.98874741e-02,-1
8,16,9.13712962e-02,9.12957279e-02,-3.71532281e-03,-1.47331963e-05,0
8,17,5.99119509e-02,2.68410228e-03,2.21936436e-03,5.98106335e-02,-1
8,18,7.15026898e-02,6.78330232e-02,-7.77776051e-03,2.12325705e-02,0
8,19,1.02789407e-02,3.65293217e-03,-9.59925808e-03,4.08598088e-04,0
8,20,2.49519063e-02,-2.42643131e-02,-1.49147292e-03,-5.62283283e-03,0
8,21,1.58063694e-02,-1.53011810e-02,3.63405116e-03,1.58393396e-03,0
8,22,1.46981843e-02,1.12116085e-02,1.66810159e-03,-9.35702378e-03,0
8,23,2.15027153e-02,1.67305931e-02,8.23892366e-04,-1.34824040e-02,0
8,24,9.37575926e-03,3.00170204e-03,2.10288417e-03,-8.62974650e-03,0
8,25,2.70499061e-02,2.70261029e-02,9.96928781e-04,-5.41586149e-04,0
8,26,2.58693237e-02,2.57304324e-02,-3.27598386e-04,2.65696051e-03,0
8,27,1.16607034e-02,-1.11500444e-02,-1.23132721e-03,-3.18313467e-03,0
8,28,1.38618685e-02,-1.36224212e-02,-1.01085553e-03,-2.35779772e-03,0
8,29,2.91735555e-03,-2.91805635e-04,-1.51183889e-03,2.47793383e-03,0
8,30,3.30548581e-03,-3.02506575e-03,5.46135222e-04,1.21529830e-03,0
8,31,1.06501947e-02,9.08649410e-03,2.88972661e-03,-4.74465507e-03,0
9,0,3.69889217e-02,3.68788130e-02,2.85192256e-03,-4.52034777e-06,0
9,1,2.41216605e-02,2.39969028e-02,2.26074416e-03,-9.44562600e-04,0
9,2,1.36355019e-02,8.60070804e-03,8.68414042e-04,-1.05451691e-02,0
9,3,6.25695441e-03,-6.17318826e-03,-1.01658341e-03,-8.82234181e-05,0
9,4,2.15185089e-02,-2.13306739e-02,-2.81176279e-03,3.77580507e-04,0
9,5,2.20987226e-02,-1.88219548e-02,-1.90402486e-03,-1.14220071e-02,0
9,6,7.46885663e-03,-7.45350256e-03,-3.58233890e-04,3.17470201e-04,0
9,7,1.74392149e-02,-1.24291306e-02,-1.46342138e-04,1.22319873e-02,0
9,8,2.74404822e-02,-2.10925823e-02,3.63870397e-03,1.71709891e-02,0
9,9,6.65557719e-03,2.18959571e-03,3.58722275e-03,5.16083436e-03,0
9,10,1.05491677e-02,-7.74883956e-03,-1.15065785e-03,7.06515474e-03,0
9,11,2.30877402e-02,-2.15976396e-02,-1.16057205e-03,8.07705276e-03,0
9,12,1.21933176e-02,-6.39589235e-03,-9.41222261e-03,4.37945428e-03,0
9,13,1.66090470e-02,-1.33829019e-02,-5.29020874e-03,-8.29289266e-03,0
9,14,7.03375787e-02,-1.77627874e-02,1.64088920e-02,-6.60500312e-02,0
9,15,5.53063975e-02,5.51761677e-02,3.74871753e-03,5.78991530e-04,0
9,16,1.08121169e-01,-1.07693901e-01,9.59526521e-03,-3.76756294e-04,0
9,17,5.54822801e-02,5.54386505e-02,1.87771877e-03,-1.14612804e-03,0
9,18,6.92769812e-02,-1.77993550e-02,1.41885784e-02,6.54306299e-02,0
9,19,1.69145333e-02,-1.30692251e-02,-6.78569374e-03,8.32172763e-03,0
9,20,1.16928965e-02,-6.10968436e-03,-9.10537144e-03,-4.06051671e-03,0
9,21,2.32381063e-02,-2.17078356e-02,-9.81336971e-04,-8.23507370e-03,0
9,22,1.08205371e-02,-7.89949415e-03,-1.68900590e-03,-7.19925509e-03,0
9,23,6.63571013e-03,2.19324288e-03,3.55530612e-03,-5.15578636e-03,0
9,24,2.74005488e-02,-2.10495717e-02,3.84014817e-03,-1.71160413e-02,0
9,25,1.73605602e-02,-1.23872276e-02,-2.28613289e-04,-1.21611422e-02,0
9,26,7.45828914e-03,-7.44255998e-03,-3.73247037e-04,-3.08325210e-04,0
9,27,2.20981202e-02,-1.88500616e-02,-1.75558694e-03,1.13982458e-02,0
9,28,2.15242082e-02,-2.13554369e-02,-2.65957896e-03,-4.04339454e-04,0
9,29,6.25285958e-03,-6.16966158e-03,-1.01473473e-03,6.19864437e-05,0
9,30,1.36238146e-02,8.60650894e-03,7.62444108e-04,1.05335182e-02,0
9,31,2.40976825e-02,2.39750583e-02,2.23985925e-03,9.36970699e-04,0
10,0,4.93282137e-02,4.93087979e-02,1.38386115e-03,-6.50660637e-06,0
10,1,3.77038351e-02,3.70731100e-02,8.40159281e-04,6.81599779e-03,0
10,2,6.35611529e-03,5.41906580e-03,8.10042701e-05,3.32074778e-03,0
10,3,1.33570735e-02,-1.30517545e-02,-1.58780553e-03,2.35414334e-03,0
10,4,1.70147230e-02,-1.66091769e-02,-1.43933401e-03,-3.40064109e-03,0
10,5,3.40779438e-02,-3.39918244e-02,7.30628037e-04,-2.30831376e-03,0
10,6,3.09852507e-02,-2.97456066e-02,-1.50052926e-03,8.54593818e-03,0
10,7,2.73005435e-02,-2.47686366e-02,1.65649596e-03,1.13617930e-02,0
10,8,2.64163795e-02,-2.51680110e-02,7.64313381e-03,-2.44516518e-03,0
10,9,1.51449602e-02,-9.00007670e-03,-8.85482123e-04,-1.21484304e-02,0
10,10,1.82141125e-02,-1.63638178e-02,-3.30187239e-03,7.28539624e-03,0
10,11,2.50810034e-02,-2.31930847e-02,-4.77410630e-03,-8.26713147e-03,0
10,12,5.63936425e-02,-4.67238416e-02,-1.18273806e-02,-2.92786373e-02,0
10,13,6.20618415e-02,-2.30780494e-02,1.28658247e-02,-5.61564454e-02,0
10,14,5.51257975e-02,-3.90042260e-02,1.19932977e-02,-3.70632529e-02,0
10,15,7.42956432e-02,-5.11575308e-02,-8.43959403e-03,-5.32120559e-02,0
10,16,6.93652630e-02,-6.81972578e-02,1.26682562e-02,-4.34763310e-04,0
10,17,7.41782187e-02,-5.12580242e-02,-7.48203666e-03,5.30946533e-02,0
10,18,5.48387640e-02,-3.90911194e-02,1.11112642e-02,3.68200249e-02,0
10,19,6.18487312e-02,-2.35253686e-02,1.30136249e-02,5.56998038e-02,0
10,20,5.62086900e-02,-4.64834407e-02,-1.11502160e-02,2.95699046e-02,0
10,21,2.48806225e-02,-2.30039778e-02,-4.32518625e-03,8.43535106e-03,0
10,22,1.83938052e-02,-1.64985925e-02,-3.32024661e-03,-7.42323897e-03,0
10,23,1.51459771e-02,-9.13827737e-03,-1.16350680e-03,1.20224275e-02,0
10,24,2.64820365e-02,-2.52157496e-02,7.74135496e-03,2.35279718e-03,0
10,25,2.72263746e-02,-2.46883625e-02,1.76337204e-03,-1.13424313e-02,0
10,26,3.09069028e-02,-2.96753443e-02,-1.57148748e-03,-8.49358619e-03,0
10,27,3.41168412e-02,-3.40304489e-02,7.50012901e-04,2.30756919e-03,0
10,28,1.70379418e-02,-1.66488591e-02,-1.32181427e-03,3.37042402e-03,0
10,29,1.33405683e-02,-1.30411867e-02,-1.50012852e-03,-2.37651567e-03,0
10,30,6.36538643e-03,5.42344670e-03,1.04800985e-04,-3.33067367e-03,0
10,31,3.76759170e-02,3.70421704e-02,8.66976614e-04,-6.82646909e-03,0
11,0,3.57991103e-02,3.57671564e-02,1.51214641e-03,-1.54088001e-05,0
11,1,3.25463687e-02,3.24766711e-02,-4.76314381e-04,2.07486822e-03,0
11,2,2.10938918e-02,2.08210605e-02,-1.64988499e-03,-2.95187917e-03,0
11,3,4.73943560e-03,2.79010943e-03,-2.56566521e-04,-3.82252701e-03,0
11,4,2.03921750e-02,-2.03853663e-02,3.80792893e-04,3.64197694e-04,0
11,5,4.45717389e-02,-4.42261811e-02,-1.57335237e-03,5.31124976e-03,0
11,6,4.23663101e-02,-4.15842643e-02,-2.04281018e-03,7.84092616e-03,0
11,7,2.60503426e-02,-2.46564216e-02,7.80446310e-03,-3.12595290e-03,0
11,8,2.72203606e-02,-2.48765308e-02,7.80551652e-03,-7.82177464e-03,0
11,9,2.46134783e-02,-2.26863250e-02,-5.53974234e-03,-7.77593893e-03,0
11,10,2.63944383e-02,-2.56635787e-02,-5.98459272e-03,1.49390375e-03,0
11,11,3.81385553e-02,-2.69178493e-02,-1.21287206e-02,-2.41427613e-02,0
11,12,6.82555746e-02,-3.76459808e-02,-4.44654524e-03,-5.67611824e-02,0
11,13,3.31984485e-02,-2.46712011e-02,5.30139503e-03,-2.15722977e-02,0
11,14,6.94605716e-03,3.03591760e-03,-5.48943151e-03,2.98279333e-03,0
11,15,3.24014905e-02,-2.60526172e-02,6.31722921e-03,-1.81991851e-02,0
11,16,4.51685994e-02,-4.51680100e-02,2.30722667e-04,4.16064965e-06,0
11,17,3.25639109e-02,-2.63305602e-02,6.54490582e-03,1.80076123e-02,0
11,18,6.88106288e-03,3.15321884e-03,-5.29090398e-03,-3.06799161e-03,0
11,19,3.28283034e-02,-2.47853563e-02,3.67911073e-03,2.12096148e-02,0
11,20,6.83346187e-02,-3.78082040e-02,-5.37380628e-03,5.66681748e-02,0
11,21,3.79316989e-02,-2.66394865e-02,-1.16043637e-02,2.43821715e-02,0
11,22,2.62445429e-02,-2.55523641e-02,-5.81885601e-03,-1.41196142e-03,0
11,23,2.46360109e-02,-2.26945791e-02,-5.64553783e-03,7.74706505e-03,0
11,24,2.72458243e-02,-2.49849297e-02,7.66705347e-03,7.70094292e-03,0
11,25,2.61600793e-02,-2.47553982e-02,7.89885583e-03,3.02127261e-03,0
11,26,4.23093523e-02,-4.15344725e-02,-1.93670311e-03,-7.82419757e-03,0
11,27,4.45194822e-02,-4.41782007e-02,-1.58005461e-03,-5.27013397e-03,0
11,28,2.04115842e-02,-2.04034869e-02,4.41606010e-04,-3.68067348e-04,0
11,29,4.69860725e-03,2.77081454e-03,-1.48209771e-04,3.79177144e-03,0
11,30,2.10785946e-02,2.08127819e-02,-1.58896607e-03,2.93435627e-03,0
11,31,3.25268373e-02,3.24565126e-02,-4.33137945e-04,-2.09340036e-03,0
12,0,4.83184663e-02,4.83099201e-02,9.08530369e-04,-1.93829767e-05,0
12,1,4.33230411e-02,4.33156174e-02,-6.37885806e-04,-4.86084308e-04,0
12,2,1.50551376e-02,1.47182978e-02,-1.89729159e-03,-2.53557963e-03,0
12,3,1.30426522e-02,-1.29714276e-02,-1.34765430e-03,-1.91496287e-04,0
12,4,2.52420522e-02,-2.49923567e-02,-5.82043427e-04,3.49349825e-03,0
12,5,4.44946445e-02,-4.44565064e-02,-3.00210990e-04,1.81722496e-03,0
12,6,3.32083652e-02,-3.08468136e-02,3.94091733e-03,-1.16506987e-02,0
12,7,2.21797596e-02,-1.69040342e-02,9.18073196e-03,-1.10412647e-02,0
12,8,2.35222272e-02,-2.30790363e-02,-2.24552508e-03,-3.95105997e-03,0
12,9,2.32116720e-02,-1.99216801e-02,-1.17539428e-02,-1.93731973e-03,0
12,10,3.92262955e-02,-3.05742835e-02,-8.44992740e-03,2.30762686e-02,0
12,11,4.90319509e-02,-2.48813986e-02,-7.70298418e-03,-4.15416929e-02,0
12,12,2.23195311e-02,4.80656516e-03,4.10799425e-04,-2.17919628e-02,0
12,13,9.68122385e-02,5.69208329e-02,4.98080219e-03,-7.81525426e-02,0
12,14,4.95551677e-02,4.63898704e-02,1.73413115e-02,-1.72437812e-03,0
12,15,1.67593015e-02,-1.58824125e-02,-1.88427562e-03,5.00726104e-03,0
12,16,4.25145197e-02,-4.03469475e-02,1.34017716e-02,2.69589775e-05,0
12,17,1.67378674e-02,-1.58629632e-02,-1.58631133e-03,-5.09962939e-03,0
12,18,5.07002051e-02,4.66394706e-02,1.97808214e-02,1.99741922e-03,0
12,19,9.88317495e-02,5.67032337e-02,1.29644887e-02,7.99023156e-02,0
12,20,2.25928876e-02,4.50987877e-03,1.38868929e-03,2.20945945e-02,0
12,21,4.90631662e-02,-2.48455178e-02,-7.82155423e-03,4.15778525e-02,0
12,22,3.90325265e-02,-3.04356848e-02,-8.48199228e-03,-2.29186175e-02,0
12,23,2.31166974e-02,-1.98481129e-02,-1.16726113e-02,2.04554540e-03,0
12,24,2.34763894e-02,-2.30347022e-02,-2.21436942e-03,3.95473393e-03,0
12,25,2.21574836e-02,-1.69651119e-02,9.12126503e-03,1.09517845e-02,0
12,26,3.32842476e-02,-3.09268886e-02,4.14467033e-03,1.15840582e-02,0
12,27,4.45009794e-02,-4.44643265e-02,-1.86798959e-04,-1.79609165e-03,0
12,28,2.52122749e-02,-2.49631621e-02,-6.65091523e-04,-3.47231840e-03,0
12,29,1.30262497e-02,-1.29597613e-02,-1.30382614e-03,1.66754228e-04,0
12,30,1.50254492e-02,1.47061297e-02,-1.80165369e-03,2.49958303e-03,0
12,31,4.33023818e-02,4.32954854e-02,-6.27419186e-04,4.51174638e-04,0
13,0,2.89352344e-02,2.89351769e-02,-5.35175355e-05,-2.15712471e-05,0
13,1,3.03698242e-02,2.89571998e-02,-1.29245230e-03,9.06291161e-03,0
13,2,2.18564041e-02,1.81491338e-02,-2.47665074e-03,1.19238224e-02,0
13,3,7.28681945e-03,-1.69733994e-03,-1.10262142e-03,7.00007148e-03,0
13,4,1.73114234e-02,-1.72135466e-02,1.83642818e-03,-8.20082078e-05,0
13,5,3.09162188e-02,-2.76683751e-02,2.64131783e-03,-1.35387238e-02,0
13,6,3.42246894e-02,-2.72066875e-02,1.67752758e-03,-2.06956861e-02,0
13,7,2.15429586e-02,-1.81040832e-02,-4.64544630e-04,-1.16672804e-02,0
13,8,2.46789851e-02,-2.41707727e-02,-4.57906237e-03,-1.96423969e-03,0
13,9,4.05039949e-02,-3.78461046e-02,-4.89567355e-03,1.35749163e-02,0
13,10,2.25743557e-02,-1.94943905e-02,-2.05282520e-03,1.11962577e-02,0
13,11,1.00245026e-02,-5.63705219e-03,5.66693603e-03,6.04980428e-03,0
13,12,1.17794076e-01,8.77002539e-02,6.24504287e-03,-7.83907478e-02,0
13,13,4.57857556e-02,4.33342469e-02,1.16042000e-02,-9.15538105e-03,-1
13,14,8.52892231e-02,8.50198813e-02,3.34064685e-03,5.89164089e-03,0
13,15,5.25391456e-02,-2.40504132e-02,-6.88020904e-04,-4.67061674e-02,0
13,16,7.78036424e-02,-7.77776442e-02,1.94107242e-03,5.26387483e-04,0
13,17,5.27915882e-02,-2.44254973e-02,-1.11450762e-03,4.67878696e-02,0
13,18,8.35806815e-02,8.33488307e-02,1.95564400e-03,-5.90577584e-03,0
13,19,4.66983334e-02,4.30330423e-02,1.53534354e-02,9.65213095e-03,-1
13,20,1.19226706e-01,8.93366674e-02,9.13851722e-03,7.84248345e-02,0
13,21,1.03802740e-02,-5.26779807e-03,6.22787781e-03,-6.41980768e-03,0
13,22,2.26363149e-02,-1.95024012e-02,-2.01521525e-03,-1.13136205e-02,0
13,23,4.03448907e-02,-3.76936540e-02,-5.21532397e-03,-1.34051875e-02,0
13,24,2.45734078e-02,-2.40606326e-02,-4.55898297e-03,2.03813755e-03,0
13,25,2.15425752e-02,-1.81202304e-02,-4.42198352e-04,1.16423476e-02,0
13,26,3.42463812e-02,-2.72743222e-02,1.68981958e-03,2.06414748e-02,0
13,27,3.09552993e-02,-2.77141654e-02,2.80397288e-03,1.35016047e-02,0
13,28,1.72851452e-02,-1.71838946e-02,1.86632108e-03,8.28104401e-05,0
13,29,7.30316927e-03,-1.66179147e-03,-1.16640353e-03,-7.01528569e-03,0
13,30,2.18693102e-02,1.81408305e-02,-2.46847274e-03,-1.19617573e-02,0
13,31,3.03595362e-02,2.89349440e-02,-1.26010089e-03,-9.10398793e-03,0
14,0,1.34926960e-02,1.34924247e-02,8.45300064e-05,-1.32327843e-05,0
