backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,tau,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,plane_closure_rel,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,96,0,1,0,0,1,30,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0035611387835714752,-0.1098413651215171,5.9521836956570911e-05,-0.0017628267388565509,0.0035016169466149044,-0.10807853838266054,0.003488031053381903,-0.10803437127486072,0.016049540927562028,1615.8789186847609,1510.3842051813765,1656,249883,248227,-447,249883,0.0064665420164027199,1.520818805425573e-75,0.091631494317414144,19.308500790144063,43.426473566768649,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,31,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0034880310533879034,-0.10803437127485856,5.1237713124959729e-05,-0.0015057801380764283,0.0034367933402629437,-0.10652859113678213,0.0034227536213611719,-0.10650561088766612,0.013938755554823372,1373.0303435453509,1284.2594896885969,1395,248227,246832,-434,248227,0.0055313497062984725,2.5647938407482492e-78,0.092172669134631929,20.309373746193689,45.05782125664669,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,32,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0034227536213669073,-0.10650561088764467,4.4574985209428474e-05,-0.0012793656593207765,0.003378178636157479,-0.10522624522832388,0.0033853779713122118,-0.10537063938144013,0.012013233240803891,1160.9558265613259,1086.6009830149519,1030,246832,245802,-410,246832,0.0047034251092294595,1.4567871628551069e-80,0.091433022275128811,21.291952575180233,46.37892232611285,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,33,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0033853779713178388,-0.10537063938140627,3.8407964665428504e-05,-0.001086674447085965,0.0033469700066524103,-0.10428396493432031,0.0033348593414793092,-0.10428847078286449,0.010313941581142119,981.76264870835905,919.47595954807969,979,245802,244823,-399,245802,0.0039941198554460872,1.8124968048692754e-82,0.093941847020990871,22.243102685546845,47.499687999513618,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,34,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0033348593414848386,-0.10428847078282373,3.167368761871447e-05,-0.00090065191462396514,0.0033031856538661242,-0.10338781886819977,0.0033015769704409746,-0.10341592020412761,0.0086370400730581432,810.41654008336491,759.7715547924463,785,244823,244038,-366,244823,0.003310214073364696,8.3325650631127953e-85,0.090090170619214857,23.189394187025172,48.874819064187697,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,35,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0033015769704465535,-0.10341592020408652,2.5848392416646978e-05,-0.00073436843382558039,0.0032757285780299064,-0.10268155177026093,0.0032751033756477426,-0.10266236059144652,0.0071018571116706107,658.49113489124875,618.25145473618511,676,244038,243362,-362,244038,0.0026983139301717304,8.9096265687443426e-87,0.08846619225112913,24.113739528076081,50.034294542783073,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,36,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.003275103375653534,-0.10266236059140313,2.0521713013612994e-05,-0.00058691109213989214,0.0032545816626399211,-0.10207544949926324,0.0032524594943640411,-0.1020904437019229,0.0057174644902605667,524.67666382303059,493.42031146018218,511,243362,242851,-333,243362,0.0021559514789615082,4.9426100071654485e-89,0.08907905588257263,25.01967845236922,51.361423720767405,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,37,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.003252459494369881,-0.10209044370187707,1.5877851424481412e-05,-0.0004589149551523655,0.0032365816429453997,-0.10163152874672471,0.0032387889643253343,-0.10165167592294996,0.0044955723454581124,409.2227179557521,385.66535167091661,391,242851,242460,-322,242851,0.0016850773435388453,9.4280847164445258e-92,0.088635523308612352,25.899906085155177,52.961302424484259,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,38,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0032387889643311837,-0.1016516759229017,1.1747162023686469e-05,-0.00034647362927826733,0.0032270418023074973,-0.10130520229362343,0.0032257044453990777,-0.10130005140860075,0.003408661584057979,308.31840176337738,291.43556785392832,313,242460,242147,-321,242460,0.0012716258424621686,3.0332254831852741e-93,0.086216366805846323,26.757525358907639,53.839338884203713,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,39,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0032257044454048712,-0.10130005140855139,8.2657440692028627e-06,-0.00024741774900089223,0.0032174387013356683,-0.1010526336595505,0.0032146484393731764,-0.10104913449749633,0.0024425463050456188,219.81408334999892,208.65807339399279,223,242147,241924,-338,242147,0.00090777124370733039,1.0881070842189132e-94,0.086777269281402072,27.597526731904029,54.689557544533315,0,0,0,0,0,1,1,1
