arm,L,49,direction,1,tick,8,bracketed,true,threshold,0.0074075570306961049,threshold_energy,0.00081283371860551245,energy_residual,-8.4002629071461277e-16,momentum_residual,6.5486183122594617e-17,outgoing_fraction,0.81084967216015291,event_reverse_residual,7.3991679906289673e-17,valid,true
arm,L,49,direction,1,tick,16,bracketed,true,threshold,0.0061388015732014925,threshold_energy,0.00055823735575955924,energy_residual,-1.4939628310492448e-15,momentum_residual,1.4508483454017184e-17,outgoing_fraction,0.75811936709304184,event_reverse_residual,7.0378735846975255e-17,valid,true
arm,L,65,direction,-1,tick,0,bracketed,true,threshold,0.013986843455229719,threshold_energy,0.0028979516263084332,energy_residual,-1.4613690032388993e-16,momentum_residual,2.9494547963672479e-17,outgoing_fraction,0.82739344232688483,event_reverse_residual,4.8602461945686588e-17,valid,true
arm,L,65,direction,-1,tick,8,bracketed,true,threshold,0.0058326166779965926,threshold_energy,0.00050393970124557562,energy_residual,-7.376098429962008e-16,momentum_residual,4.2284384128977918e-17,outgoing_fraction,0.74988651530209749,event_reverse_residual,3.4718362177708134e-17,valid,true
arm,L,65,direction,-1,tick,16,bracketed,true,threshold,0.0087673676127972763,threshold_energy,0.0011386497024408776,energy_residual,-1.0516761073109393e-15,momentum_residual,2.1076843189466095e-17,outgoing_fraction,0.77620060803599522,event_reverse_residual,4.2325147676324076e-17,valid,true
arm,L,65,direction,1,tick,0,bracketed,true,threshold,0.014730766786268517,threshold_energy,0.0032144184438571092,energy_residual,-9.4081643517429647e-17,momentum_residual,2.8624101881876295e-17,outgoing_fraction,0.80017212636905155,event_reverse_residual,2.3970581210906951e-17,valid,true
arm,L,65,direction,1,tick,8,bracketed,true,threshold,0.0074075570306961049,threshold_energy,0.00081283371860551245,energy_residual,-7.9145403338726217e-16,momentum_residual,6.9389280490492854e-17,outgoing_fraction,0.81084967216015291,event_reverse_residual,7.3991679906289673e-17,valid,true
arm,L,65,direction,1,tick,16,bracketed,true,threshold,0.0061388015732014925,threshold_energy,0.00055823735575955924,energy_residual,-1.1834473288493963e-15,momentum_residual,1.58955318710355e-17,outgoing_fraction,0.75811936709304184,event_reverse_residual,7.0379468468407342e-17,valid,true
selected,L,33,direction,-1,tick,8,threshold,0.0058326166779965926,threshold_energy,0.00050393970124557725
selected,L,33,direction,1,tick,16,threshold,0.0061388006142298161,threshold_energy,0.00055823718134969476
selected,L,49,direction,-1,tick,8,threshold,0.0058326166779965926,threshold_energy,0.00050393970124557562
selected,L,49,direction,1,tick,16,threshold,0.0061388015732014925,threshold_energy,0.00055823735575955924
selected,L,65,direction,-1,tick,8,threshold,0.0058326166779965926,threshold_energy,0.00050393970124557562
selected,L,65,direction,1,tick,16,threshold,0.0061388015732014925,threshold_energy,0.00055823735575955924
summary,families,6,family_crossings,6,unit_energy_cv,2.6190132676014816e-15,threshold_energy_cv,0.051119160399186479,high_volume_relative_difference,0,worst_divergence,2.7755575615628914e-17,worst_packet_energy_drift,1.4157564010019996e-12,worst_packet_reverse,5.5725402305192288e-16,worst_energy_residual,1.4939628310492448e-15,worst_momentum_residual,6.9389280490492854e-17,smallest_outgoing_fraction,0.74988651530209749,worst_event_reverse,7.3991679906289673e-17,valid,true
verdict,LOCALIZED_PACKET_R1_THRESHOLD_VOLUME_STABLE
