y,z,J_total_mag2,J_A_mag2,J_B_mag2,classification
50,35,1.00156392e-08,1.84846319e-08,1.84864307e-08,-1
50,36,3.66695440e-08,2.54083520e-08,2.54061901e-08,-1
50,37,1.07676232e-08,1.54228677e-08,1.54212738e-08,-1
50,38,5.06594107e-09,6.81546516e-09,6.81608646e-09,-1
50,39,2.67726540e-08,2.70127003e-08,2.70119050e-08,-1
50,40,2.79545713e-08,5.45736936e-08,5.45744060e-08,-1
50,41,3.16873351e-08,3.03964700e-08,3.03959605e-08,-1
50,42,2.80217063e-08,1.42912199e-08,1.42923766e-08,-1
50,43,1.30380861e-07,9.73375164e-08,9.73405379e-08,-1
50,44,5.64713262e-08,1.62940773e-08,1.62929042e-08,-1
50,45,3.13780181e-08,8.75869858e-09,8.75921805e-09,-1
50,46,1.72424417e-08,1.61361216e-08,1.61344083e-08,-1
50,47,1.54303816e-08,1.24817893e-08,1.24810587e-08,-1
50,48,1.33382715e-10,1.21800273e-08,1.21788680e-08,1
50,49,7.27770149e-10,7.09566508e-09,7.09507610e-09,1
50,50,1.14482392e-08,3.59931408e-08,3.59930181e-08,-1
50,51,6.98534771e-09,4.54087137e-09,4.54088259e-09,-1
50,52,4.47956348e-09,6.11984869e-09,6.11973248e-09,-1
50,53,1.03306101e-08,3.94517132e-09,3.94531128e-09,-1
50,54,1.75558618e-10,1.60141442e-09,1.60167666e-09,0
50,55,2.25458990e-10,4.67327125e-08,4.67334571e-08,1
50,56,5.10204528e-10,1.27348917e-08,1.27351058e-08,1
50,57,1.63016524e-08,6.14948511e-08,6.14939310e-08,-1
50,58,2.93123436e-08,2.17812922e-08,2.17806837e-08,-1
50,59,5.42170732e-10,1.35415012e-08,1.35411666e-08,1
50,60,8.95057428e-11,2.52643803e-08,2.52638052e-08,1
50,61,4.31246519e-09,6.99256493e-09,6.99255039e-09,-1
50,62,6.17464072e-08,4.72456910e-08,4.72455423e-08,-1
50,63,5.62771322e-10,1.05739964e-08,1.05736906e-08,1
51,0,6.38500032e-18,9.19476683e-08,9.19475046e-08,1
51,1,2.95411605e-08,4.09285249e-08,4.09275448e-08,-1
51,2,2.83494763e-08,8.88134003e-09,8.88181104e-09,-1
51,3,3.57135231e-12,8.55754910e-09,8.55894174e-09,1
51,4,3.74393350e-08,6.52252096e-08,6.52240702e-08,-1
51,5,1.14718950e-11,8.76370918e-08,8.76371943e-08,1
51,6,5.19411351e-09,1.26020154e-08,1.26038947e-08,-1
51,7,3.92843924e-11,1.36054188e-08,1.36041483e-08,1
51,8,2.10083230e-09,3.33050321e-08,3.33039255e-08,-1
51,9,5.40637103e-12,5.88623489e-08,5.88634901e-08,1
51,10,1.05325888e-10,2.85471660e-08,2.85473854e-08,1
51,11,6.27735108e-09,1.07991312e-08,1.07996020e-08,-1
51,12,7.59286914e-10,1.17907997e-08,1.17909662e-08,-1
51,13,3.89466249e-08,1.82628856e-08,1.82625260e-08,-1
51,14,1.99648951e-09,5.88823153e-10,5.89064467e-10,-1
51,15,7.39884324e-10,2.87302728e-08,2.87304129e-08,1
51,16,1.68262500e-09,1.56001554e-08,1.55993689e-08,-1
51,17,1.22726662e-08,9.14823812e-09,9.14862931e-09,-1
51,18,1.11605888e-08,4.73091766e-09,4.73097718e-09,-1
51,19,4.63856102e-09,9.19666960e-09,9.19506215e-09,-1
51,20,4.85972398e-08,5.64488624e-08,5.64493883e-08,-1
51,21,2.74939489e-09,2.92235092e-08,2.92244102e-08,-1
51,22,1.70078571e-08,9.81111492e-09,9.81135306e-09,-1
51,23,8.21248402e-10,3.23394214e-09,3.23378207e-09,-1
51,24,2.96690121e-08,2.46721066e-08,2.46721657e-08,-1
51,25,5.09265725e-10,3.98002752e-08,3.98000378e-08,1
51,26,4.59351004e-09,3.55233281e-09,3.55238480e-09,-1
51,27,1.13984396e-08,2.20026583e-08,2.20035143e-08,-1
51,28,1.02146793e-08,5.33510970e-08,5.33484237e-08,-1
51,29,3.71162348e-09,1.79424930e-08,1.79437760e-08,-1
51,30,4.03717503e-09,2.15939322e-08,2.15919788e-08,-1
51,31,1.67648289e-08,4.01338282e-08,4.01356023e-08,-1
51,32,8.09034221e-17,3.24828366e-09,3.24819733e-09,0
51,33,1.67634243e-08,4.01350440e-08,4.01335043e-08,-1
51,34,4.03804657e-09,2.15925024e-08,2.15937389e-08,-1
51,35,3.71099363e-09,1.79434611e-08,1.79429689e-08,-1
51,36,1.02159203e-08,5.33488662e-08,5.33496451e-08,-1
51,37,1.13974698e-08,2.20032060e-08,2.20037881e-08,-1
51,38,4.59416677e-09,3.55249989e-09,3.55243925e-09,-1
51,39,5.09419545e-10,3.97997972e-08,3.97991391e-08,1
51,40,2.96679936e-08,2.46721098e-08,2.46732888e-08,-1
51,41,8.21148125e-10,3.23390027e-09,3.23455565e-09,-1
51,42,1.70080209e-08,9.81105168e-09,9.81047818e-09,-1
51,43,2.74937047e-09,2.92237523e-08,2.92223535e-08,-1
51,44,4.85980305e-08,5.64493411e-08,5.64500118e-08,-1
51,45,4.63826478e-09,9.19564108e-09,9.19735532e-09,-1
51,46,1.11597755e-08,4.73075286e-09,4.73035362e-09,-1
51,47,1.22734785e-08,9.14880261e-09,9.14851897e-09,-1
51,48,1.68220227e-09,1.55994464e-08,1.55996713e-08,-1
51,49,7.40125660e-10,2.87304409e-08,2.87305625e-08,1
51,50,1.99698434e-09,5.89094917e-10,5.89123545e-10,-1
51,51,3.89448724e-08,1.82626034e-08,1.82631371e-08,-1
51,52,7.59567311e-10,1.17913205e-08,1.17916228e-08,-1
51,53,6.27795554e-09,1.07992397e-08,1.07989497e-08,-1
51,54,1.05408651e-10,2.85469980e-08,2.85466336e-08,1
51,55,5.39351797e-12,5.88621922e-08,5.88619685e-08,1
51,56,2.10059290e-09,3.33051217e-08,3.33053693e-08,-1
51,57,3.92663480e-11,1.36054271e-08,1.36054373e-08,1
51,58,5.19396482e-09,1.26021670e-08,1.26022383e-08,-1
51,59,1.14719697e-11,8.76370932e-08,8.76371091e-08,1
51,60,3.74391510e-08,6.52247291e-08,6.52245814e-08,-1
51,61,3.56668855e-12,8.55789834e-09,8.55813371e-09,1
51,62,2.83500197e-08,8.88173111e-09,8.88163471e-09,-1
51,63,2.95404748e-08,4.09278389e-08,4.09279005e-08,-1
52,0,1.10843567e-18,1.64153330e-08,1.64150658e-08,1
52,1,1.48060487e-09,2.88151300e-08,2.88147842e-08,-1
52,2,3.37373214e-08,3.44796933e-08,3.44810859e-08,-1
52,3,2.76522466e-08,8.49826356e-09,8.49827258e-09,-1
52,4,7.70921915e-10,1.36579148e-08,1.36581913e-08,-1
52,5,8.51303656e-09,4.56084592e-08,4.56112846e-08,-1
52,6,1.65336334e-08,2.94980500e-08,2.94958811e-08,-1
52,7,8.64434893e-09,1.34490216e-08,1.34475828e-08,-1
52,8,3.18357445e-10,1.86265352e-08,1.86276441e-08,1
52,9,1.69545491e-08,1.78846422e-08,1.78846050e-08,-1
52,10,1.04610612e-08,8.45414973e-09,8.45384965e-09,-1
52,11,1.55121208e-08,2.11509201e-08,2.11509252e-08,-1
52,12,9.32489575e-10,1.10432620e-08,1.10435859e-08,-1
52,13,3.40165736e-08,2.50130658e-08,2.50122814e-08,-1
52,14,1.61371977e-08,1.06550680e-08,1.06544275e-08,-1
52,15,2.91524909e-10,1.21676992e-08,1.21667397e-08,1
52,16,2.82868021e-10,1.85610017e-09,1.85650675e-09,0
52,17,2.90917014e-08,1.52242974e-08,1.52252025e-08,-1
52,18,4.86286939e-08,3.85938661e-08,3.85922972e-08,-1
52,19,2.98593391e-08,1.20535041e-08,1.20537241e-08,-1
52,20,8.03567340e-08,5.52826161e-08,5.52839398e-08,-1
52,21,3.24018627e-08,1.09563811e-08,1.09560601e-08,-1
52,22,5.60279143e-09,3.81404123e-08,3.81394396e-08,-1
52,23,7.07864876e-10,1.43749937e-08,1.43754619e-08,1
52,24,3.60172616e-09,1.79243384e-09,1.79230619e-09,-1
52,25,9.96912900e-09,1.31803589e-08,1.31806647e-08,-1
52,26,7.69418310e-10,6.94555784e-08,6.94543975e-08,-1
52,27,1.19708162e-08,1.67903363e-08,1.67908514e-08,-1
52,28,2.42285278e-10,1.15434644e-08,1.15438783e-08,1
52,29,2.59939920e-10,1.19539146e-07,1.19537171e-07,1
52,30,7.12530885e-11,8.61786612e-08,8.61814879e-08,1
52,31,1.36727106e-09,2.35658267e-07,2.35654516e-07,-1
52,32,3.25302935e-17,1.95390506e-07,1.95395529e-07,1
52,33,1.36732726e-09,2.35659040e-07,2.35654815e-07,-1
52,34,7.12661817e-11,8.61777429e-08,8.61808006e-08,1
52,35,2.59961934e-10,1.19540672e-07,1.19538049e-07,1
52,36,2.42266696e-10,1.15432706e-08,1.15435289e-08,1
52,37,1.19706981e-08,1.67897109e-08,1.67899919e-08,-1
52,38,7.69398681e-10,6.94569693e-08,6.94574303e-08,-1
52,39,9.96919861e-09,1.31796898e-08,1.31795863e-08,-1
52,40,3.60173857e-09,1.79253402e-09,1.79287100e-09,-1
52,41,7.07858001e-10,1.43745141e-08,1.43735310e-08,1
52,42,5.60277509e-09,3.81407237e-08,3.81438902e-08,-1
52,43,3.24018283e-08,1.09564717e-08,1.09570315e-08,-1
52,44,8.03565856e-08,5.52829257e-08,5.52795069e-08,-1
52,45,2.98592361e-08,1.20535894e-08,1.20531052e-08,-1
52,46,4.86288489e-08,3.85931438e-08,3.85956269e-08,-1
52,47,2.90918533e-08,1.52245885e-08,1.52241271e-08,-1
52,48,2.82854968e-10,1.85629419e-09,1.85605227e-09,0
52,49,2.91542423e-10,1.21671584e-08,1.21674344e-08,1
52,50,1.61372945e-08,1.06545716e-08,1.06547050e-08,-1
52,51,3.40167591e-08,2.50122955e-08,2.50124665e-08,-1
52,52,9.32510435e-10,1.10436727e-08,1.10442261e-08,-1
52,53,1.55120121e-08,2.11514189e-08,2.11515767e-08,-1
52,54,1.04610033e-08,8.45434736e-09,8.45458708e-09,-1
52,55,1.69544591e-08,1.78846714e-08,1.78845292e-08,-1
52,56,3.18349279e-10,1.86265043e-08,1.86260648e-08,1
52,57,8.64439572e-09,1.34489354e-08,1.34491841e-08,-1
52,58,1.65335815e-08,2.94977855e-08,2.94981254e-08,-1
52,59,8.51306585e-09,4.56088713e-08,4.56084992e-08,-1
52,60,7.70933995e-10,1.36579593e-08,1.36580276e-08,-1
52,61,2.76522243e-08,8.49827321e-09,8.49823749e-09,-1
52,62,3.37374179e-08,3.44800176e-08,3.44796621e-08,-1
52,63,1.48060502e-09,2.88150992e-08,2.88151225e-08,-1
53,0,7.39187187e-19,8.52542009e-08,8.52542490e-08,1
53,1,1.74751580e-09,1.92224072e-08,1.92226974e-08,-1
53,2,7.77374671e-08,2.80294299e-08,2.80294219e-08,-1
53,3,9.91396640e-10,1.52421770e-09,1.52422519e-09,-1
53,4,7.77185568e-09,2.54826262e-08,2.54836452e-08,-1
53,5,1.67777945e-09,4.13524019e-08,4.13512891e-08,-1
53,6,1.19592946e-09,9.91251213e-09,9.91090025e-09,-1
53,7,4.99052979e-10,3.20829558e-09,3.20892091e-09,0
53,8,1.02930064e-08,3.95247586e-08,3.95248750e-08,-1
53,9,9.67875788e-09,4.39723541e-09,4.39629217e-09,-1
53,10,2.23172029e-08,4.13879298e-08,4.13873456e-08,-1
53,11,3.65863577e-09,5.68852696e-09,5.68926789e-09,-1
53,12,3.12156609e-08,1.63786350e-08,1.63796363e-08,-1
53,13,2.59065418e-08,8.37435110e-09,8.37447718e-09,-1
53,14,2.42226975e-08,1.07437810e-08,1.07438436e-08,-1
53,15,2.57775471e-10,7.36234298e-09,7.36206810e-09,1
53,16,4.78907644e-08,1.22617095e-08,1.22613012e-08,-1
53,17,3.33324229e-08,3.37785418e-08,3.37787067e-08,-1
53,18,4.05957704e-09,5.00432465e-09,5.00474781e-09,-1
53,19,4.02173905e-08,6.64890082e-08,6.64888110e-08,-1
53,20,2.41896691e-08,3.68408540e-08,3.68405105e-08,-1
53,21,1.42487863e-09,6.56368900e-09,6.56353054e-09,-1
53,22,1.44579309e-08,1.49683310e-08,1.49686954e-08,-1
53,23,2.19966597e-09,5.37723669e-09,5.37727665e-09,-1
53,24,8.30680818e-09,4.34742559e-09,4.34740876e-09,-1
53,25,4.69224772e-11,3.36001495e-09,3.36008588e-09,0
53,26,9.75660625e-12,5.12991470e-09,5.13001350e-09,1
53,27,6.12053466e-10,1.34689479e-08,1.34686155e-08,1
53,28,3.87348855e-09,2.42107155e-08,2.42111787e-08,-1
53,29,2.03075490e-09,5.78446430e-08,5.78448306e-08,-1
53,30,3.09479355e-09,4.53329439e-08,4.53336339e-08,-1
53,31,9.90585325e-09,3.65686530e-08,3.65684545e-08,-1
53,32,1.29888148e-17,5.47394245e-08,5.47398057e-08,1
53,33,9.90495106e-09,3.65676366e-08,3.65680272e-08,-1
53,34,3.09542295e-09,4.53339207e-08,4.53342658e-08,-1
53,35,2.03111831e-09,5.78444263e-08,5.78437143e-08,-1
53,36,3.87290613e-09,2.42113590e-08,2.42120110e-08,-1
53,37,6.12204131e-10,1.34685094e-08,1.34669114e-08,1
53,38,9.77628166e-12,5.13015285e-09,5.13069011e-09,1
53,39,4.69450516e-11,3.36008740e-09,3.36074936e-09,0
53,40,8.30658682e-09,4.34744651e-09,4.34807580e-09,-1
53,41,2.19966671e-09,5.37729411e-09,5.37656080e-09,-1
53,42,1.44577351e-08,1.49685912e-08,1.49667830e-08,-1
53,43,1.42499722e-09,6.56349111e-09,6.56423496e-09,-1
53,44,2.41904770e-08,3.68403372e-08,3.68423177e-08,-1
53,45,4.02162797e-08,6.64885007e-08,6.64888194e-08,-1
53,46,4.06006230e-09,5.00507942e-09,5.00450771e-09,-1
53,47,3.33336507e-08,3.37785322e-08,3.37783901e-08,-1
53,48,4.78888982e-08,1.22612472e-08,1.22610602e-08,-1
53,49,2.57669593e-10,7.36273733e-09,7.36299971e-09,1
53,50,2.42239385e-08,1.07443222e-08,1.07446331e-08,-1
53,51,2.59056706e-08,8.37379992e-09,8.37388564e-09,-1
53,52,3.12167822e-08,1.63785140e-08,1.63784456e-08,-1
53,53,3.65885567e-09,5.68852008e-09,5.68830244e-09,-1
53,54,2.23165800e-08,4.13879125e-08,4.13881881e-08,-1
53,55,9.67892526e-09,4.39722523e-09,4.39724591e-09,-1
53,56,1.02928143e-08,3.95248773e-08,3.95245524e-08,-1
53,57,4.99050714e-10,3.20834891e-09,3.20839560e-09,0
53,58,1.19593570e-09,9.91227372e-09,9.91221770e-09,-1
53,59,1.67784461e-09,4.13522621e-08,4.13520191e-08,-1
53,60,7.77201752e-09,2.54830437e-08,2.54832288e-08,-1
53,61,9.91312778e-10,1.52420975e-09,1.52424211e-09,-1
53,62,7.77366571e-08,2.80293240e-08,2.80295430e-08,-1
53,63,1.74765122e-09,1.92227487e-08,1.92229472e-08,-1
54,0,1.68578473e-18,3.38401144e-08,3.38396458e-08,1
54,1,1.37787879e-08,3.97268643e-08,3.97268363e-08,-1
54,2,8.70854225e-09,3.80519504e-09,3.80512603e-09,-1
54,3,6.56511738e-08,3.48514783e-08,3.48508366e-08,-1
54,4,5.69828318e-10,3.11867040e-08,3.11852823e-08,1
54,5,7.28801873e-08,3.34447282e-08,3.34434644e-08,-1
54,6,8.97378615e-09,2.09864223e-08,2.09876165e-08,-1
54,7,1.61028026e-09,4.24492025e-09,4.24514823e-09,-1
54,8,2.05416006e-09,1.66393360e-08,1.66399348e-08,-1
54,9,7.47741891e-09,1.33476033e-08,1.33474172e-08,-1
54,10,6.28257079e-10,3.11436753e-09,3.11438386e-09,0
54,11,4.95607898e-09,4.13990853e-08,4.14001768e-08,-1
54,12,2.42866046e-09,5.67440545e-09,5.67423083e-09,-1
54,13,1.74314397e-09,2.81756860e-08,2.81756237e-08,-1
54,14,2.71370331e-09,8.87307821e-10,8.87321258e-10,-1
54,15,2.49708424e-10,2.88087563e-09,2.88086994e-09,0
54,16,1.81499174e-08,9.07186136e-08,9.07169125e-08,-1
54,17,4.57376421e-08,4.04586668e-08,4.04597403e-08,-1
54,18,2.17603505e-09,4.13359879e-08,4.13370002e-08,-1
54,19,3.20602277e-08,9.54179799e-08,9.54158404e-08,-1
54,20,2.61397206e-12,3.45064971e-08,3.45078236e-08,1
54,21,9.79387492e-09,5.40243931e-09,5.40233515e-09,-1
54,22,1.54940002e-09,3.02452224e-08,3.02464251e-08,-1
54,23,5.61899826e-09,4.79817045e-08,4.79801770e-08,-1
54,24,6.98399497e-09,1.93440282e-08,1.93448472e-08,-1
54,25,4.15102909e-09,2.17848392e-09,2.17831137e-09,-1
54,26,1.44198183e-08,5.41895537e-09,5.41901181e-09,-1
54,27,7.08333041e-10,4.12578153e-08,4.12589648e-08,1
54,28,8.79083377e-10,2.88380287e-08,2.88367945e-08,-1
54,29,1.74967819e-09,2.92476566e-08,2.92487366e-08,-1
54,30,8.69443446e-09,5.90521965e-08,5.90501644e-08,-1
54,31,4.73099914e-09,1.35838760e-07,1.35840632e-07,-1
54,32,1.37707194e-17,1.03844757e-07,1.03842398e-07,1
54,33,4.73112201e-09,1.35838370e-07,1.35840034e-07,-1
54,34,8.69457954e-09,5.90524596e-08,5.90515210e-08,-1
54,35,1.74974313e-09,2.92473410e-08,2.92475774e-08,-1
54,36,8.79119103e-10,2.88382501e-08,2.88383931e-08,-1
54,37,7.08303013e-10,4.12573782e-08,4.12569179e-08,1
54,38,1.44197318e-08,5.41899463e-09,5.41887183e-09,-1
54,39,4.15099144e-09,2.17854331e-09,2.17865419e-09,-1
54,40,6.98401219e-09,1.93438877e-08,1.93425125e-08,-1
54,41,5.61899897e-09,4.79816217e-08,4.79835059e-08,-1
54,42,1.54940980e-09,3.02454367e-08,3.02431234e-08,-1
54,43,9.79392530e-09,5.40240383e-09,5.40255179e-09,-1
54,44,2.61494101e-12,3.45070315e-08,3.45049476e-08,1
54,45,3.20600676e-08,9.54170047e-08,9.54187740e-08,-1
54,46,2.17599813e-09,4.13364327e-08,4.13356052e-08,-1
54,47,4.57378756e-08,4.04592556e-08,4.04592105e-08,-1
54,48,1.81500342e-08,9.07173705e-08,9.07178277e-08,-1
54,49,2.49725685e-10,2.88084662e-09,2.88096194e-09,0
54,50,2.71365996e-09,8.87377478e-10,8.87308176e-10,-1
54,51,1.74310494e-09,2.81761535e-08,2.81766071e-08,-1
54,52,2.42869571e-09,5.67451742e-09,5.67482550e-09,-1
54,53,4.95602998e-09,4.13989151e-08,4.13983070e-08,-1
54,54,6.28242975e-10,3.11442200e-09,3.11435448e-09,0
54,55,7.47745853e-09,1.33476198e-08,1.33477537e-08,-1
54,56,2.05414060e-09,1.66393686e-08,1.66392151e-08,-1
54,57,1.61026899e-09,4.24495016e-09,4.24488525e-09,-1
54,58,8.97375222e-09,2.09867272e-08,2.09866401e-08,-1
54,59,7.28801411e-08,3.34443632e-08,3.34443745e-08,-1
54,60,5.69836859e-10,3.11861755e-08,3.11866336e-08,1
54,61,6.56511992e-08,3.48511119e-08,3.48515043e-08,-1
54,62,8.70857951e-09,3.80515121e-09,3.80522416e-09,-1
54,63,1.37787927e-08,3.97270320e-08,3.97265060e-08,-1
55,0,1.26343813e-18,8.50395352e-09,8.50395033e-09,1
55,1,1.12472252e-07,3.00948326e-08,3.00949572e-08,-1
55,2,5.69200041e-10,2.57890001e-08,2.57889734e-08,1
55,3,7.89677975e-09,1.03050474e-08,1.03049739e-08,-1
55,4,3.07656682e-10,3.60364412e-09,3.60389234e-09,0
55,5,3.93604568e-08,2.24054997e-08,2.24060211e-08,-1
55,6,1.96543080e-10,3.53012741e-10,3.53170836e-10,0
55,7,1.23159009e-10,2.75034323e-08,2.75037328e-08,1
55,8,1.37887376e-10,2.24015417e-08,2.24011177e-08,1
55,9,1.50415499e-09,9.14588501e-08,9.14576680e-08,-1
55,10,6.88349237e-09,1.45900980e-08,1.45920041e-08,-1
55,11,2.79762773e-10,2.12341512e-09,2.12268156e-09,0
55,12,2.89921082e-10,1.48960702e-08,1.48941994e-08,1
55,13,2.06340068e-09,7.15844026e-08,7.15855486e-08,-1
55,14,4.41035178e-09,7.49588834e-08,7.49599402e-08,-1
55,15,1.11110075e-08,1.82185342e-08,1.82194554e-08,-1
55,16,1.40833886e-08,2.02660717e-08,2.02650936e-08,-1
55,17,9.25754942e-09,1.23552392e-08,1.23544599e-08,-1
55,18,3.81004685e-08,2.52040532e-08,2.52046560e-08,-1
55,19,2.16412235e-08,5.10371628e-08,5.10367740e-08,-1
55,20,9.59723145e-11,8.07811128e-08,8.07810926e-08,1
55,21,3.84186210e-09,8.37879957e-09,8.37886293e-09,-1
55,22,3.97365830e-10,9.01374569e-09,9.01375345e-09,1
55,23,3.39010751e-10,1.97365439e-08,1.97366451e-08,1
55,24,1.56275578e-08,1.52699488e-08,1.52699215e-08,-1
55,25,3.70710077e-09,1.29328742e-08,1.29328699e-08,-1
55,26,1.34655750e-11,9.70514747e-09,9.70512220e-09,1
55,27,1.31446878e-10,7.34393952e-09,7.34370054e-09,1
55,28,2.14470129e-09,1.21285949e-08,1.21284743e-08,-1
55,29,1.69603583e-08,7.42553693e-09,7.42509207e-09,-1
55,30,2.18499612e-08,1.32921205e-08,1.32922101e-08,-1
55,31,2.66077409e-09,1.09521043e-09,1.09518101e-09,-1
55,32,7.74145287e-18,4.01777469e-09,4.01767446e-09,1
55,33,2.66049082e-09,1.09502754e-09,1.09498246e-09,-1
55,34,2.18509709e-08,1.32917227e-08,1.32913366e-08,-1
55,35,1.69597721e-08,7.42532319e-09,7.42638012e-09,-1
55,36,2.14494002e-09,1.21286426e-08,1.21290461e-08,-1
55,37,1.31416249e-10,7.34385239e-09,7.34477352e-09,1
55,38,1.34557551e-11,9.70507425e-09,9.70373156e-09,1
55,39,3.70707923e-09,1.29327916e-08,1.29337516e-08,-1
55,40,1.56275453e-08,1.52700220e-08,1.52687555e-08,-1
55,41,3.39047398e-10,1.97365263e-08,1.97367935e-08,1
55,42,3.97419350e-10,9.01391581e-09,9.01348164e-09,1
55,43,3.84209851e-09,8.37904169e-09,8.37868966e-09,-1
55,44,9.60169715e-11,8.07813253e-08,8.07805136e-08,1
55,45,2.16405307e-08,5.10372344e-08,5.10370939e-08,-1
55,46,3.81015226e-08,2.52035799e-08,2.52042983e-08,-1
55,47,9.25711335e-09,1.23553264e-08,1.23558857e-08,-1
55,48,1.40827749e-08,2.02665531e-08,2.02662567e-08,-1
55,49,1.11113722e-08,1.82186415e-08,1.82178957e-08,-1
55,50,4.41062373e-09,7.49587315e-08,7.49583603e-08,-1
55,51,2.06331464e-09,7.15845745e-08,7.15837552e-08,-1
55,52,2.89964693e-10,1.48961700e-08,1.48961879e-08,1
55,53,2.79757990e-10,2.12330704e-09,2.12352223e-09,0
55,54,6.88341057e-09,1.45903328e-08,1.45901215e-08,-1
55,55,1.50411533e-09,9.14584006e-08,9.14590350e-08,-1
55,56,1.37883334e-10,2.24013799e-08,2.24016036e-08,1
55,57,1.23179318e-10,2.75036243e-08,2.75034291e-08,1
55,58,1.96560590e-10,3.53071852e-10,3.53069269e-10,0
55,59,3.93600305e-08,2.24055703e-08,2.24057109e-08,-1
55,60,3.07686760e-10,3.60378865e-09,3.60386104e-09,0
55,61,7.89696666e-09,1.03049462e-08,1.03046908e-08,-1
55,62,5.69156375e-10,2.57886717e-08,2.57883415e-08,1
55,63,1.12472911e-07,3.00949936e-08,3.00950422e-08,-1
56,0,4.89235383e-18,1.53906662e-09,1.53923505e-09,0
56,1,4.05028662e-09,3.65892585e-08,3.65897125e-08,-1
56,2,1.12296225e-09,2.67309753e-09,2.67318118e-09,-1
56,3,5.57848267e-09,5.60599016e-08,5.60600469e-08,-1
56,4,2.20827178e-09,4.33864623e-08,4.33869371e-08,-1
56,5,2.83109465e-08,8.78677920e-09,8.78665459e-09,-1
56,6,1.57067904e-09,3.07577385e-08,3.07567014e-08,-1
56,7,3.35191369e-08,1.29938757e-08,1.29943388e-08,-1
56,8,2.21788003e-09,4.98510164e-08,4.98498257e-08,-1
56,9,5.43680748e-10,2.45063766e-08,2.45076036e-08,1
56,10,1.19256049e-09,1.32093990e-08,1.32094183e-08,-1
56,11,2.13984996e-08,3.18934668e-08,3.18923710e-08,-1
56,12,2.64429178e-09,3.19700803e-08,3.19707659e-08,-1
56,13,2.46317112e-08,2.08832300e-08,2.08836029e-08,-1
56,14,2.73919842e-09,1.19137021e-08,1.19136918e-08,-1
56,15,1.04480877e-08,8.18128900e-08,8.18128261e-08,-1
56,16,3.89420592e-08,1.81594694e-08,1.81593482e-08,-1
56,17,6.17841162e-10,9.01356884e-09,9.01333519e-09,1
56,18,4.10224886e-08,1.37656600e-08,1.37658835e-08,-1
56,19,4.12940308e-13,4.94820381e-09,4.94788408e-09,1
56,20,1.73416661e-08,9.93110615e-09,9.93092958e-09,-1
56,21,3.62610751e-09,2.41730936e-08,2.41740549e-08,-1
56,22,6.10558686e-11,9.54735907e-09,9.54682790e-09,1
56,23,1.14837236e-09,4.87831784e-09,4.87864446e-09,-1
56,24,1.28530904e-09,5.84963372e-09,5.84945033e-09,-1
56,25,1.24113165e-08,6.22024118e-09,6.22013114e-09,-1
56,26,5.56909764e-09,4.16557826e-09,4.16590285e-09,-1
56,27,1.45895620e-09,4.44424724e-09,4.44390542e-09,-1
56,28,1.35168750e-11,1.01902351e-08,1.01902274e-08,1
56,29,1.33295217e-08,1.78736683e-08,1.78728182e-08,-1
56,30,8.74276340e-09,4.87544467e-08,4.87554660e-08,-1
56,31,7.64520923e-10,5.56214249e-08,5.56208107e-08,-1
56,32,4.56791927e-18,4.17245316e-08,4.17252290e-08,1
56,33,7.64462216e-10,5.56214443e-08,5.56213719e-08,-1
56,34,8.74293407e-09,4.87543675e-08,4.87546077e-08,-1
56,35,1.33297319e-08,1.78734615e-08,1.78740515e-08,-1
56,36,1.35116031e-11,1.01900982e-08,1.01900889e-08,1
56,37,1.45890771e-09,4.44423323e-09,4.44452601e-09,-1
56,38,5.56903320e-09,4.16563438e-09,4.16524036e-09,-1
56,39,1.24112536e-08,6.22022386e-09,6.22015664e-09,-1
56,40,1.28530095e-09,5.84964498e-09,5.85004888e-09,-1
56,41,1.14836669e-09,4.87846494e-09,4.87827543e-09,-1
56,42,6.10529730e-11,9.54715620e-09,9.54784750e-09,1
56,43,3.62615544e-09,2.41736529e-08,2.41729995e-08,-1
56,44,1.73417764e-08,9.93100930e-09,9.93138022e-09,-1
56,45,4.13718731e-13,4.94795310e-09,4.94804574e-09,1
56,46,4.10222627e-08,1.37658449e-08,1.37655803e-08,-1
56,47,6.17806996e-10,9.01329279e-09,9.01315087e-09,1
56,48,3.89422942e-08,1.81593048e-08,1.81592341e-08,-1
56,49,1.04482188e-08,8.18134104e-08,8.18141181e-08,-1
56,50,2.73914147e-09,1.19138866e-08,1.19135699e-08,-1
56,51,2.46315529e-08,2.08831949e-08,2.08827944e-08,-1
56,52,2.64424718e-09,3.19699779e-08,3.19698130e-08,-1
56,53,2.13985958e-08,3.18932198e-08,3.18937648e-08,-1
56,54,1.19258140e-09,1.32092409e-08,1.32095542e-08,-1
56,55,5.43672924e-10,2.45066768e-08,2.45066371e-08,1
56,56,2.21786205e-09,4.98509563e-08,4.98505680e-08,-1
56,57,3.35191160e-08,1.29941291e-08,1.29940241e-08,-1
56,58,1.57068844e-09,3.07573603e-08,3.07572785e-08,-1
56,59,2.83109490e-08,8.78663559e-09,8.78671116e-09,-1
56,60,2.20826378e-09,4.33868784e-08,4.33865901e-08,-1
56,61,5.57848392e-09,5.60604688e-08,5.60600394e-08,-1
56,62,1.12296726e-09,2.67303076e-09,2.67321897e-09,-1
56,63,4.05028373e-09,3.65890789e-08,3.65897490e-08,-1
