y,z,Jx,Jy,Jz,mag,phase,state
17,36,-7.30608534e-05,-1.18022481e-04,1.75276965e-04,2.23582667e-04,-2.12509964e+00,0
17,37,-4.67900411e-05,3.23479051e-04,1.36466520e-04,3.54190790e-04,1.71444629e+00,0
17,38,-1.25507475e-04,1.44745311e-06,1.98840762e-04,2.35142234e-04,3.13006036e+00,0
17,39,5.27384983e-05,1.75664996e-04,-2.90616332e-04,3.43653011e-04,1.27913586e+00,0
17,40,-3.63560054e-05,-5.31554558e-05,-5.50529020e-05,8.47235718e-05,-2.17067331e+00,0
17,41,6.40004922e-05,7.69074825e-05,3.05459131e-04,3.21428227e-04,8.76741985e-01,0
17,42,-8.44533252e-05,1.78257075e-04,2.00782063e-04,2.81462938e-04,2.01324277e+00,0
17,43,6.74482794e-05,-6.68655535e-05,2.83300837e-04,2.98796982e-04,-7.81059651e-01,0
17,44,-1.05961214e-04,1.15639743e-06,3.95653711e-04,4.09598553e-04,3.13067968e+00,0
17,45,-7.79184091e-05,1.94248809e-05,1.75089241e-06,8.03222890e-05,2.89727508e+00,0
17,46,2.23550162e-04,1.29942569e-04,4.89899882e-04,5.53950936e-04,5.26532134e-01,0
17,47,-8.24087525e-05,-1.97041966e-04,-1.70657855e-04,2.73387714e-04,-1.96691831e+00,0
17,48,-9.66543067e-05,-1.93432580e-05,1.37103231e-04,1.68859446e-04,-2.94407377e+00,0
17,49,2.69377918e-05,4.03276995e-05,-7.02756197e-05,8.53851902e-05,9.81890272e-01,0
17,50,-3.93629155e-05,-8.03365353e-05,-6.05358657e-04,6.11933413e-04,-2.02639204e+00,0
17,51,-7.68111374e-05,2.03245078e-04,3.64910836e-05,2.20318206e-04,1.93212780e+00,0
17,52,7.05240228e-05,-3.73556874e-05,-4.55538980e-04,4.62476862e-04,-4.87114513e-01,0
17,53,6.48114765e-05,-5.81347346e-05,-7.44779635e-05,1.14573740e-04,-7.31145252e-01,0
17,54,3.37624707e-05,-7.00972853e-05,-3.13915128e-05,8.38985155e-05,-1.12193488e+00,0
17,55,2.23595486e-05,-5.67744427e-05,5.51595474e-05,8.22548626e-05,-1.19561914e+00,0
17,56,6.41397361e-05,3.69521840e-05,1.55831766e-04,1.72519300e-04,5.22675573e-01,0
17,57,5.55394042e-05,1.39534879e-04,-2.10506334e-04,2.58587557e-04,1.19198730e+00,0
17,58,-9.51098437e-06,-2.48162279e-05,-1.09402156e-04,1.12583905e-04,-1.93678598e+00,0
17,59,-1.23000057e-04,-1.11863279e-04,-6.09728254e-06,1.66371825e-04,-2.40357712e+00,0
17,60,-1.35922216e-04,5.22051615e-05,-2.02951365e-05,1.47010612e-04,2.77488429e+00,0
17,61,9.55776155e-05,-5.64397616e-05,1.40870813e-04,1.79346350e-04,-5.33414072e-01,0
17,62,7.40929678e-05,7.12022068e-05,3.22247836e-04,3.38235406e-04,7.65505007e-01,0
17,63,2.35669350e-06,2.97419545e-05,1.05308814e-04,1.09453571e-04,1.49172352e+00,0
18,0,-2.46997995e-09,3.33464563e-10,8.28404387e-05,8.28404387e-05,3.00739706e+00,0
18,1,-4.93866761e-05,-4.95204679e-05,1.34061962e-04,1.51208235e-04,-2.35484179e+00,0
18,2,-8.48690477e-05,-4.09968277e-05,1.07894113e-04,1.43264213e-04,-2.69158879e+00,0
18,3,-6.90180674e-05,7.82788945e-05,9.85647481e-05,1.43548210e-04,2.29340532e+00,0
18,4,1.21454553e-04,-7.33475765e-05,-3.32832525e-05,1.45735549e-04,-5.43289284e-01,0
18,5,4.83165193e-05,8.76563799e-05,-9.24138873e-05,1.36229415e-04,1.06702945e+00,0
18,6,7.51588799e-06,8.66403227e-05,1.08735502e-04,1.39235209e-04,1.48426480e+00,0
18,7,7.17053321e-05,-8.83918584e-05,-1.03915167e-04,1.54120528e-04,-8.89250661e-01,0
18,8,-6.41614134e-05,-5.39905115e-05,-1.09036964e-04,1.37552615e-04,-2.44206605e+00,0
18,9,-6.65360667e-05,7.71570840e-06,-8.64127090e-05,1.09333145e-04,3.02614550e+00,0
18,10,7.65776572e-05,7.19347828e-05,-2.44610373e-05,1.07875358e-04,7.54145814e-01,0
18,11,-9.17454209e-05,1.02122754e-04,4.33713240e-06,1.37350245e-04,2.30271774e+00,0
18,12,-1.13172861e-04,-3.87011335e-05,6.29876574e-05,1.35178842e-04,-2.81209401e+00,0
18,13,7.98162415e-06,3.79329712e-05,-1.83164677e-04,1.87221568e-04,1.36340775e+00,0
18,14,-1.20980652e-04,-3.09415813e-05,-3.49472125e-04,3.71112471e-04,-2.89120354e+00,0
18,15,1.31409567e-04,-2.03003661e-04,1.66605423e-04,2.93660225e-04,-9.96303126e-01,0
18,16,2.10540990e-04,1.62297278e-04,-4.02308956e-04,4.82203703e-04,6.56717348e-01,0
18,17,-1.41800696e-04,-1.29938322e-04,4.42254755e-04,4.82266185e-04,-2.39982034e+00,0
18,18,-7.83491490e-05,4.26170959e-05,-7.46598940e-05,1.16313825e-04,2.64341532e+00,0
18,19,4.87528495e-05,1.46102073e-05,6.91677440e-06,5.13628296e-05,2.91162313e-01,0
18,20,-1.20813085e-05,-1.39782245e-04,3.98404276e-04,4.22387264e-04,-1.65701157e+00,0
18,21,2.44190672e-04,1.04221605e-04,2.04201361e-04,3.34946896e-04,4.03397829e-01,0
18,22,-1.33719455e-04,-1.09294958e-04,6.29917684e-04,6.53163509e-04,-2.45636448e+00,0
18,23,-2.11798849e-04,1.91601554e-04,-3.10773587e-04,4.22078346e-04,2.40622033e+00,0
18,24,-3.09947926e-05,1.80627454e-04,7.19531838e-04,7.42504559e-04,1.74073641e+00,0
18,25,-9.60027852e-06,-1.78456399e-04,-3.24620049e-04,3.70563123e-04,-1.62454073e+00,0
18,26,9.39723667e-05,-1.02461216e-04,6.78352659e-04,6.92453202e-04,-8.28586148e-01,0
18,27,-1.78686635e-04,3.25019989e-05,-6.78196810e-04,7.02094158e-04,2.96166591e+00,0
18,28,1.40890341e-04,-1.27888406e-04,-2.35083199e-04,3.02439486e-04,-7.37061726e-01,0
18,29,-5.39882082e-05,6.14764518e-05,-4.77972565e-04,4.84924585e-04,2.29143206e+00,0
18,30,2.38350317e-06,-7.28079510e-05,-3.79851770e-04,3.86773895e-04,-1.53807116e+00,0
18,31,7.80190117e-05,7.61171076e-05,-3.30618807e-04,3.48122932e-04,7.73059669e-01,0
18,32,-1.02364335e-08,-4.45139033e-11,-6.80059286e-04,6.80059286e-04,-3.13724411e+00,0
18,33,-7.80415674e-05,-7.61203519e-05,-3.30614856e-04,3.48124945e-04,-2.36865617e+00,0
18,34,-2.40274135e-06,7.28078952e-05,-3.79843829e-04,3.86766205e-04,1.60378546e+00,0
18,35,5.39684522e-05,-6.14793022e-05,-4.77962260e-04,4.84912590e-04,-8.50365041e-01,0
18,36,-1.40905994e-04,1.27888410e-04,-2.35068352e-04,3.02435240e-04,2.40458620e+00,0
18,37,1.78672235e-04,-3.25040667e-05,-6.78184260e-04,7.02078466e-04,-1.79952132e-01,0
18,38,-9.39824800e-05,1.02461218e-04,6.78372230e-04,6.92473747e-04,2.31306010e+00,0
18,39,9.59317515e-06,1.78455450e-04,-3.24610464e-04,3.70554085e-04,1.51709132e+00,0
18,40,3.09914312e-05,-1.80627576e-04,7.19552843e-04,7.42524803e-04,-1.40087444e+00,0
18,41,2.11799879e-04,-1.91601197e-04,-3.10771308e-04,4.22077023e-04,-7.35368978e-01,0
18,42,1.33722984e-04,1.09294620e-04,6.29936219e-04,6.53182050e-04,6.85213729e-01,0
18,43,-2.44182149e-04,-1.04220004e-04,2.04194602e-04,3.34936064e-04,-2.73818777e+00,0
18,44,1.20906515e-05,1.39781714e-04,3.98416824e-04,4.22399191e-04,1.48451442e+00,0
18,45,-4.87389442e-05,-1.46077130e-05,6.90252162e-06,5.13470035e-05,-2.85039885e+00,0
18,46,7.83622022e-05,-4.26176703e-05,-7.46553340e-05,1.16319901e-04,-4.98113071e-01,0
18,47,1.41816933e-04,1.29941153e-04,4.42237019e-04,4.82255458e-04,7.41726127e-01,0
18,48,-2.10526833e-04,-1.62297700e-04,-4.02312222e-04,4.82200389e-04,-2.48484153e+00,0
18,49,-1.31394124e-04,2.03006237e-04,1.66588853e-04,2.93645694e-04,2.14523013e+00,0
18,50,1.20993473e-04,3.09414406e-05,-3.49481149e-04,3.71125136e-04,2.50362584e-01,0
18,51,-7.96936730e-06,-3.79310907e-05,-1.83176465e-04,1.87232198e-04,-1.77788544e+00,0
18,52,1.13182620e-04,3.87012834e-05,6.29758483e-05,1.35181553e-04,3.29473433e-01,0
18,53,9.17532411e-05,-1.02121756e-04,4.33210252e-06,1.37354568e-04,-8.38827678e-01,0
18,54,-7.65717539e-05,-7.19344133e-05,-2.44728565e-05,1.07873602e-04,-2.38741093e+00,0
18,55,6.65392912e-05,-7.71555624e-06,-8.64103869e-05,1.09333261e-04,-1.15439351e-01,0
18,56,6.41635086e-05,5.39910234e-05,-1.09046818e-04,1.37561604e-04,6.99515190e-01,0
18,57,-7.17060581e-05,8.83913365e-05,-1.03906135e-04,1.54114477e-04,2.25234983e+00,0
18,58,-7.51697199e-06,-8.66397312e-05,1.08728677e-04,1.39229570e-04,-1.65734086e+00,0
18,59,-4.83200580e-05,-8.76573464e-05,-9.24004795e-05,1.36222197e-04,-2.07458950e+00,0
18,60,-1.21457904e-04,7.33481874e-05,-3.32869349e-05,1.45739490e-04,2.59831189e+00,0
18,61,6.90129562e-05,-7.82800915e-05,9.85777212e-05,1.43555313e-04,-8.48231654e-01,0
18,62,8.48643990e-05,4.09974442e-05,1.07892840e-04,1.43260677e-04,4.50031207e-01,0
18,63,4.93809630e-05,4.95191743e-05,1.34068087e-04,1.51211376e-04,7.86795647e-01,0
19,0,1.73400887e-09,-1.51070527e-10,1.35475746e-04,1.35475746e-04,-8.69026905e-02,0
19,1,-1.42003832e-04,-2.13488729e-05,9.62139974e-05,1.72852526e-04,-2.99237009e+00,0
19,2,-6.91367280e-05,-3.16163665e-05,-9.51743302e-05,1.21809831e-04,-2.71268297e+00,0
19,3,-1.04970190e-05,7.00920712e-05,5.97110474e-05,9.26741336e-05,1.71945197e+00,0
19,4,4.13476959e-05,3.10622538e-06,-4.59731894e-05,6.19097305e-05,7.49836597e-02,0
19,5,9.03355705e-06,4.22425408e-05,-1.62813423e-04,1.68446574e-04,1.36011985e+00,0
19,6,3.18152181e-05,3.80089349e-05,3.37120341e-04,3.40744789e-04,8.73871102e-01,0
19,7,8.07872884e-05,-4.92455899e-05,5.79164861e-05,1.10932563e-04,-5.47427310e-01,0
19,8,1.37496799e-05,-5.65209442e-05,-2.10732757e-04,2.18613736e-04,-1.33216459e+00,0
19,9,-6.99157870e-05,5.22705016e-05,-1.36352838e-04,1.61902807e-04,2.49961593e+00,0
19,10,-5.80321854e-05,3.82872014e-05,-4.58675514e-05,8.32915158e-05,2.55838820e+00,0
19,11,-4.50234042e-05,3.38478497e-06,1.00454763e-04,1.10135023e-04,3.06655546e+00,0
19,12,-3.17924308e-05,1.59336156e-05,1.28865063e-04,1.33681873e-04,2.67700438e+00,0
19,13,-1.49971380e-05,-9.35486281e-06,1.27859197e-05,2.18153008e-05,-2.58387362e+00,0
19,14,2.23661936e-04,-5.62059491e-05,1.45993776e-04,2.72943132e-04,-2.46200575e-01,0
19,15,3.60371960e-05,2.68532080e-05,-1.49416059e-04,1.56028629e-04,6.40391507e-01,0
19,16,-3.58436524e-04,-2.84708488e-05,-1.58216834e-04,3.92835713e-04,-3.06232842e+00,0
19,17,3.57788689e-07,-1.94344168e-05,8.00317866e-05,8.23584327e-05,-1.55238835e+00,0
19,18,-7.36074181e-05,1.46134765e-05,-2.91323536e-04,3.00833855e-04,2.94560840e+00,0
19,19,-1.82434847e-05,-1.68276115e-04,3.97570215e-04,4.32101552e-04,-1.67878853e+00,0
19,20,3.37101798e-04,9.60115262e-06,-4.15378968e-04,5.35041579e-04,2.84737661e-02,0
19,21,-1.08238105e-05,-1.40390357e-04,2.78516683e-04,3.12086766e-04,-1.64774207e+00,0
19,22,2.76721884e-05,1.18530235e-04,-2.56968374e-04,2.84337672e-04,1.34144331e+00,0
19,23,1.06459615e-04,-2.42973083e-04,-1.85075090e-04,3.23453795e-04,-1.15783713e+00,0
19,24,1.34406516e-04,6.65197030e-05,4.44967195e-04,4.69559141e-04,4.59570755e-01,0
19,25,7.67431131e-06,-1.62596198e-04,-3.72251044e-05,1.66979421e-04,-1.52363274e+00,0
19,26,-1.74480255e-04,1.60048896e-04,-3.13942575e-05,2.38840131e-04,2.39930707e+00,0
19,27,1.24823825e-04,3.49433558e-04,1.83473992e-04,4.13941427e-04,1.22770608e+00,0
19,28,-1.88018168e-05,-1.60310701e-05,1.46878643e-04,1.48942402e-04,-2.43557135e+00,0
19,29,1.86183409e-05,1.82138063e-04,-9.39196463e-05,2.05771272e-04,1.46892912e+00,0
19,30,-1.10407883e-04,-2.52516862e-05,1.83064775e-04,2.15267880e-04,-2.91674722e+00,0
19,31,1.38370659e-04,-3.53330655e-05,-3.66100868e-04,3.92969096e-04,-2.50008383e-01,0
19,32,5.86014279e-09,-3.14229432e-09,4.64338050e-04,4.64338050e-04,-4.92197870e-01,0
19,33,-1.38340051e-04,3.53453797e-05,-3.66105229e-04,3.92963490e-04,2.89144767e+00,0
19,34,1.10419693e-04,2.52465678e-05,1.83058078e-04,2.15267642e-04,2.24778134e-01,0
19,35,-1.85930929e-05,-1.82128837e-04,-9.39316440e-05,2.05766300e-04,-1.67253146e+00,0
19,36,1.88136367e-05,1.60291056e-05,1.46867065e-04,1.48932267e-04,7.05650547e-01,0
19,37,-1.24808306e-04,-3.49429715e-04,1.83457420e-04,4.13926157e-04,-1.91385067e+00,0
19,38,1.74491372e-04,-1.60046666e-04,-3.14075728e-05,2.38848508e-04,-7.42246898e-01,0
19,39,-7.67098610e-06,1.62593763e-04,-3.72418819e-05,1.66980638e-04,1.61794022e+00,0
19,40,-1.34397460e-04,-6.65135222e-05,4.44955721e-04,4.69544800e-04,-2.68203205e+00,0
19,41,-1.06468424e-04,2.42965115e-04,-1.85087568e-04,3.23457849e-04,1.98379799e+00,0
19,42,-2.76667910e-05,-1.18521577e-04,-2.56975055e-04,2.84339575e-04,-1.80012233e+00,0
19,43,1.08055158e-05,1.40379000e-04,2.78511696e-04,3.12076573e-04,1.49397394e+00,0
19,44,-3.37101259e-04,-9.59223180e-06,-4.15379430e-04,5.35041438e-04,-3.11314528e+00,0
19,45,1.82202577e-05,1.68264238e-04,3.97573477e-04,4.32098949e-04,1.46293299e+00,0
19,46,7.36028496e-05,-1.46065089e-05,-2.91318237e-04,3.00827267e-04,-1.95905037e-01,0
19,47,-3.80780539e-07,1.94247365e-05,8.00414897e-05,8.23656813e-05,1.59039668e+00,0
19,48,3.58427702e-04,2.84743372e-05,-1.58207767e-04,3.92824265e-04,7.92758526e-02,0
19,49,-3.60555921e-05,-2.68588588e-05,-1.49403291e-04,1.56021625e-04,-2.50134484e+00,0
19,50,-2.23673347e-04,5.62054813e-05,1.46003918e-04,2.72957810e-04,2.89540610e+00,0
19,51,1.49858985e-05,9.35384664e-06,1.27982679e-05,2.18143820e-05,5.58006961e-01,0
19,52,3.17803877e-05,-1.59375038e-05,1.28873761e-04,1.33687857e-04,-4.64837822e-01,0
19,53,4.50198104e-05,-3.38173337e-06,1.00464070e-04,1.10141948e-04,-7.49757565e-02,0
19,54,5.80213376e-05,-3.82932473e-05,-4.58620910e-05,8.32837307e-05,-5.83362977e-01,0
19,55,6.99185995e-05,-5.22648170e-05,-1.36348133e-04,1.61898224e-04,-6.41905279e-01,0
19,56,-1.37578490e-05,5.65143704e-05,-2.10731360e-04,2.18611204e-04,1.80959125e+00,0
19,57,-8.07803856e-05,4.92520354e-05,5.79160446e-05,1.10930167e-04,2.59406920e+00,0
19,58,-3.18197259e-05,-3.80144267e-05,3.37118023e-04,3.40743529e-04,-2.26772017e+00,0
19,59,-9.02517218e-06,-4.22370903e-05,-1.62818280e-04,1.68449452e-04,-1.78130935e+00,0
19,60,-4.13483058e-05,-3.10953884e-06,-4.59775023e-05,6.19135069e-05,-3.06653041e+00,0
19,61,1.05049619e-05,-7.00885667e-05,5.97045980e-05,9.26682277e-05,-1.42202252e+00,0
19,62,6.91391877e-05,3.16152296e-05,-9.51779175e-05,1.21813735e-04,4.28882628e-01,0
19,63,1.42010875e-04,2.13508209e-05,9.62105270e-05,1.72856622e-04,1.49228688e-01,0
20,0,-2.15275437e-09,1.81432330e-10,1.85088386e-05,1.85088387e-05,3.05751219e+00,0
20,1,-1.81300880e-04,5.25193527e-06,2.89566630e-05,1.83673842e-04,3.11263269e+00,0
20,2,-3.08916124e-05,-3.52702155e-05,-2.02080421e-04,2.07448250e-04,-2.29011066e+00,0
20,3,3.35564236e-05,4.46856655e-05,-9.40267701e-06,5.66679151e-05,9.26691458e-01,0
20,4,-6.36903693e-05,7.07358591e-05,7.12351734e-05,1.18888497e-04,2.30383083e+00,0
20,5,-5.22019686e-06,-8.54934181e-05,-1.37998185e-05,8.67571898e-05,-1.63178025e+00,0
20,6,6.66975431e-05,-5.15949138e-05,3.56745328e-04,3.66575812e-04,-6.58413192e-01,0
20,7,6.85811828e-05,9.51013086e-05,5.89533620e-05,1.31236948e-04,9.46024099e-01,0
20,8,2.71058718e-05,2.51920488e-05,-1.54841022e-04,1.59201475e-04,7.48819856e-01,0
20,9,-1.63498352e-04,9.43194302e-06,-9.43249190e-05,1.88991701e-04,3.08396821e+00,0
20,10,-4.36718924e-05,-9.76461898e-05,4.39362620e-05,1.15639127e-04,-1.99135788e+00,0
20,11,6.71447180e-05,-4.45926904e-05,7.48558934e-05,1.10001482e-04,-5.86243037e-01,0
20,12,-5.78999299e-05,5.55438077e-06,-8.01376299e-05,9.90216782e-05,3.04595461e+00,0
20,13,1.17678606e-04,5.81943257e-05,-5.93327703e-05,1.44066691e-04,4.59253334e-01,0
20,14,1.10423823e-04,1.06625816e-04,-1.30679876e-05,1.54056021e-04,7.67901620e-01,0
20,15,-2.43547680e-04,2.14556960e-06,-7.60924365e-06,2.43675966e-04,3.13278323e+00,0
20,16,8.18682638e-05,4.44229948e-05,1.01324511e-04,1.37631652e-04,4.97156112e-01,0
20,17,1.19738962e-04,-1.14893844e-06,1.77626057e-04,2.14218942e-04,-9.59506552e-03,0
20,18,-1.74489408e-04,-1.39781788e-04,1.98303783e-04,2.98847607e-04,-2.46618719e+00,0
20,19,1.35373728e-04,9.59899201e-06,-2.80687020e-04,3.11774582e-04,7.07888677e-02,0
20,20,-1.43202765e-04,-7.00412107e-05,-9.15561575e-05,1.83835070e-04,-2.68669885e+00,0
20,21,-8.73879035e-05,2.06061858e-05,-4.66150991e-05,1.01164361e-04,2.91002142e+00,0
20,22,1.88165802e-04,2.20540915e-04,-1.56236995e-04,3.29324555e-04,8.64446658e-01,0
20,23,-1.28586767e-04,-2.00085351e-04,9.45800072e-05,2.55957188e-04,-2.14199400e+00,0
20,24,-2.71572991e-05,-2.05180253e-05,-6.21615032e-04,6.22546188e-04,-2.49456475e+00,0
20,25,-2.49702950e-05,-1.80750581e-05,9.85060497e-05,1.03216594e-04,-2.51503052e+00,0
20,26,7.32320607e-05,-1.96473621e-04,-1.21768299e-03,1.23560377e-03,-1.21401528e+00,0
20,27,2.07817990e-04,8.68843279e-05,5.20821574e-04,5.67443667e-04,3.95993884e-01,0
20,28,-5.93062170e-05,7.39739551e-06,-1.27723072e-03,1.27862827e-03,3.01750134e+00,0
20,29,-3.99456139e-05,-1.19757602e-04,7.04369815e-04,7.15593720e-04,-1.89274537e+00,0
20,30,-3.74937191e-05,1.54784354e-04,-9.28633080e-04,9.42190731e-04,1.80845065e+00,0
20,31,1.56494661e-04,-5.28290686e-05,5.58929020e-04,5.82823420e-04,-3.25565384e-01,0
20,32,-9.74867410e-09,-1.48254840e-09,-1.48578851e-03,1.48578851e-03,-2.99067210e+00,0
20,33,-1.56516560e-04,5.28228402e-05,5.58934137e-04,5.82833643e-04,2.81610539e+00,0
20,34,3.74754709e-05,-1.54787060e-04,-9.28628227e-04,9.42185666e-04,-1.33325737e+00,0
20,35,3.99264685e-05,1.19752117e-04,7.04383274e-04,7.15604982e-04,1.24897741e+00,0
20,36,5.92915697e-05,-7.39939734e-06,-1.27722126e-03,1.27861815e-03,-1.24154902e-01,0
20,37,-2.07831866e-04,-8.68883616e-05,5.20838319e-04,5.67464736e-04,-2.74560601e+00,0
20,38,-7.32412195e-05,1.96472572e-04,-1.21766969e-03,1.23559104e-03,1.92762005e+00,0
20,39,2.49636020e-05,1.80730682e-05,9.85195843e-05,1.03227543e-04,6.26637177e-01,0
20,40,2.71547032e-05,2.05179360e-05,-6.21599561e-04,6.22530624e-04,6.47071789e-01,0
20,41,1.28588081e-04,2.00085733e-04,9.45847641e-05,2.55959905e-04,9.99594873e-01,0
20,42,-1.88161863e-04,-2.20540235e-04,-1.56221849e-04,3.29314664e-04,-2.27713718e+00,0
20,43,8.73965780e-05,-2.06035205e-05,-4.66215957e-05,1.01174305e-04,-2.31520176e-01,0
20,44,1.43212036e-04,7.00423701e-05,-9.15441297e-05,1.83836744e-04,4.54874791e-01,0
20,45,-1.35359811e-04,-9.59461334e-06,-2.80703226e-04,3.11782995e-04,-3.07082872e+00,0
20,46,1.74501888e-04,1.39783147e-04,1.98310539e-04,2.98860013e-04,6.75375308e-01,0
20,47,-1.19722863e-04,1.15409193e-06,1.77604842e-04,2.14192380e-04,3.13195326e+00,0
20,48,-8.18550667e-05,-4.44216516e-05,1.01325274e-04,1.37623930e-04,-2.64438164e+00,0
20,49,2.43562835e-04,-2.14067548e-06,-7.62976964e-06,2.43691712e-04,-8.78878075e-03,0
20,50,-1.10412144e-04,-1.06624643e-04,-1.30723767e-05,1.54047211e-04,-2.37364369e+00,0
20,51,-1.17666752e-04,-5.81905121e-05,-5.93479792e-05,1.44061733e-04,-2.68232533e+00,0
20,52,5.79085728e-05,-5.55348961e-06,-8.01453712e-05,9.90329469e-05,-9.56086039e-02,0
20,53,-6.71373529e-05,4.45949994e-05,7.48487058e-05,1.09993031e-04,2.55527520e+00,0
20,54,4.36768679e-05,9.76467418e-05,4.39270758e-05,1.15637982e-04,1.15019443e+00,0
20,55,1.63501144e-04,-9.43117392e-06,-9.43231248e-05,1.88993183e-04,-5.76187691e-02,0
20,56,-2.71044076e-05,-2.51917932e-05,-1.54850115e-04,1.59210029e-04,-2.39275092e+00,0
20,57,-6.85822586e-05,-9.51018546e-05,5.89634759e-05,1.31242449e-04,-2.19557327e+00,0
20,58,-6.66988884e-05,5.15950076e-05,3.56737507e-04,3.66568460e-04,2.48318834e+00,0
20,59,5.21640570e-06,8.54918967e-05,-1.37842324e-05,8.67529847e-05,1.50985550e+00,0
20,60,6.36871570e-05,-7.07357626e-05,7.12295451e-05,1.18883347e-04,-8.37786224e-01,0
20,61,-3.35617375e-05,-4.46878296e-05,-9.38752739e-06,5.66702568e-05,-2.21495398e+00,0
20,62,3.08874462e-05,3.52704415e-05,-2.02083250e-04,2.07450424e-04,8.51552023e-01,0
20,63,1.81294956e-04,-5.25444109e-06,2.89636227e-05,1.83669164e-04,-2.89747199e-02,0
21,0,5.27216740e-10,-4.47951727e-10,-1.85265333e-04,1.85265333e-04,-7.04293065e-01,0
21,1,-8.69858696e-05,6.20533686e-05,7.91689279e-07,1.06854054e-04,2.52194781e+00,0
21,2,2.27147210e-06,8.73860287e-06,-1.19663026e-04,1.20003177e-04,1.31648879e+00,0
21,3,3.03995882e-05,-5.62517816e-05,9.65981651e-06,6.46661422e-05,-1.07533794e+00,0
21,4,-1.13780799e-04,-1.85644750e-05,2.87520107e-04,3.09771725e-04,-2.97985780e+00,0
21,5,5.59009005e-06,-1.81120139e-04,1.16287825e-04,2.15310502e-04,-1.53994213e+00,0
21,6,3.55687894e-05,-1.33669063e-05,-7.84234121e-06,3.87983927e-05,-3.59475681e-01,0
21,7,-2.03125237e-05,1.97180033e-04,-1.18901524e-04,2.31149597e-04,1.67344934e+00,0
21,8,6.17058436e-05,1.10811515e-05,-5.44300813e-05,8.30243146e-05,1.77686343e-01,0
21,9,-8.60241005e-05,-1.55581682e-05,-4.02512886e-05,9.62412006e-05,-2.96266853e+00,0
21,10,-7.45731423e-05,-6.24631613e-05,1.38946420e-04,1.69613996e-04,-2.44433613e+00,0
21,11,1.94049538e-05,8.44306057e-05,-8.61984970e-05,1.22209903e-04,1.34488639e+00,0
21,12,1.24351490e-04,5.99562608e-05,-1.28017559e-04,1.88272520e-04,4.49267146e-01,0
21,13,8.79250901e-05,-6.78438570e-05,5.05326492e-05,1.22012946e-04,-6.57188512e-01,0
21,14,1.24086675e-06,-3.28498508e-05,-1.45661585e-04,1.49324980e-04,-1.53304038e+00,0
21,15,9.21439677e-05,2.61090025e-05,-8.59208007e-05,1.28664583e-04,2.76112540e-01,0
21,16,-1.45125716e-04,-1.20775755e-05,9.75297944e-05,1.75269513e-04,-3.05856251e+00,0
21,17,-1.55645546e-04,6.68503968e-05,2.93449879e-04,3.38832322e-04,2.73591320e+00,0
21,18,1.57537938e-04,1.04227158e-04,3.22107879e-04,3.73409947e-04,5.84486959e-01,0
21,19,-1.49368485e-04,-1.40394675e-04,2.51435464e-04,3.24409312e-04,-2.38715406e+00,0
21,20,1.67807524e-04,2.06102120e-05,1.21157639e-04,2.07998364e-04,1.22208500e-01,0
21,21,2.40328856e-04,-2.67102466e-04,-2.18715491e-04,4.20640170e-04,-8.38112304e-01,0
21,22,-1.46430085e-04,-1.06408173e-04,3.26935724e-04,3.73699661e-04,-2.51318255e+00,0
21,23,5.67221503e-05,9.13771449e-05,1.54896058e-04,1.88573524e-04,1.01526071e+00,0
21,24,-1.68061376e-04,4.99390094e-05,-1.95310295e-04,2.62458838e-04,2.85275493e+00,0
21,25,1.31990507e-04,4.30152682e-04,3.67798676e-04,5.81144293e-04,1.27307095e+00,0
21,26,-1.21910336e-04,-8.36616461e-05,-5.84202543e-04,6.02622611e-04,-2.54015083e+00,0
21,27,-2.68055075e-05,2.11317405e-04,-3.11859451e-04,3.77663737e-04,1.69697195e+00,0
21,28,1.46013450e-04,-2.30614289e-04,4.07059477e-05,2.75970745e-04,-1.00635775e+00,0
21,29,-2.03987861e-05,3.04988742e-05,-5.32029212e-04,5.33292953e-04,2.16030020e+00,0
21,30,-1.75580347e-05,1.00073374e-04,-3.70597235e-04,3.84272398e-04,1.74448015e+00,0
21,31,-1.57408361e-04,2.71828558e-04,-3.53361916e-04,4.72792556e-04,2.09568559e+00,0
21,32,1.13064692e-09,-4.64581361e-09,-2.77874942e-04,2.77874942e-04,-1.33206829e+00,0
21,33,1.57445921e-04,-2.71807839e-04,-3.53366019e-04,4.72796216e-04,-1.04577054e+00,0
21,34,1.75608600e-05,-1.00081500e-04,-3.70603190e-04,3.84280385e-04,-1.39709893e+00,0
21,35,2.04300767e-05,-3.04820455e-05,-5.32040506e-04,5.33304456e-04,-9.80328696e-01,0
21,36,-1.46009206e-04,2.30609366e-04,4.06958225e-05,2.75962892e-04,2.13523141e+00,0
21,37,2.68253566e-05,-2.11307548e-04,-3.11875071e-04,3.77672529e-04,-1.44452243e+00,0
21,38,1.21916143e-04,8.36611412e-05,-5.84213814e-04,6.02634643e-04,6.01416786e-01,0
21,39,-1.31985135e-04,-4.30151382e-04,3.67782859e-04,5.81132100e-04,-1.86851113e+00,0
21,40,1.68068030e-04,-4.99350428e-05,-1.95319396e-04,2.62469117e-04,-2.88805230e-01,0
21,41,-5.67313913e-05,-9.13840994e-05,1.54884349e-04,1.88570056e-04,-2.12637084e+00,0
21,42,1.46436225e-04,1.06415481e-04,3.26931326e-04,3.73700301e-04,6.28422825e-01,0
