x,y,z,winding,filament_id,J_mag
34,40,37,-6.283185,0,5.18764857e-04
34,41,37,-6.283185,0,6.13692410e-04
34,45,37,-6.283185,0,4.06439867e-04
34,48,37,-6.283185,0,3.44768571e-04
34,49,37,6.283185,0,2.65978022e-04
34,50,37,-6.283185,0,2.37431862e-04
34,52,37,6.283185,0,2.49286986e-04
34,57,37,6.283185,0,1.66144551e-04
35,0,37,6.283185,0,7.82548371e-05
35,5,37,-6.283185,0,2.16288565e-04
35,10,37,-6.283185,0,1.79292409e-04
35,16,37,6.283185,0,3.57166050e-04
35,17,37,-6.283185,0,4.35457967e-04
35,18,37,-6.283185,0,3.28871980e-04
35,19,37,6.283185,0,2.58702704e-04
35,23,37,6.283185,0,3.31294640e-04
35,25,37,-6.283185,0,3.78523432e-04
35,26,37,6.283185,0,5.76247750e-04
35,27,37,-6.283185,0,5.86863230e-04
35,29,37,6.283185,0,6.36816120e-04
35,31,37,6.283185,0,4.36826332e-04
35,34,37,6.283185,0,6.36809588e-04
35,36,37,-6.283185,0,5.86864732e-04
35,37,37,6.283185,0,5.76245611e-04
35,38,37,-6.283185,0,3.78519243e-04
35,40,37,6.283185,0,3.31292290e-04
35,44,37,6.283185,0,2.58702056e-04
35,45,37,-6.283185,0,3.28871544e-04
35,46,37,-6.283185,0,4.35454496e-04
35,47,37,6.283185,0,3.57163262e-04
35,53,37,-6.283185,0,1.79295379e-04
35,58,37,-6.283185,0,2.16294688e-04
36,1,37,-6.283185,0,9.53224505e-05
36,11,37,6.283185,0,3.43586914e-04
36,16,37,-6.283185,0,3.06337404e-04
36,17,37,6.283185,0,4.18608072e-04
36,21,37,6.283185,0,4.94188765e-04
36,22,37,-6.283185,0,6.17926622e-04
36,24,37,6.283185,0,2.11210896e-04
36,25,37,6.283185,0,3.62263601e-04
36,26,37,-6.283185,0,5.57975244e-04
36,28,37,6.283185,0,5.26920608e-04
36,29,37,-6.283185,0,5.51534808e-04
36,31,37,-6.283185,0,4.13058105e-04
36,32,37,-6.283185,0,4.13066245e-04
36,34,37,-6.283185,0,5.51534264e-04
36,35,37,6.283185,0,5.26917124e-04
36,37,37,-6.283185,0,5.57978972e-04
36,38,37,6.283185,0,3.62265692e-04
36,39,37,6.283185,0,2.11211216e-04
36,41,37,-6.283185,0,6.17926936e-04
36,42,37,6.283185,0,4.94187817e-04
36,46,37,6.283185,0,4.18600094e-04
36,47,37,-6.283185,0,3.06335962e-04
36,52,37,6.283185,0,3.43591620e-04
36,62,37,-6.283185,0,9.53230938e-05
37,2,37,6.283185,0,1.29530349e-04
37,5,37,6.283185,0,1.72817583e-04
37,7,37,-6.283185,0,1.19259967e-04
37,9,37,6.283185,0,1.74682635e-04
37,13,37,-6.283185,0,2.47826971e-04
37,21,37,-6.283185,0,3.37356762e-04
37,30,37,6.283185,0,4.10930463e-04
37,31,37,-6.283185,0,4.13105693e-04
37,33,37,6.283185,0,4.10942421e-04
37,42,37,-6.283185,0,3.37353632e-04
37,50,37,-6.283185,0,2.47835373e-04
37,54,37,6.283185,0,1.74681417e-04
37,56,37,-6.283185,0,1.19260622e-04
37,58,37,6.283185,0,1.72816242e-04
37,61,37,6.283185,0,1.29522599e-04
38,2,37,-6.283185,0,1.71977528e-04
38,6,37,-6.283185,0,1.88480956e-04
38,8,37,6.283185,0,1.97036780e-04
38,9,37,-6.283185,0,1.82109591e-04
38,11,37,-6.283185,0,3.30997207e-04
38,12,37,-6.283185,0,3.06820127e-04
38,13,37,6.283185,0,2.78400667e-04
38,14,37,6.283185,0,3.25954151e-04
38,15,37,-6.283185,0,3.98577039e-04
38,17,37,6.283185,0,2.87353189e-04
38,22,37,-6.283185,0,2.93339934e-04
38,23,37,6.283185,0,2.81934398e-04
38,26,37,-6.283185,0,3.37818759e-04
38,37,37,-6.283185,0,3.37814248e-04
38,40,37,6.283185,0,2.81933515e-04
38,41,37,-6.283185,0,2.93338401e-04
38,46,37,6.283185,0,2.87355075e-04
38,48,37,-6.283185,0,3.98587098e-04
38,49,37,6.283185,0,3.25955967e-04
38,50,37,6.283185,0,2.78399870e-04
38,51,37,-6.283185,0,3.06818609e-04
38,52,37,-6.283185,0,3.30991113e-04
38,54,37,-6.283185,0,1.82109412e-04
38,55,37,6.283185,0,1.97035474e-04
38,57,37,-6.283185,0,1.88481439e-04
38,61,37,-6.283185,0,1.71981034e-04
39,5,37,-6.283185,0,2.05077416e-04
39,6,37,6.283185,0,1.98563567e-04
39,12,37,6.283185,0,3.43375144e-04
39,13,37,-6.283185,0,2.63609985e-04
39,17,37,6.283185,0,4.09513292e-04
39,18,37,-6.283185,0,2.86477149e-04
39,24,37,6.283185,0,3.04871819e-04
39,25,37,-6.283185,0,3.63387329e-04
39,26,37,6.283185,0,4.23104525e-04
39,27,37,6.283185,0,4.50282503e-04
39,29,37,-6.283185,0,6.39854595e-04
39,30,37,-6.283185,0,5.00559931e-04
39,31,37,6.283185,0,2.32716045e-04
39,32,37,6.283185,0,2.32715011e-04
39,33,37,-6.283185,0,5.00554311e-04
39,34,37,-6.283185,0,6.39851311e-04
39,36,37,6.283185,0,4.50283361e-04
39,37,37,6.283185,0,4.23105566e-04
39,38,37,-6.283185,0,3.63386612e-04
39,39,37,6.283185,0,3.04870210e-04
39,45,37,-6.283185,0,2.86467722e-04
39,46,37,6.283185,0,4.09511993e-04
39,50,37,-6.283185,0,2.63606741e-04
39,51,37,6.283185,0,3.43368968e-04
39,57,37,6.283185,0,1.98562230e-04
39,58,37,-6.283185,0,2.05082747e-04
40,4,37,6.283185,0,2.18290117e-04
40,8,37,6.283185,0,2.55597813e-04
40,13,37,6.283185,0,2.50305573e-04
40,14,37,-6.283185,0,3.25008988e-04
40,18,37,6.283185,0,2.84123575e-04
40,22,37,-6.283185,0,2.97026235e-04
40,24,37,6.283185,0,3.44459108e-04
40,25,37,-6.283185,0,3.19134687e-04
40,26,37,-6.283185,0,4.22285328e-04
40,27,37,6.283185,0,4.57569544e-04
40,30,37,6.283185,0,2.79051088e-04
40,33,37,6.283185,0,2.79048792e-04
40,36,37,6.283185,0,4.57577554e-04
40,37,37,-6.283185,0,4.22290592e-04
40,38,37,-6.283185,0,3.19132825e-04
40,39,37,6.283185,0,3.44454602e-04
40,41,37,-6.283185,0,2.97028715e-04
40,45,37,6.283185,0,2.84118473e-04
40,49,37,-6.283185,0,3.25013083e-04
40,50,37,6.283185,0,2.50307706e-04
40,55,37,6.283185,0,2.55598731e-04
40,59,37,6.283185,0,2.18294880e-04
41,2,37,6.283185,0,1.98620447e-04
41,5,37,-6.283185,0,2.35412415e-04
41,11,37,-6.283185,0,1.81268301e-04
41,14,37,6.283185,0,3.11876907e-04
41,15,37,-6.283185,0,4.46329704e-04
41,17,37,-6.283185,0,3.80159919e-04
41,20,37,6.283185,0,3.33783475e-04
41,21,37,-6.283185,0,3.31204126e-04
41,22,37,6.283185,0,5.42114637e-04
41,23,37,-6.283185,0,4.83702305e-04
41,25,37,-6.283185,0,4.99127916e-04
41,26,37,6.283185,0,4.73684037e-04
41,28,37,-6.283185,0,4.42838047e-04
41,32,37,-6.283185,0,2.86785208e-04
41,35,37,-6.283185,0,4.42840055e-04
41,37,37,6.283185,0,4.73687485e-04
41,38,37,-6.283185,0,4.99122061e-04
41,40,37,-6.283185,0,4.83701752e-04
41,41,37,6.283185,0,5.42117555e-04
41,42,37,-6.283185,0,3.31205363e-04
41,43,37,6.283185,0,3.33786009e-04
41,46,37,-6.283185,0,3.80163342e-04
41,48,37,-6.283185,0,4.46329164e-04
41,49,37,6.283185,0,3.11876970e-04
41,52,37,-6.283185,0,1.81269908e-04
41,58,37,-6.283185,0,2.35407456e-04
41,61,37,6.283185,0,1.98622293e-04
42,0,37,6.283185,0,1.99889875e-04
42,1,37,-6.283185,0,2.12205511e-04
42,3,37,-6.283185,0,2.02445583e-04
42,4,37,6.283185,0,1.98487614e-04
42,9,37,-6.283185,0,1.81729425e-04
42,10,37,6.283185,0,1.22261238e-04
42,16,37,6.283185,0,3.63240979e-04
42,18,37,6.283185,0,3.23647474e-04
42,22,37,6.283185,0,5.21394317e-04
42,24,37,6.283185,0,3.54778076e-04
42,26,37,6.283185,0,4.56692378e-04
42,29,37,6.283185,0,4.81076868e-04
42,32,37,-6.283185,0,3.97721680e-04
42,34,37,6.283185,0,4.81079531e-04
42,37,37,6.283185,0,4.56690455e-04
42,39,37,6.283185,0,3.54774314e-04
42,41,37,6.283185,0,5.21395992e-04
42,45,37,6.283185,0,3.23641688e-04
42,47,37,6.283185,0,3.63239385e-04
42,53,37,6.283185,0,1.22260479e-04
42,54,37,-6.283185,0,1.81726542e-04
42,59,37,6.283185,0,1.98491000e-04
42,60,37,-6.283185,0,2.02451258e-04
42,62,37,-6.283185,0,2.12206696e-04
43,1,37,-6.283185,0,1.99150454e-04
43,2,37,6.283185,0,1.68435091e-04
43,5,37,-6.283185,0,1.29456541e-04
43,6,37,6.283185,0,1.24128189e-04
43,7,37,-6.283185,0,1.25597687e-04
43,8,37,6.283185,0,1.66587467e-04
43,13,37,6.283185,0,3.77871915e-04
43,16,37,-6.283185,0,2.20778573e-04
43,18,37,-6.283185,0,2.72330480e-04
43,22,37,-6.283185,0,2.44322172e-04
43,25,37,-6.283185,0,4.08520940e-04
43,26,37,-6.283185,0,3.90495196e-04
43,28,37,-6.283185,0,3.60933511e-04
43,35,37,-6.283185,0,3.60928497e-04
43,37,37,-6.283185,0,3.90495201e-04
43,38,37,-6.283185,0,4.08521570e-04
43,41,37,-6.283185,0,2.44323381e-04
43,45,37,-6.283185,0,2.72322265e-04
43,47,37,-6.283185,0,2.20775878e-04
43,50,37,6.283185,0,3.77875186e-04
43,55,37,6.283185,0,1.66586824e-04
43,56,37,-6.283185,0,1.25595028e-04
43,57,37,6.283185,0,1.24128815e-04
43,58,37,-6.283185,0,1.29459394e-04
43,61,37,6.283185,0,1.68436134e-04
43,62,37,-6.283185,0,1.99147759e-04
44,3,37,6.283185,0,1.99653460e-04
44,5,37,6.283185,0,1.24099465e-04
44,7,37,6.283185,0,1.06245448e-04
44,12,37,6.283185,0,3.67898271e-04
44,13,37,-6.283185,0,4.05086936e-04
44,14,37,6.283185,0,4.19162109e-04
44,15,37,-6.283185,0,3.01002312e-04
44,18,37,6.283185,0,2.53408933e-04
44,19,37,6.283185,0,2.41322240e-04
44,22,37,6.283185,0,1.98987279e-04
44,23,37,-6.283185,0,2.11119714e-04
44,25,37,6.283185,0,3.88554720e-04
44,27,37,6.283185,0,3.27162459e-04
44,30,37,-6.283185,0,3.33926496e-04
44,32,37,6.283185,0,3.02221501e-04
44,33,37,-6.283185,0,3.33932292e-04
44,36,37,6.283185,0,3.27162525e-04
44,38,37,6.283185,0,3.88556829e-04
44,40,37,-6.283185,0,2.11122153e-04
44,41,37,6.283185,0,1.98989859e-04
44,44,37,6.283185,0,2.41321541e-04
44,45,37,6.283185,0,2.53401426e-04
44,48,37,-6.283185,0,3.01002559e-04
44,49,37,6.283185,0,4.19166591e-04
44,50,37,-6.283185,0,4.05088053e-04
44,51,37,6.283185,0,3.67893729e-04
44,56,37,6.283185,0,1.06249131e-04
44,58,37,6.283185,0,1.24095792e-04
44,60,37,6.283185,0,1.99650417e-04
45,1,37,-6.283185,0,1.72638976e-04
45,4,37,-6.283185,0,2.03336988e-04
45,8,37,-6.283185,0,1.56477907e-04
45,16,37,-6.283185,0,1.94370302e-04
45,17,37,6.283185,0,1.79765233e-04
45,19,37,-6.283185,0,2.70708033e-04
45,22,37,-6.283185,0,3.11484756e-04
45,23,37,6.283185,0,2.58853946e-04
45,26,37,-6.283185,0,3.04633720e-04
45,27,37,6.283185,0,2.94923168e-04
45,30,37,6.283185,0,3.62382737e-04
45,31,37,6.283185,0,3.58460634e-04
45,33,37,6.283185,0,3.62380571e-04
45,36,37,6.283185,0,2.94927621e-04
45,37,37,-6.283185,0,3.04638898e-04
45,40,37,6.283185,0,2.58858661e-04
45,41,37,-6.283185,0,3.11486895e-04
45,44,37,-6.283185,0,2.70708353e-04
45,46,37,6.283185,0,1.79765671e-04
45,47,37,-6.283185,0,1.94377371e-04
45,55,37,-6.283185,0,1.56475864e-04
45,59,37,-6.283185,0,2.03334912e-04
45,62,37,-6.283185,0,1.72637383e-04
46,1,37,6.283185,0,1.92548836e-04
46,6,37,6.283185,0,1.78450699e-04
46,12,37,-6.283185,0,3.72228257e-04
46,17,37,6.283185,0,2.64330568e-04
46,18,37,-6.283185,0,2.99035527e-04
46,22,37,-6.283185,0,2.90732909e-04
46,24,37,6.283185,0,1.80674068e-04
46,26,37,-6.283185,0,2.01061994e-04
46,28,37,-6.283185,0,4.74285420e-04
46,29,37,-6.283185,0,5.38521053e-04
46,31,37,-6.283185,0,3.43314279e-04
46,34,37,-6.283185,0,5.38520165e-04
46,35,37,-6.283185,0,4.74288013e-04
46,37,37,-6.283185,0,2.01057729e-04
46,39,37,6.283185,0,1.80672564e-04
46,41,37,-6.283185,0,2.90732028e-04
46,45,37,-6.283185,0,2.99033743e-04
46,46,37,6.283185,0,2.64330409e-04
46,51,37,-6.283185,0,3.72227312e-04
46,57,37,6.283185,0,1.78451970e-04
46,62,37,6.283185,0,1.92549332e-04
47,0,37,-6.283185,0,1.72391037e-04
47,7,37,-6.283185,0,2.53315173e-04
47,8,37,6.283185,0,2.10185017e-04
47,16,37,-6.283185,0,2.51220624e-04
47,21,37,6.283185,0,2.97320950e-04
47,25,37,6.283185,0,2.15217036e-04
47,27,37,6.283185,0,2.92025031e-04
47,28,37,6.283185,0,4.34928148e-04
47,30,37,6.283185,0,4.71950353e-04
47,33,37,6.283185,0,4.71952550e-04
47,35,37,6.283185,0,4.34933317e-04
47,36,37,6.283185,0,2.92024444e-04
47,38,37,6.283185,0,2.15213391e-04
47,42,37,6.283185,0,2.97319078e-04
47,47,37,-6.283185,0,2.51220755e-04
47,55,37,6.283185,0,2.10185115e-04
47,56,37,-6.283185,0,2.53313280e-04
48,1,37,-6.283185,0,2.54930538e-04
48,3,37,-6.283185,0,2.10457803e-04
48,4,37,6.283185,0,1.37212234e-04
48,5,37,-6.283185,0,1.78226441e-04
48,10,37,-6.283185,0,1.45824441e-04
48,16,37,6.283185,0,2.48762077e-04
48,18,37,-6.283185,0,2.36754868e-04
48,21,37,6.283185,0,3.82060917e-04
48,22,37,-6.283185,0,3.19684526e-04
48,25,37,-6.283185,0,3.18219359e-04
48,26,37,-6.283185,0,3.18639647e-04
48,29,37,-6.283185,0,3.69970807e-04
48,30,37,6.283185,0,4.05506741e-04
48,32,37,-6.283185,0,5.41485174e-04
48,33,37,6.283185,0,4.05507134e-04
48,34,37,-6.283185,0,3.69973264e-04
48,37,37,-6.283185,0,3.18642356e-04
48,38,37,-6.283185,0,3.18223901e-04
48,41,37,-6.283185,0,3.19685377e-04
48,42,37,6.283185,0,3.82061852e-04
48,45,37,-6.283185,0,2.36755327e-04
48,47,37,6.283185,0,2.48761160e-04
48,53,37,-6.283185,0,1.45823482e-04
48,58,37,-6.283185,0,1.78227356e-04
48,59,37,6.283185,0,1.37209408e-04
48,60,37,-6.283185,0,2.10452165e-04
48,62,37,-6.283185,0,2.54932710e-04
49,2,37,6.283185,0,2.09372832e-04
49,6,37,6.283185,0,1.74831267e-04
49,11,37,6.283185,0,2.54456577e-04
49,19,37,6.283185,0,2.53477953e-04
49,21,37,-6.283185,0,3.35852038e-04
49,26,37,6.283185,0,2.16979384e-04
49,27,37,6.283185,0,2.67760393e-04
49,29,37,-6.283185,0,3.28018628e-04
49,32,37,-6.283185,0,3.19007491e-04
49,34,37,-6.283185,0,3.28015300e-04
49,36,37,6.283185,0,2.67760619e-04
49,37,37,6.283185,0,2.16982281e-04
49,42,37,-6.283185,0,3.35854440e-04
49,44,37,6.283185,0,2.53477614e-04
49,52,37,6.283185,0,2.54458614e-04
49,57,37,6.283185,0,1.74830209e-04
49,61,37,6.283185,0,2.09372891e-04
50,4,37,6.283185,0,1.97825134e-04
50,8,37,-6.283185,0,1.66099004e-04
50,13,37,-6.283185,0,1.97650642e-04
50,17,37,-6.283185,0,3.52404682e-04
50,18,37,6.283185,0,4.07621349e-04
50,20,37,-6.283185,0,3.93355984e-04
50,22,37,6.283185,0,2.67304686e-04
50,27,37,-6.283185,0,3.01386224e-04
50,28,37,-6.283185,0,4.21232390e-04
50,30,37,6.283185,0,4.50647017e-04
50,33,37,6.283185,0,4.50648640e-04
50,35,37,-6.283185,0,4.21233172e-04
50,36,37,-6.283185,0,3.01384387e-04
50,41,37,6.283185,0,2.67307354e-04
50,43,37,-6.283185,0,3.93354412e-04
50,45,37,6.283185,0,4.07622518e-04
50,46,37,-6.283185,0,3.52406082e-04
50,50,37,-6.283185,0,1.97650919e-04
50,55,37,-6.283185,0,1.66098304e-04
50,59,37,6.283185,0,1.97827561e-04
51,2,37,-6.283185,0,1.38314089e-04
51,3,37,-6.283185,0,1.14372572e-04
51,8,37,6.283185,0,1.57767072e-04
51,13,37,6.283185,0,1.69093034e-04
51,14,37,6.283185,0,1.21706827e-04
51,20,37,6.283185,0,3.13412258e-04
51,21,37,6.283185,0,3.22193335e-04
51,22,37,-6.283185,0,3.03137905e-04
51,24,37,6.283185,0,1.40929587e-04
51,25,37,-6.283185,0,2.36078489e-04
51,28,37,6.283185,0,3.85297490e-04
51,31,37,-6.283185,0,6.68778084e-04
51,32,37,-6.283185,0,6.68780498e-04
51,35,37,6.283185,0,3.85304339e-04
51,38,37,-6.283185,0,2.36075897e-04
51,39,37,6.283185,0,1.40930293e-04
51,41,37,-6.283185,0,3.03138015e-04
51,42,37,6.283185,0,3.22192828e-04
51,43,37,6.283185,0,3.13409985e-04
51,49,37,6.283185,0,1.21706253e-04
51,50,37,6.283185,0,1.69094001e-04
51,55,37,6.283185,0,1.57766991e-04
51,60,37,-6.283185,0,1.14373036e-04
51,61,37,-6.283185,0,1.38312418e-04
52,2,37,6.283185,0,1.48766541e-04
52,4,37,-6.283185,0,1.29748676e-04
52,7,37,-6.283185,0,1.65064166e-04
52,9,37,-6.283185,0,1.96368580e-04
52,13,37,-6.283185,0,1.64982007e-04
52,14,37,-6.283185,0,1.07906349e-04
52,15,37,-6.283185,0,1.73709433e-04
52,20,37,-6.283185,0,2.79167260e-04
52,22,37,6.283185,0,3.39521606e-04
52,30,37,-6.283185,0,3.12202713e-04
52,32,37,6.283185,0,4.07288942e-04
52,33,37,-6.283185,0,3.12200996e-04
52,41,37,6.283185,0,3.39519163e-04
52,43,37,-6.283185,0,2.79165596e-04
52,48,37,-6.283185,0,1.73709152e-04
52,49,37,-6.283185,0,1.07906176e-04
52,50,37,-6.283185,0,1.64982505e-04
52,54,37,-6.283185,0,1.96366693e-04
52,56,37,-6.283185,0,1.65063495e-04
52,59,37,-6.283185,0,1.29748990e-04
52,61,37,6.283185,0,1.48764167e-04
53,5,37,6.283185,0,2.33791520e-04
53,8,37,6.283185,0,1.90799870e-04
53,10,37,6.283185,0,3.22362499e-04
53,11,37,-6.283185,0,2.01826003e-04
53,12,37,6.283185,0,1.85394547e-04
53,14,37,6.283185,0,2.29371385e-04
53,17,37,6.283185,0,1.84503101e-04
53,19,37,-6.283185,0,3.41761817e-04
53,22,37,-6.283185,0,2.72376020e-04
53,23,37,6.283185,0,3.89709476e-04
53,28,37,6.283185,0,2.48149730e-04
53,35,37,6.283185,0,2.48146671e-04
53,40,37,6.283185,0,3.89709682e-04
53,41,37,-6.283185,0,2.72374055e-04
53,44,37,-6.283185,0,3.41762685e-04
53,46,37,6.283185,0,1.84503390e-04
53,49,37,6.283185,0,2.29370506e-04
53,51,37,6.283185,0,1.85396193e-04
53,52,37,-6.283185,0,2.01827382e-04
53,53,37,6.283185,0,3.22363172e-04
53,55,37,6.283185,0,1.90798994e-04
53,58,37,6.283185,0,2.33792729e-04
54,3,37,-6.283185,0,1.39387574e-04
54,8,37,6.283185,0,2.50900076e-04
54,9,37,-6.283185,0,3.32971378e-04
54,12,37,-6.283185,0,1.50924286e-04
54,20,37,6.283185,0,2.38138040e-04
54,24,37,-6.283185,0,3.59176142e-04
54,28,37,-6.283185,0,2.74103986e-04
54,29,37,-6.283185,0,3.62401194e-04
54,31,37,6.283185,0,3.61123185e-04
54,34,37,-6.283185,0,3.62399461e-04
54,35,37,-6.283185,0,2.74099071e-04
54,39,37,-6.283185,0,3.59174928e-04
54,43,37,6.283185,0,2.38138504e-04
54,51,37,-6.283185,0,1.50925396e-04
54,54,37,-6.283185,0,3.32971969e-04
54,55,37,6.283185,0,2.50898745e-04
54,60,37,-6.283185,0,1.39385020e-04
55,5,37,6.283185,0,2.63292773e-04
55,7,37,-6.283185,0,2.62959339e-04
55,11,37,6.283185,0,1.61434672e-04
55,15,37,6.283185,0,1.57842105e-04
55,16,37,6.283185,0,2.66574312e-04
55,18,37,-6.283185,0,2.88181057e-04
55,24,37,-6.283185,0,4.38084128e-04
55,25,37,6.283185,0,2.53574065e-04
55,27,37,6.283185,0,3.18018145e-04
55,28,37,6.283185,0,3.97982664e-04
55,32,37,6.283185,0,3.40162594e-04
55,35,37,6.283185,0,3.97983001e-04
55,36,37,6.283185,0,3.18018413e-04
55,38,37,6.283185,0,2.53572685e-04
55,39,37,-6.283185,0,4.38082487e-04
55,45,37,-6.283185,0,2.88180888e-04
55,47,37,6.283185,0,2.66574895e-04
55,48,37,6.283185,0,1.57842511e-04
55,52,37,6.283185,0,1.61434413e-04
55,56,37,-6.283185,0,2.62958536e-04
55,58,37,6.283185,0,2.63293423e-04
56,4,37,-6.283185,0,2.01022206e-04
56,9,37,6.283185,0,2.06711752e-04
56,10,37,-6.283185,0,2.22907446e-04
56,11,37,-6.283185,0,2.01611544e-04
56,15,37,-6.283185,0,1.74580673e-04
56,16,37,6.283185,0,2.31006558e-04
56,17,37,-6.283185,0,4.16622300e-04
56,18,37,6.283185,0,4.13300750e-04
56,19,37,6.283185,0,2.06539248e-04
56,20,37,-6.283185,0,2.15280794e-04
56,24,37,6.283185,0,4.66690470e-04
56,25,37,-6.283185,0,3.35525053e-04
56,27,37,-6.283185,0,3.57185463e-04
56,28,37,-6.283185,0,5.55224442e-04
56,29,37,-6.283185,0,6.04337042e-04
56,34,37,-6.283185,0,6.04336803e-04
56,35,37,-6.283185,0,5.55226871e-04
56,36,37,-6.283185,0,3.57189939e-04
56,38,37,-6.283185,0,3.35527496e-04
56,39,37,6.283185,0,4.66691515e-04
56,43,37,-6.283185,0,2.15281301e-04
56,44,37,6.283185,0,2.06539564e-04
56,45,37,6.283185,0,4.13301528e-04
56,46,37,-6.283185,0,4.16622920e-04
56,47,37,6.283185,0,2.31007497e-04
56,48,37,-6.283185,0,1.74581364e-04
56,52,37,-6.283185,0,2.01610974e-04
56,53,37,-6.283185,0,2.22908012e-04
56,54,37,6.283185,0,2.06712024e-04
56,59,37,-6.283185,0,2.01020206e-04
57,0,37,-6.283185,0,1.12109602e-04
57,1,37,6.283185,0,1.43507056e-04
57,4,37,6.283185,0,2.06505302e-04
57,8,37,-6.283185,0,1.41943606e-04
57,10,37,6.283185,0,3.01344547e-04
57,12,37,6.283185,0,2.67666657e-04
57,13,37,-6.283185,0,2.37521309e-04
57,16,37,-6.283185,0,3.24826553e-04
57,19,37,-6.283185,0,2.87167229e-04
57,20,37,6.283185,0,2.77499911e-04
57,22,37,6.283185,0,4.16639777e-04
57,24,37,-6.283185,0,3.33546370e-04
57,25,37,6.283185,0,3.44099027e-04
57,26,37,6.283185,0,3.50624083e-04
57,30,37,6.283185,0,3.66367478e-04
57,33,37,6.283185,0,3.66369256e-04
57,37,37,6.283185,0,3.50626441e-04
57,38,37,6.283185,0,3.44100167e-04
57,39,37,-6.283185,0,3.33545473e-04
57,41,37,6.283185,0,4.16639201e-04
57,43,37,6.283185,0,2.77499984e-04
57,44,37,-6.283185,0,2.87167552e-04
57,47,37,-6.283185,0,3.24826572e-04
57,50,37,-6.283185,0,2.37520658e-04
57,51,37,6.283185,0,2.67667083e-04
57,53,37,6.283185,0,3.01344549e-04
57,55,37,-6.283185,0,1.41942573e-04
57,59,37,6.283185,0,2.06506056e-04
57,62,37,6.283185,0,1.43507890e-04
58,0,37,6.283185,0,7.30711314e-05
58,1,37,-6.283185,0,1.53676160e-04
58,3,37,-6.283185,0,1.99751546e-04
58,8,37,6.283185,0,2.43354191e-04
58,12,37,-6.283185,0,3.75172242e-04
58,15,37,6.283185,0,4.72650280e-04
58,20,37,-6.283185,0,3.03961445e-04
58,22,37,-6.283185,0,3.59788881e-04
58,25,37,6.283185,0,3.15871366e-04
58,26,37,-6.283185,0,3.07322677e-04
58,28,37,6.283185,0,3.65379526e-04
58,30,37,-6.283185,0,1.81825025e-04
58,31,37,6.283185,0,1.38273724e-04
58,33,37,-6.283185,0,1.81829881e-04
58,35,37,6.283185,0,3.65381398e-04
58,37,37,-6.283185,0,3.07322381e-04
58,38,37,6.283185,0,3.15869722e-04
58,41,37,-6.283185,0,3.59788086e-04
58,43,37,-6.283185,0,3.03961282e-04
58,48,37,6.283185,0,4.72649393e-04
58,51,37,-6.283185,0,3.75172428e-04
58,55,37,6.283185,0,2.43353500e-04
58,60,37,-6.283185,0,1.99752857e-04
58,62,37,-6.283185,0,1.53677449e-04
59,0,37,6.283185,0,1.18429012e-04
59,2,37,6.283185,0,2.76040104e-04
59,6,37,6.283185,0,1.22673138e-04
59,7,37,-6.283185,0,1.89029168e-04
59,8,37,6.283185,0,2.58909848e-04
59,10,37,-6.283185,0,2.88797859e-04
59,11,37,6.283185,0,2.99805562e-04
59,13,37,-6.283185,0,5.33903670e-04
59,14,37,6.283185,0,4.94819980e-04
59,15,37,6.283185,0,3.24940251e-04
59,16,37,-6.283185,0,3.72364856e-04
59,20,37,6.283185,0,2.68689358e-04
59,29,37,-6.283185,0,3.19836172e-04
59,30,37,6.283185,0,2.96684764e-04
59,31,37,-6.283185,0,3.24734258e-04
59,32,37,-6.283185,0,3.24736432e-04
59,33,37,6.283185,0,2.96686735e-04
59,34,37,-6.283185,0,3.19838401e-04
59,43,37,6.283185,0,2.68689363e-04
59,47,37,-6.283185,0,3.72364480e-04
59,48,37,6.283185,0,3.24940045e-04
59,49,37,6.283185,0,4.94820912e-04
59,50,37,-6.283185,0,5.33903926e-04
59,52,37,6.283185,0,2.99806429e-04
59,53,37,-6.283185,0,2.88798710e-04
59,55,37,6.283185,0,2.58910908e-04
59,56,37,-6.283185,0,1.89027321e-04
59,57,37,6.283185,0,1.22673788e-04
59,61,37,6.283185,0,2.76038763e-04
60,1,37,-6.283185,0,2.76293438e-04
60,3,37,-6.283185,0,2.34730593e-04
60,4,37,6.283185,0,1.40816634e-04
60,8,37,-6.283185,0,2.24375071e-04
60,15,37,-6.283185,0,3.05655254e-04
60,20,37,-6.283185,0,2.16567848e-04
60,24,37,6.283185,0,2.54629677e-04
60,27,37,-6.283185,0,2.58173101e-04
60,29,37,6.283185,0,3.25206462e-04
60,30,37,-6.283185,0,4.35123469e-04
60,31,37,6.283185,0,4.76452924e-04
60,33,37,-6.283185,0,4.35122208e-04
60,34,37,6.283185,0,3.25205334e-04
60,36,37,-6.283185,0,2.58169072e-04
60,39,37,6.283185,0,2.54628861e-04
60,43,37,-6.283185,0,2.16567543e-04
60,48,37,-6.283185,0,3.05656186e-04
60,55,37,-6.283185,0,2.24374020e-04
60,59,37,6.283185,0,1.40815998e-04
60,60,37,-6.283185,0,2.34730663e-04
60,62,37,-6.283185,0,2.76295838e-04
61,1,37,6.283185,0,2.51946602e-04
61,2,37,6.283185,0,2.23361271e-04
61,3,37,-6.283185,0,1.55119868e-04
61,5,37,-6.283185,0,2.08862043e-04
61,7,37,-6.283185,0,1.29310928e-04
61,12,37,-6.283185,0,4.57787107e-04
61,20,37,6.283185,0,1.19497681e-04
