FTD-0454 paired J/W recoil capacity v1
protocol,L,11,directions,26,work,0.0001,speed,0.14999999999999999,gate,9.9999999999999998e-13,positive_gate,1e-08
event,W_event=W_control+S,J_event=J_control+S
direction,dx,0,dy,-1,dz,0,shell,1,scale,-0.0026339034641261303,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,minimum_energy,0.010562417576577767,direct_minimum_residual,-2.0816681711721685e-17,momentum_residual,8.6736349736100798e-19,null_norm,0.10324307683287262,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,0,dy,-1,dz,1,shell,2,scale,-0.00150508769378636,work_residual,-4.0657581468206416e-20,recoil_mag,0.00066407771907021451,minimum_energy,0.019028735820376237,direct_minimum_residual,-2.0816681711721685e-17,momentum_residual,3.0665990862170925e-19,null_norm,0.10301324896320833,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,0,dy,0,dz,-1,shell,1,scale,-0.0026339034641261303,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,minimum_energy,0.010562417576577767,direct_minimum_residual,-1.7347234759768071e-17,momentum_residual,8.673652224241991e-19,null_norm,0.10324307683287262,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,0,dy,0,dz,1,shell,1,scale,-0.0026339034641261303,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,minimum_energy,0.010562417576577769,direct_minimum_residual,-1.9081958235744878e-17,momentum_residual,8.673652224241991e-19,null_norm,0.10324307683287261,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,0,dy,1,dz,-1,shell,2,scale,-0.00150508769378636,work_residual,-4.0657581468206416e-20,recoil_mag,0.00066407771907021451,minimum_energy,0.019028735820376237,direct_minimum_residual,0,momentum_residual,2.1684088776979241e-19,null_norm,0.10301324896320835,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,0,dy,1,dz,0,shell,1,scale,-0.0026339034641261303,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,minimum_energy,0.010562417576577767,direct_minimum_residual,-1.7347234759768071e-17,momentum_residual,1.0842035799841019e-18,null_norm,0.10324307683287262,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,0,dy,1,dz,1,shell,2,scale,-0.00150508769378636,work_residual,-4.0657581468206416e-20,recoil_mag,0.00066407771907021451,minimum_energy,0.019028735820376237,direct_minimum_residual,-6.9388939039072284e-18,momentum_residual,2.1341259803868114e-21,null_norm,0.10301324896320833,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,-1,dz,-1,shell,3,scale,-0.0011706237618338356,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907017873,minimum_energy,0.021540825946699614,direct_minimum_residual,-3.4694469519536142e-18,momentum_residual,9.7728663146648464e-19,null_norm,0.10273166123344757,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,-1,dz,0,shell,2,scale,-0.00150508769378636,work_residual,-4.0657581468206416e-20,recoil_mag,0.00066407771907021451,minimum_energy,0.019028735820376237,direct_minimum_residual,-1.3877787807814457e-17,momentum_residual,1.5332934166833742e-19,null_norm,0.10301324896320835,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,-1,dz,1,shell,3,scale,-0.0011706237618338356,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907017873,minimum_energy,0.021540825946699614,direct_minimum_residual,-1.0408340855860843e-17,momentum_residual,9.8924165250941306e-19,null_norm,0.10273166123344757,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,0,dz,-1,shell,2,scale,-0.00150508769378636,work_residual,-4.0657581468206416e-20,recoil_mag,0.00066407771907021451,minimum_energy,0.019028735820376237,direct_minimum_residual,0,momentum_residual,5.4210256742111047e-19,null_norm,0.10301324896320835,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,0,dz,0,shell,1,scale,-0.0026339034641261303,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,minimum_energy,0.010562417576577767,direct_minimum_residual,-2.7755575615628914e-17,momentum_residual,1.3010426072518698e-18,null_norm,0.10324307683287262,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,0,dz,1,shell,2,scale,-0.00150508769378636,work_residual,-4.0657581468206416e-20,recoil_mag,0.00066407771907021451,minimum_energy,0.019028735820376237,direct_minimum_residual,0,momentum_residual,3.2526065181296744e-19,null_norm,0.10301324896320833,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,1,dz,-1,shell,3,scale,-0.0011706237618338356,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907017873,minimum_energy,0.021540825946699614,direct_minimum_residual,-3.4694469519536142e-18,momentum_residual,1.0170717913321621e-18,null_norm,0.10273166123344757,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,1,dz,0,shell,2,scale,-0.00150508769378636,work_residual,-4.0657581468206416e-20,recoil_mag,0.00066407771907021451,minimum_energy,0.019028735820376237,direct_minimum_residual,-1.3877787807814457e-17,momentum_residual,3.4285483091569348e-19,null_norm,0.10301324896320835,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
direction,dx,1,dy,1,dz,1,shell,3,scale,-0.0011706237618338356,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907017873,minimum_energy,0.021540825946699614,direct_minimum_residual,-1.0408340855860843e-17,momentum_residual,1.3167589633121446e-18,null_norm,0.10273166123344757,zero_solution,false,zero_energy_residual,0,zero_momentum_residual,0
orbit,shell,1,count,6,minimum,0.010562417576577767,maximum,0.010562417576577769,spread,1.7347234759768071e-18
orbit,shell,2,count,12,minimum,0.019028735820376237,maximum,0.019028735820376237,spread,0
orbit,shell,3,count,8,minimum,0.021540825946699614,maximum,0.021540825946699614,spread,0
summary,directions,26,positive_count,26,nonpositive_count,0,smallest_minimum,0.010562417576577767,worst_work_residual,4.0657581468206416e-20,worst_momentum_residual,1.3167589633121446e-18,worst_minimum_formula_residual,3.4694469519536142e-17,worst_zero_energy_residual,0,worst_zero_momentum_residual,0,worst_reverse_state,9.9746599868666408e-18,worst_reverse_energy,4.4723339615027058e-19,finite,true,systems_valid,true,closure_pass,true,orbit_covariant,true,zero_solutions_pass,true
verdict,PAIRED_JW_ZERO_ENERGY_RECOIL_IMPOSSIBLE_MINIMAL_WORK_FIELD
