tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
2600,10,1,0.674998,0.455622,36,47,5,-1,50,2550
2600,11,1,0.483459,0.233732,6,40,7,1,0,2600
2600,3,1,0.404518,0.163635,9,5,12,1,550,2050
2600,4,1,0.404091,0.16329,21,44,16,1,500,2100
2600,8,1,0.644384,0.415231,23,22,24,1,150,2450
2600,9,1,0.307072,0.0942934,30,41,25,1,150,2450
2600,0,2,0.981081,0.538443,25.5,13,29.5,0,1100,1500
2600,7,2,1.61219,1.47789,50.5,35,32,0,250,2350
2600,6,1,0.517607,0.267917,5,53,36,1,400,2200
2600,2,1,0.423913,0.179702,39,27,37,1,600,2000
2600,12,1,1.59857,2.55543,12,50,42,1,0,2600
2650,1,1,0.607354,0.368879,32,20,2,-1,850,1800
2650,5,1,0.42187,0.177974,39,10,3,-1,500,2150
2650,10,1,0.723091,0.52286,36,47,5,-1,100,2550
2650,11,1,0.468908,0.219874,6,40,7,1,50,2600
2650,3,1,0.508822,0.2589,9,5,12,1,600,2050
2650,4,1,1.02379,1.04815,21,44,16,1,550,2100
2650,13,1,1.3284,1.76464,23,14,20,1,0,2650
2650,8,1,0.857332,0.735017,23,22,24,1,200,2450
2650,9,1,1.00841,1.0169,30,41,25,1,200,2450
2650,0,2,1.35364,0.983331,25.5,13,29.5,0,1150,1500
2650,7,2,1.42765,1.03384,50.5,35,32,0,300,2350
2650,6,1,0.586693,0.344209,5,53,36,1,450,2200
2650,2,1,0.886401,0.785707,39,27,37,1,650,2000
2650,14,1,0.462553,0.213955,51,2,42,-1,0,2650
2650,12,1,0.494272,0.244304,12,50,42,1,50,2600
2650,15,1,0.516918,0.267204,60,0,48,1,0,2650
2700,1,1,0.707102,0.499994,32,20,2,-1,900,1800
2700,5,1,0.495079,0.245103,39,10,3,-1,550,2150
2700,10,1,0.751228,0.564343,36,47,5,-1,150,2550
2700,11,1,0.553344,0.306189,6,40,7,1,100,2600
2700,16,1,0.960622,0.922794,7,63,8,-1,0,2700
2700,3,1,0.602069,0.362487,9,5,12,1,650,2050
2700,4,1,0.700117,0.490164,21,44,16,1,600,2100
2700,13,1,0.592018,0.350486,23,14,20,1,50,2650
2700,17,1,0.31685,0.100394,44,55,22,-1,0,2700
2700,8,1,0.591252,0.349579,23,22,24,1,250,2450
2700,9,1,0.855594,0.732042,30,41,25,1,250,2450
2700,0,2,1.20103,0.721458,25.5,13,29.5,0,1200,1500
2700,7,2,1.05916,0.576725,50.5,35,32,0,350,2350
2700,6,1,0.65785,0.432767,5,53,36,1,500,2200
2700,2,1,0.519038,0.269401,39,27,37,1,700,2000
2700,14,1,1.01094,1.02199,51,2,42,-1,50,2650
2700,12,1,0.556683,0.309896,12,50,42,1,100,2600
2700,15,1,0.597407,0.356895,60,0,48,1,50,2650
2700,18,1,0.89507,0.80115,63,35,59,-1,0,2700
