arm,actual_backend,L,tick,occupancy,signed_state,flux_x2,flux_y2,flux_z2,wave_x2,wave_y2,wave_z2,total_quadratic,centroid_x,displacement_x,width_x,divergence_normalized,j_dot_curl_normalized,best_shift,best_shift_overlap,right_moving_residual,wave_fraction_x,wave_fraction_y,wave_fraction_z,dispatched,toggles_valid,translating_clause,nontranslating_clause,projection_dominated_clause,execution_valid
dashboard,cpu,33,11,0,0,2701.7427320351972,165.75808633634125,204.06689748635182,51.623310341187803,23.538100993576879,25.255099604703645,3171.9842267973586,8.0002509845501493,0.00025098455014926913,6.7602409052959951,0.0026369301713829608,-1.5333727104329589e-17,0,0.74443656928090562,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,12,0,0,2789.675533879883,149.83459986680026,188.95995120204896,51.6435088672037,25.006883911732551,26.663583536373888,3231.7840612640425,7.9998002209833796,-0.00019977901662038278,7.0659825286567965,0.0023280717407429918,6.0345450768115921e-18,0,0.71938474005702235,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,13,0,0,2872.7795921237098,133.389002786774,172.79563339633128,52.031061189612103,25.650949867194111,27.29589905119656,3283.9421384148177,7.9995499885294254,-0.00045001147057455171,7.3490560951725525,0.0025477733171980089,-5.9226345219605014e-18,0,0.69647653635976781,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,14,0,0,2954.3043012546377,117.39709511733969,156.72111007094099,52.852041042236188,25.624527543115232,27.279145727082518,3334.178220755352,7.9996133000746692,-0.00038669992533080233,7.6111494752605742,0.0022638424648677596,-1.0613237455270612e-17,0,0.67531749699652088,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,15,0,0,3035.5240190609238,102.55747817655515,141.63017995112989,54.217138522894388,25.086255408032496,26.820337759027705,3385.8354088785636,7.9999625717102232,-3.7428289776819668e-05,7.8551299334626918,0.0022154714619587249,-1.8831724295198501e-17,0,0.65519407803835672,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,16,0,0,3116.606133936335,89.442726992217828,128.26632699622766,56.0730099118677,24.173436764347173,25.96646873206786,3440.5281033330634,8.0003342167851468,0.00033421678514677922,8.0828315969636151,0.0023018057860281589,3.3185594355583374e-18,0,0.63540957429856071,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,17,0,0,3197.1643250728202,78.660352722166849,117.37584956715982,58.318911473544141,23.061240869047495,24.962145513456072,3499.542825218195,8.0004682077440563,0.00046820774405631482,8.2947934399219836,0.0020059101389196718,-1.8517760677339633e-17,0,0.61548147720200552,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,18,0,0,3277.1442729854384,70.826395556813281,109.82062735424232,60.912443180257085,21.838511940339831,23.866622745237798,3564.4088737623283,8.0002524256947449,0.00025242569474492882,8.4917795901949749,0.0021702944018746795,-5.2649560203744231e-19,0,0.59521968387694002,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,19,0,0,3357.4906845895575,66.445890822537677,106.22380892550174,63.767577841302355,20.607037657043101,22.736032578161705,3637.271032414104,7.9998439469601834,-0.00015605303981658381,8.6745272401571185,0.0020295430737744141,5.0347654708255612e-18,0,0.5747787456918072,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,20,0,0,3440.6177437846973,65.975827185064503,107.15993389970028,66.943688312645705,19.433031947294204,21.677978428185977,3721.8082035575885,7.9996985728799306,-0.00030142712006941963,8.8424313502558363,0.0018858926879732831,-3.0552981912823348e-18,0,0.55472889907049516,1,1,0,0,1,0,0,1,0,0
