seed,tick,idx,dx,dy,dz,shell,jmag
3759153154,1,17968,1,1,0,FCC,1.7016299999999998
3759153154,3,14864,-2,0,0,SC2,2.1087823960782583
3759153154,4,15856,-1,-1,0,FCC,2.259445689738284
3759153154,4,15887,-1,0,-1,FCC,2.282716222539431
3759153154,4,15889,-1,0,1,FCC,2.3039363290902264
3759153154,4,16879,0,-1,-1,FCC,1.7115324382581611
3759153154,4,17935,1,0,-1,FCC,2.3747947999312755
3759153154,4,17937,1,0,1,FCC,2.4248835709894876
3759153154,6,18960,2,0,0,SC2,2.7454883943641364
3759153154,7,15919,-1,1,-1,BCC,1.8345783692385902
3759153154,7,15920,-1,1,0,FCC,2.013374184479574
3759153154,8,15855,-1,-1,-1,BCC,1.9983360974303153
3759153154,8,15857,-1,-1,1,BCC,2.7251114715790283
3759153154,8,15921,-1,1,1,BCC,2.761487990908763
3759153154,8,17903,1,-1,-1,BCC,2.5233829119263365
3759153154,8,17905,1,-1,1,BCC,2.0343820707951066
3759153154,8,17967,1,1,-1,BCC,2.4641467473764807
3759153154,8,17969,1,1,1,BCC,1.999465209105547
3759153155,1,15887,-1,0,-1,FCC,1.7016299999999998
3759153155,1,15888,-1,0,0,SC,3.4032599999999995
3759153155,1,15889,-1,0,1,FCC,1.7016299999999998
3759153155,1,15920,-1,1,0,FCC,1.7016299999999998
3759153155,1,16879,0,-1,-1,FCC,1.7016299999999998
3759153155,1,16880,0,-1,0,SC,3.4032599999999995
3759153155,1,16881,0,-1,1,FCC,1.7016299999999998
3759153155,1,16911,0,0,-1,SC,3.4032599999999995
3759153155,1,16912,0,0,0,center,10.209779999999999
3759153155,1,16913,0,0,1,SC,3.4032599999999995
3759153155,1,16944,0,1,0,SC,3.4032599999999995
3759153155,1,16945,0,1,1,FCC,1.7016299999999998
3759153155,1,17904,1,-1,0,FCC,1.7016299999999998
3759153155,1,17936,1,0,0,SC,3.4032599999999995
3759153155,1,17937,1,0,1,FCC,1.7016299999999998
3759153155,4,15856,-1,-1,0,FCC,2.340694779500846
3759153155,4,16943,0,1,-1,FCC,1.9877597243597653
3759153155,4,17935,1,0,-1,FCC,2.465771179605903
3759153155,4,17968,1,1,0,FCC,2.468679055902981
3759153155,5,15919,-1,1,-1,BCC,1.9541569810573893
3759153155,5,17967,1,1,-1,BCC,1.8836254843843283
3759153155,6,18960,2,0,0,SC2,2.830981415448398
3759153155,7,15855,-1,-1,-1,BCC,2.105190727770918
3759153155,7,15857,-1,-1,1,BCC,2.224322823126559
3759153155,8,14864,-2,0,0,SC2,3.540508743435469
3759153155,8,15921,-1,1,1,BCC,2.828866742000373
3759153155,8,17905,1,-1,1,BCC,2.187041527843755
3759153155,8,17969,1,1,1,BCC,2.0390081822650283
3759153155,10,17903,1,-1,-1,BCC,3.0026924977516853
3759153156,1,15856,-1,-1,0,FCC,1.7016299999999998
3759153156,1,15888,-1,0,0,SC,3.4032599999999995
3759153156,1,15920,-1,1,0,FCC,1.7016299999999998
3759153156,1,16881,0,-1,1,FCC,1.7016299999999998
3759153156,1,16911,0,0,-1,SC,3.4032599999999995
3759153156,1,16912,0,0,0,center,10.209779999999999
3759153156,1,16913,0,0,1,SC,3.4032599999999995
3759153156,1,16943,0,1,-1,FCC,1.7016299999999998
3759153156,1,16944,0,1,0,SC,3.4032599999999995
3759153156,1,17904,1,-1,0,FCC,1.7016299999999998
3759153156,1,17936,1,0,0,SC,3.4032599999999995
3759153156,2,16880,0,-1,0,SC,2.0487558628111215
3759153156,4,15887,-1,0,-1,FCC,2.251031041291409
3759153156,4,17935,1,0,-1,FCC,2.3395442698545796
3759153156,4,17937,1,0,1,FCC,2.3226496320669328
3759153156,4,17968,1,1,0,FCC,2.335743213985566
3759153156,5,15921,-1,1,1,BCC,2.0539388653932704
3759153156,5,17903,1,-1,-1,BCC,1.6526825409222976
3759153156,5,17905,1,-1,1,BCC,1.7232747421739136
3759153156,6,15889,-1,0,1,FCC,2.4604507299951246
3759153156,7,15919,-1,1,-1,BCC,1.9752051019869494
3759153156,8,14864,-2,0,0,SC2,3.244016841801888
3759153156,8,15855,-1,-1,-1,BCC,2.462370037386015
3759153156,8,15857,-1,-1,1,BCC,2.5131838580147825
3759153156,8,17969,1,1,1,BCC,2.276980904791012
3759153156,8,18960,2,0,0,SC2,2.4382625387166024
3759153156,10,17967,1,1,-1,BCC,3.1773591619874786
3759153157,1,15888,-1,0,0,SC,3.4032599999999995
3759153157,1,15889,-1,0,1,FCC,1.7016299999999998
3759153157,1,16880,0,-1,0,SC,3.4032599999999995
3759153157,1,16881,0,-1,1,FCC,1.7016299999999998
3759153157,1,16911,0,0,-1,SC,3.4032599999999995
3759153157,1,16912,0,0,0,center,10.209779999999999
3759153157,1,16913,0,0,1,SC,3.4032599999999995
3759153157,1,16943,0,1,-1,FCC,1.7016299999999998
3759153157,1,16944,0,1,0,SC,3.4032599999999995
3759153157,1,17935,1,0,-1,FCC,1.7016299999999998
3759153157,2,17936,1,0,0,SC,2.4673747614031494
3759153157,3,14864,-2,0,0,SC2,1.9799605854191287
3759153157,3,18960,2,0,0,SC2,1.9831886515211046
3759153157,4,15856,-1,-1,0,FCC,2.283794876670278
3759153157,4,15920,-1,1,0,FCC,2.2936862128106896
3759153157,4,17904,1,-1,0,FCC,2.378415537286796
3759153157,4,17937,1,0,1,FCC,2.325134102579498
3759153157,4,17968,1,1,0,FCC,2.3702872402693984
3759153157,5,15855,-1,-1,-1,BCC,1.968335134564825
3759153157,5,17969,1,1,1,BCC,1.881667874333395
3759153157,6,15887,-1,0,-1,FCC,2.4640682147604758
3759153157,7,15857,-1,-1,1,BCC,1.8345993398673885
3759153157,8,15919,-1,1,-1,BCC,2.650038625810173
3759153157,8,15921,-1,1,1,BCC,2.421681817726195
3759153157,8,17903,1,-1,-1,BCC,2.40108306977349
3759153157,8,17967,1,1,-1,BCC,1.9789019611087562
3759153157,10,17905,1,-1,1,BCC,2.9552027687593467
3759153158,1,15888,-1,0,0,SC,3.4032599999999995
3759153158,1,16879,0,-1,-1,FCC,1.7016299999999998
3759153158,1,16880,0,-1,0,SC,3.4032599999999995
3759153158,1,16911,0,0,-1,SC,3.4032599999999995
3759153158,1,16912,0,0,0,center,10.209779999999999
3759153158,1,16913,0,0,1,SC,3.4032599999999995
3759153158,1,17936,1,0,0,SC,3.4032599999999995
3759153158,2,16944,0,1,0,SC,2.4681466109512704
3759153158,3,18960,2,0,0,SC2,1.8182978020039826
3759153158,4,14864,-2,0,0,SC2,1.864783560587035
3759153158,4,15856,-1,-1,0,FCC,2.2061670270169196
3759153158,4,15887,-1,0,-1,FCC,2.189055885669867
3759153158,4,15889,-1,0,1,FCC,2.178360207113089
3759153158,4,15920,-1,1,0,FCC,2.2380787863076157
3759153158,4,17904,1,-1,0,FCC,2.3245129924072225
3759153158,4,17935,1,0,-1,FCC,2.270541213918605
3759153158,4,17968,1,1,0,FCC,2.133685399586819
3759153158,5,17903,1,-1,-1,BCC,1.9020311280472901
3759153158,5,17969,1,1,1,BCC,1.791583102437496
3759153158,6,17937,1,0,1,FCC,2.3985621421169707
3759153158,7,15855,-1,-1,-1,BCC,1.9180096838104206
3759153158,7,15857,-1,-1,1,BCC,1.910530319350926
3759153158,7,15919,-1,1,-1,BCC,1.876478827987063
3759153158,8,17905,1,-1,1,BCC,2.6036574205681884
3759153158,8,17967,1,1,-1,BCC,2.3359959923594986
3759153158,10,15921,-1,1,1,BCC,2.5805638821677706
3759153159,1,15856,-1,-1,0,FCC,1.7016299999999998
3759153159,1,15888,-1,0,0,SC,3.4032599999999995
3759153159,1,15920,-1,1,0,FCC,1.7016299999999998
3759153159,1,16879,0,-1,-1,FCC,1.7016299999999998
3759153159,1,16880,0,-1,0,SC,3.4032599999999995
3759153159,1,16911,0,0,-1,SC,3.4032599999999995
3759153159,1,16912,0,0,0,center,10.209779999999999
3759153159,1,16913,0,0,1,SC,3.4032599999999995
3759153159,1,16943,0,1,-1,FCC,1.7016299999999998
3759153159,1,16944,0,1,0,SC,3.4032599999999995
3759153159,1,17904,1,-1,0,FCC,1.7016299999999998
3759153159,1,17935,1,0,-1,FCC,1.7016299999999998
3759153159,1,17936,1,0,0,SC,3.4032599999999995
3759153159,1,17937,1,0,1,FCC,1.7016299999999998
3759153159,1,17968,1,1,0,FCC,1.7016299999999998
3759153159,3,14864,-2,0,0,SC2,1.8456322431938132
3759153159,4,15887,-1,0,-1,FCC,2.370419757402961
3759153159,4,15889,-1,0,1,FCC,2.328383740866072
3759153159,5,15857,-1,-1,1,BCC,1.9259075308993756
3759153159,5,15921,-1,1,1,BCC,1.9259075308993754
3759153159,5,17903,1,-1,-1,BCC,1.8826526770034764
3759153159,6,18960,2,0,0,SC2,2.959388483381954
3759153159,7,15855,-1,-1,-1,BCC,1.899524544984531
3759153159,8,15919,-1,1,-1,BCC,2.830951527046051
3759153159,8,17905,1,-1,1,BCC,2.60059349671621
3759153159,8,17967,1,1,-1,BCC,2.2172580238105644
3759153159,8,17969,1,1,1,BCC,2.5791562179235723
