seed,tick,idx,dx,dy,dz,shell,jmag
3759153156,3,18960,2,0,0,SC2,1.8614366399749573
3759153156,4,15856,-1,-1,0,FCC,1.7868598054177418
3759153156,4,15887,-1,0,-1,FCC,1.7036808291026988
3759153156,4,17935,1,0,-1,FCC,1.8993818216074259
3759153156,4,17936,1,0,0,SC,2.3617752302340658
3759153156,4,17937,1,0,1,FCC,1.8245364491372822
3759153156,4,17968,1,1,0,FCC,1.8993818216074259
3759153157,1,15888,-1,0,0,SC,2.722608
3759153157,1,16880,0,-1,0,SC,2.722608
3759153157,1,16911,0,0,-1,SC,2.722608
3759153157,1,16912,0,0,0,center,8.167823999999994
3759153157,1,16913,0,0,1,SC,2.722608
3759153157,1,16944,0,1,0,SC,2.722608
3759153157,2,17936,1,0,0,SC,2.0756151990440386
3759153157,4,15856,-1,-1,0,FCC,1.8012897327693187
3759153157,4,15889,-1,0,1,FCC,1.8012897327693187
3759153157,4,15920,-1,1,0,FCC,1.8012897327693185
3759153157,4,17937,1,0,1,FCC,1.8478392962632015
3759153157,4,17968,1,1,0,FCC,1.847839296263201
3759153157,6,15887,-1,0,-1,FCC,2.055509984716097
3759153157,6,17904,1,-1,0,FCC,1.9052985893058247
3759153157,6,18960,2,0,0,SC2,1.9848632766286638
3759153157,8,14864,-2,0,0,SC2,2.2057260651524757
3759153157,8,17903,1,-1,-1,BCC,2.1173906230797344
3759153157,8,17967,1,1,-1,BCC,1.8404400522347357
3759153157,9,17935,1,0,-1,FCC,2.298669312381916
3759153157,10,15855,-1,-1,-1,BCC,1.9552964997521525
3759153157,10,15919,-1,1,-1,BCC,2.060261990590846
3759153157,10,15921,-1,1,1,BCC,2.185595513995856
3759153157,10,17905,1,-1,1,BCC,2.0150918030579916
3759153157,12,15857,-1,-1,1,BCC,1.886017914230419
3759153157,13,17969,1,1,1,BCC,1.65306395894861
3759153158,1,15888,-1,0,0,SC,2.722608
3759153158,1,16880,0,-1,0,SC,2.722608
3759153158,1,16911,0,0,-1,SC,2.722608
3759153158,1,16912,0,0,0,center,8.167823999999994
3759153158,1,17936,1,0,0,SC,2.722608
3759153158,2,16913,0,0,1,SC,1.9985239346591683
3759153158,4,15887,-1,0,-1,FCC,1.6878706730994912
3759153158,4,15920,-1,1,0,FCC,1.8917182674323658
3759153158,4,16944,0,1,0,SC,2.590483984069174
3759153158,4,17935,1,0,-1,FCC,1.695301252961685
3759153158,6,15856,-1,-1,0,FCC,2.021937029201287
3759153158,6,15889,-1,0,1,FCC,2.109753824738589
3759153158,6,17937,1,0,1,FCC,1.806958858019166
3759153158,6,18960,2,0,0,SC2,2.0027691845514632
3759153158,8,14864,-2,0,0,SC2,2.0854387537196026
3759153158,8,15855,-1,-1,-1,BCC,1.8916415453494246
3759153158,8,17903,1,-1,-1,BCC,1.8229358570077097
3759153158,8,17905,1,-1,1,BCC,1.997265786338108
3759153158,8,17967,1,1,-1,BCC,1.8426670007157169
3759153158,8,17969,1,1,1,BCC,1.997544459784632
3759153158,9,17904,1,-1,0,FCC,2.2441399037181973
3759153158,10,15857,-1,-1,1,BCC,2.08671786922053
3759153158,10,15919,-1,1,-1,BCC,2.2007361564943113
3759153158,10,15921,-1,1,1,BCC,2.126112787930567
3759153159,1,16880,0,-1,0,SC,2.722608
3759153159,1,16911,0,0,-1,SC,2.722608
3759153159,1,16912,0,0,0,center,8.167823999999994
3759153159,1,16913,0,0,1,SC,2.722608
3759153159,1,16944,0,1,0,SC,2.722608
3759153159,1,17936,1,0,0,SC,2.722608
3759153159,2,15888,-1,0,0,SC,1.7670496234488648
3759153159,4,15887,-1,0,-1,FCC,1.6967539107590452
3759153159,4,15920,-1,1,0,FCC,1.6967539107590455
