seed,tick,idx,dx,dy,dz,shell,jmag
3759153153,9,17902,1,-1,-2,outer,2.5690592577947338
3759153153,9,17970,1,1,2,outer,2.559462958660092
3759153153,10,13840,-3,0,0,outer,2.9719069344631754
3759153153,10,14834,-2,-1,2,outer,1.6571838683153135
3759153153,11,13807,-3,-1,-1,outer,2.0562827506697148
3759153153,11,13871,-3,1,-1,outer,2.0536446930824743
3759153153,11,14866,-2,0,2,outer,2.0132014216988723
3759153153,11,15858,-1,-1,2,outer,1.8801788824097916
3759153153,11,16846,0,-2,-2,outer,1.7013743681738076
3759153153,11,18896,2,-2,0,outer,1.9464976966648557
3759153153,11,18958,2,0,-2,outer,1.936265113537367
3759153153,12,13873,-3,1,1,outer,1.8029137547991871
3759153153,12,14830,-2,-1,-2,outer,1.7074485779167647
3759153153,13,14800,-2,-2,0,outer,2.7143492573709205
3759153153,13,14862,-2,0,-2,outer,2.3639054538596103
3759153153,13,14928,-2,2,0,outer,2.768509205808992
3759153153,13,18962,2,0,2,outer,1.9012799873582547
3759153153,13,19024,2,2,0,outer,1.9876089130404
3759153153,14,19951,3,-1,-1,outer,2.0336109067159507
3759153153,14,19953,3,-1,1,outer,1.9900088312197057
3759153153,14,20015,3,1,-1,outer,2.004887467802247
3759153153,16,13809,-3,-1,1,outer,2.4487535231497164
3759153153,16,14799,-2,-2,-1,outer,1.8260476576956994
3759153153,16,14801,-2,-2,1,outer,1.8279116594546696
3759153153,16,14894,-2,1,-2,outer,1.7287057034312012
3759153153,16,16974,0,2,-2,outer,1.7459720765938123
3759153153,16,18898,2,-2,2,outer,1.6943868350121265
3759153153,16,18990,2,1,-2,outer,1.620163693860734
3759153153,16,20017,3,1,1,outer,2.3809522318600282
3759153153,17,13808,-3,-1,0,outer,1.7370339791998468
3759153153,17,14927,-2,2,-1,outer,2.2015490115060525
3759153153,17,14929,-2,2,1,outer,2.191492320626488
3759153153,17,18994,2,1,2,outer,1.910970294808013
3759153153,18,14802,-2,-2,2,outer,1.9064190819140343
3759153153,18,16850,0,-2,2,outer,2.8223451412481357
3759153153,18,19026,2,2,2,outer,1.9574853831177825
3759153153,19,19023,2,2,-1,outer,1.8304522358667783
3759153153,20,16978,0,2,2,outer,2.6714611643571304
3759153153,20,17874,1,-2,2,outer,1.848183034789286
3759153153,20,19982,3,0,-2,outer,1.5829811661872217
3759153153,21,14898,-2,1,2,outer,1.8286157725912673
3759153153,21,15984,-1,3,0,outer,1.6225158612719446
3759153153,21,17840,1,-3,0,outer,1.9870671221293863
3759153153,21,18895,2,-2,-1,outer,2.0850380960281476
3759153153,21,18926,2,-1,-2,outer,1.9413364159501216
3759153153,21,19025,2,2,1,outer,1.9811402085407335
3759153153,21,19983,3,0,-1,outer,1.8048931908241803
3759153153,21,19985,3,0,1,outer,1.6877239307432002
3759153153,22,13842,-3,0,2,outer,1.6202285972227706
3759153153,22,18002,1,2,2,outer,2.044131863262177
3759153153,22,19986,3,0,2,outer,1.6930982321764725
3759153153,24,15792,-1,-3,0,outer,1.6229100621355133
3759153153,25,13744,-3,-3,0,outer,1.7592405775929718
3759153153,25,14768,-2,-3,0,outer,1.9570065211101124
3759153153,26,18897,2,-2,1,outer,2.0700136153490534
3759153153,27,13904,-3,2,0,outer,1.7005484526660708
3759153153,27,15985,-1,3,1,outer,1.7675027727347294
3759153153,27,17875,1,-2,3,outer,1.7518062978945117
3759153153,27,17971,1,1,3,outer,1.6223514393451277
3759153153,27,20048,3,2,0,outer,1.765317576489386
3759153153,28,18930,2,-1,2,outer,1.8053524284979225
3759153153,29,12752,-4,-2,0,outer,1.6247611736324659
3759153153,29,13776,-3,-2,0,outer,2.682184034554331
3759153153,29,13838,-3,0,-2,outer,1.8221522782743556
3759153153,29,14867,-2,0,3,outer,1.805852135820868
3759153153,29,18864,2,-3,0,outer,1.762417897359956
3759153153,29,19920,3,-2,0,outer,1.820764618898523
3759153153,29,19950,3,-1,-2,outer,1.7210243572720838
3759153153,30,13936,-3,3,0,outer,1.6878919998283926
3759153153,30,16915,0,0,3,outer,1.8628974583953302
3759153153,30,17939,1,0,3,outer,1.7156878542146643
3759153153,31,13839,-3,0,-1,outer,2.183748076043343
3759153153,31,15791,-1,-3,-1,outer,1.9188002276998453
3759153153,31,15859,-1,-1,3,outer,1.838846201217281
3759153153,31,15983,-1,3,-1,outer,1.9109838878006036
3759153153,31,17839,1,-3,-1,outer,1.7785592127551795
3759153153,31,17901,1,-1,-3,outer,1.8921298894281893
3759153153,31,18031,1,3,-1,outer,2.0627379462693654
3759153153,31,18033,1,3,1,outer,1.6399414762604478
3759153153,31,19952,3,-1,0,outer,2.0488979030950154
3759153153,31,20016,3,1,0,outer,2.160539043423883
3759153153,32,13777,-3,-2,1,outer,1.7523979798629263
3759153153,32,13810,-3,-1,2,outer,1.7653324384345686
3759153153,32,15826,-1,-2,2,outer,1.6418148679639764
3759153153,32,16816,0,-3,0,outer,2.4748096548733445
3759153153,32,17842,1,-3,2,outer,1.7256114614630953
3759153153,32,18957,2,0,-3,outer,1.7734826590556054
3759153153,32,19056,2,3,0,outer,2.1918871324714573
3759153153,32,20018,3,1,2,outer,1.6598412484204221
3759153153,33,13872,-3,1,0,outer,1.543049664145848
3759153153,33,15853,-1,-1,-3,outer,1.9150663073627874
3759153153,33,15891,-1,0,3,outer,1.6411964699556854
3759153153,33,17841,1,-3,1,outer,1.5990303660964835
3759153153,34,12816,-4,0,0,outer,2.2275658627023738
3759153153,34,13806,-3,-1,-2,outer,1.6192914398064426
3759153153,34,14861,-2,0,-3,outer,2.102262835795764
3759153153,34,15793,-1,-3,1,outer,1.9090996732055139
3759153153,34,15955,-1,2,3,outer,1.9416145071374993
3759153153,34,17965,1,1,-3,outer,1.6016217705954858
3759153153,34,18034,1,3,2,outer,1.7226182704866915
3759153153,35,13745,-3,-3,1,outer,1.8509564949649056
3759153153,35,16817,0,-3,1,outer,1.6255015894937201
3759153153,36,18894,2,-2,-2,outer,1.7517877085180493
3759153153,37,13775,-3,-2,-1,outer,1.7435908804392604
3759153153,37,14960,-2,3,0,outer,2.1646560098651
3759153153,37,16909,0,0,-3,outer,1.9569892734119663
3759153153,38,12818,-4,0,2,outer,2.199210666710792
3759153153,38,12880,-4,2,0,outer,1.7336058694349852
3759153153,38,15917,-1,1,-3,outer,2.3094533648767603
3759153153,38,16877,0,-1,-3,outer,1.627139151901517
3759153153,38,16947,0,1,3,outer,1.8748633829126655
3759153153,38,17907,1,-1,3,outer,2.136389299637833
3759153153,38,19022,2,2,-2,outer,1.6509131355026556
3759153153,38,20079,3,3,-1,outer,1.698416106885281
3759153153,39,17870,1,-2,-2,outer,1.6399520011738171
3759153153,40,13743,-3,-3,-1,outer,1.7785211621397556
3759153153,40,13811,-3,-1,3,outer,2.0019043259723652
3759153153,40,13875,-3,1,3,outer,1.8792189285243477
3759153153,40,13935,-3,3,-1,outer,1.7830969341916951
3759153153,40,13937,-3,3,1,outer,1.8872144732811515
3759153153,40,15923,-1,1,3,outer,2.228536619769043
3759153153,40,19949,3,-1,-3,outer,1.6336475042674876
3759153153,41,15821,-1,-2,-3,outer,1.6614219373606511
3759153153,41,16818,0,-3,2,outer,1.8749862559370736
3759153153,41,16883,0,-1,3,outer,1.9689877746885895
3759153153,43,13843,-3,0,3,outer,2.1519249758179146
3759153153,43,15790,-1,-3,-2,outer,1.6986728579798271
3759153153,44,14992,-2,4,0,outer,1.6673563008726988
3759153153,44,17008,0,3,0,outer,1.7741996901743968
3759153153,45,12814,-4,0,-2,outer,1.9989648017223474
3759153153,45,12849,-4,1,1,outer,1.7366882072288763
3759153153,45,14798,-2,-2,-2,outer,1.8384817427452396
3759153153,45,14930,-2,2,2,outer,1.8338018224625097
3759153153,45,21010,4,0,2,outer,1.9091933771612768
3759153153,45,21072,4,2,0,outer,1.764369562615722
3759153153,46,13844,-3,0,4,outer,1.833659804501711
3759153153,46,15954,-1,2,2,outer,1.9980318853228267
3759153153,46,16908,0,0,-4,outer,1.6101489821350397
3759153153,47,13805,-3,-1,-3,outer,1.6612316747944282
3759153153,47,21006,4,0,-2,outer,2.26139834595696
3759153153,47,21008,4,0,0,outer,1.7336792720238106
3759153153,48,13837,-3,0,-3,outer,1.5545443866599375
3759153153,48,13874,-3,1,2,outer,1.7936489028813154
3759153153,49,15760,-1,-4,0,outer,1.6037564178814396
3759153153,49,15822,-1,-2,-2,outer,1.8956573128463865
3759153153,49,15950,-1,2,-2,outer,1.8054780260697134
3759153153,51,14736,-2,-4,0,outer,1.7569477145665442
3759153153,51,16784,0,-4,0,outer,1.623053613410944
3759153153,51,16916,0,0,4,outer,2.0251293286311514
3759153153,51,17040,0,4,0,outer,1.9663625526883035
3759153153,51,17998,1,2,-2,outer,1.7230411967400339
3759153153,51,20944,4,-2,0,outer,1.8100907443081469
3759153153,52,12850,-4,1,2,outer,2.209763215736957
3759153153,52,12881,-4,2,1,outer,1.8426931063300687
3759153153,53,12754,-4,-2,2,outer,1.5766180777637147
3759153153,54,19055,2,3,-1,outer,1.745719095505269
3759153153,55,19981,3,0,-3,outer,1.7279042485515403
3759153153,56,12879,-4,2,-1,outer,1.6087114489315557
3759153153,56,13841,-3,0,1,outer,1.7809569420914253
3759153153,56,14926,-2,2,-2,outer,2.1010823230350724
3759153153,58,18032,1,3,0,outer,1.9240980118102249
3759153153,58,18832,2,-4,0,outer,1.578911489375237
3759153153,58,20946,4,-2,2,outer,1.7138951568877363
3759153153,59,14931,-2,2,3,outer,1.6755912390195284
3759153153,59,21039,4,1,-1,outer,1.7795329280342236
3759153154,1,15856,-1,-1,0,FCC,4.254074999999999
3759153154,1,15887,-1,0,-1,FCC,4.254074999999999
3759153154,1,15888,-1,0,0,SC,8.508149999999999
3759153154,1,15889,-1,0,1,FCC,4.254074999999999
