x,y,z,count,mu_sq,sigma_sq,freq,in_mask
0,23,6,449,0.143424,0.017521,0.056125,0
0,23,7,436,0.138145,0.016981,0.054500,0
0,23,8,436,0.134307,0.018170,0.054500,0
0,23,9,443,0.125919,0.015582,0.055375,0
0,23,10,487,0.109065,0.011175,0.060875,0
0,23,11,354,0.092543,0.008718,0.044250,0
0,23,12,291,0.085621,0.008778,0.036375,0
0,23,13,336,0.092376,0.008574,0.042000,0
0,23,14,470,0.109040,0.010642,0.058750,0
0,23,15,449,0.124651,0.015268,0.056125,0
0,23,16,419,0.134086,0.017675,0.052375,0
0,23,17,432,0.137407,0.016957,0.054000,0
0,23,18,441,0.143126,0.017416,0.055125,0
0,23,19,427,0.151252,0.022976,0.053375,0
0,23,20,411,0.155344,0.030070,0.051375,0
0,23,21,358,0.148101,0.032156,0.044750,0
0,23,22,262,0.127292,0.026087,0.032750,0
0,23,23,254,0.103124,0.017410,0.031750,0
1,0,0,213,0.079156,0.007707,0.026625,0
1,0,1,243,0.091180,0.010667,0.030375,0
1,0,2,298,0.117160,0.019969,0.037250,0
1,0,3,390,0.140588,0.029969,0.048750,0
1,0,4,428,0.151733,0.030031,0.053500,0
1,0,5,435,0.148243,0.022750,0.054375,0
1,0,6,442,0.140359,0.016830,0.055250,0
1,0,7,447,0.133336,0.015844,0.055875,0
1,0,8,345,0.125014,0.016468,0.043125,0
1,0,9,305,0.112437,0.013354,0.038125,0
1,0,10,315,0.092873,0.007800,0.039375,0
1,0,11,158,0.072409,0.003792,0.019750,0
1,0,12,99,0.064483,0.003194,0.012375,0
1,0,13,156,0.072889,0.003773,0.019500,0
1,0,14,311,0.093097,0.007511,0.038875,0
1,0,15,312,0.111795,0.013282,0.039000,0
1,0,16,349,0.124564,0.016348,0.043625,0
1,0,17,424,0.132975,0.015665,0.053000,0
1,0,18,450,0.139889,0.016804,0.056250,0
1,0,19,443,0.147256,0.022616,0.055375,0
1,0,20,417,0.149898,0.030123,0.052125,0
1,0,21,379,0.140648,0.030180,0.047375,0
1,0,22,293,0.116267,0.020271,0.036625,0
1,0,23,236,0.090499,0.010643,0.029500,0
1,1,0,236,0.119035,0.028355,0.029500,0
1,1,1,234,0.129080,0.032631,0.029250,0
1,1,2,258,0.148087,0.040739,0.032250,0
1,1,3,344,0.164134,0.045759,0.043000,0
1,1,4,399,0.166626,0.038874,0.049875,0
1,1,5,425,0.159217,0.026930,0.053125,0
1,1,6,436,0.149668,0.018176,0.054500,0
1,1,7,465,0.143900,0.017322,0.058125,0
1,1,8,454,0.139665,0.018372,0.056750,0
1,1,9,482,0.133239,0.016094,0.060250,0
1,1,10,532,0.120408,0.012515,0.066500,0
1,1,11,416,0.105555,0.011069,0.052000,0
1,1,12,349,0.099772,0.011362,0.043625,0
1,1,13,402,0.106086,0.011305,0.050250,0
1,1,14,557,0.119991,0.012129,0.069625,0
1,1,15,453,0.132191,0.015665,0.056625,0
1,1,16,434,0.139921,0.017027,0.054250,0
1,1,17,429,0.143855,0.016991,0.053625,0
1,1,18,446,0.149600,0.019059,0.055750,0
1,1,19,441,0.159832,0.026877,0.055125,0
1,1,20,404,0.166813,0.038247,0.050500,0
1,1,21,360,0.163675,0.045184,0.045000,0
1,1,22,267,0.148195,0.041527,0.033375,0
1,1,23,231,0.128102,0.032403,0.028875,0
1,2,0,285,0.152090,0.057910,0.035625,0
1,2,1,263,0.158780,0.061100,0.032875,0
1,2,2,263,0.171269,0.065094,0.032875,0
1,2,3,320,0.178915,0.060992,0.040000,0
1,2,4,380,0.174911,0.046563,0.047500,0
1,2,5,425,0.162430,0.029427,0.053125,0
1,2,6,455,0.152266,0.019192,0.056875,0
1,2,7,459,0.147527,0.017814,0.057375,0
1,2,8,456,0.145777,0.018539,0.057000,0
1,2,9,504,0.143875,0.018011,0.063000,0
1,2,10,548,0.136021,0.016790,0.068500,0
1,2,11,459,0.127739,0.018654,0.057375,0
1,2,12,421,0.121834,0.020336,0.052625,0
1,2,13,482,0.126441,0.019047,0.060250,0
1,2,14,573,0.135738,0.017365,0.071625,0
1,2,15,509,0.142857,0.017935,0.063625,0
1,2,16,462,0.145951,0.018281,0.057750,0
1,2,17,430,0.147229,0.017724,0.053750,0
1,2,18,455,0.152591,0.019374,0.056875,0
1,2,19,428,0.163589,0.029391,0.053500,0
1,2,20,380,0.175122,0.046133,0.047500,0
1,2,21,345,0.179971,0.061823,0.043125,0
1,2,22,260,0.171778,0.064674,0.032500,0
1,2,23,256,0.158797,0.060335,0.032000,0
1,3,0,322,0.116081,0.023869,0.040250,0
1,3,1,311,0.122890,0.026360,0.038875,0
1,3,2,303,0.136023,0.031618,0.037875,0
1,3,3,337,0.145510,0.033872,0.042125,0
1,3,4,371,0.144684,0.027913,0.046375,0
1,3,5,409,0.138271,0.019126,0.051125,0
1,3,6,461,0.129570,0.013246,0.057625,0
1,3,7,433,0.124268,0.012314,0.054125,0
1,3,8,393,0.121315,0.012789,0.049125,0
1,3,9,440,0.115925,0.011206,0.055000,0
1,3,10,452,0.104916,0.008471,0.056500,0
1,3,11,374,0.094038,0.006920,0.046750,0
1,3,12,336,0.089935,0.006677,0.042000,0
1,3,13,371,0.093952,0.007026,0.046375,0
1,3,14,453,0.104791,0.008448,0.056625,0
1,3,15,443,0.115549,0.011426,0.055375,0
1,3,16,430,0.121773,0.012763,0.053750,0
1,3,17,477,0.125692,0.012491,0.059625,0
1,3,18,464,0.130699,0.013250,0.058000,0
1,3,19,418,0.137868,0.019172,0.052250,0
1,3,20,396,0.145877,0.028483,0.049500,0
1,3,21,349,0.146683,0.034206,0.043625,0
1,3,22,316,0.136177,0.032409,0.039500,0
1,3,23,333,0.122787,0.026724,0.041625,0
1,4,0,273,0.088690,0.007873,0.034125,0
1,4,1,268,0.093021,0.009005,0.033500,0
1,4,2,260,0.102748,0.011904,0.032500,0
1,4,3,284,0.112528,0.014520,0.035500,0
1,4,4,336,0.114541,0.013800,0.042000,0
1,4,5,362,0.110677,0.010481,0.045250,0
1,4,6,415,0.108108,0.008892,0.051875,0
1,4,7,352,0.106041,0.008703,0.044000,0
1,4,8,347,0.105519,0.009118,0.043375,0
1,4,9,333,0.099897,0.007861,0.041625,0
1,4,10,311,0.090450,0.005802,0.038875,0
1,4,11,210,0.080586,0.004493,0.026250,0
1,4,12,184,0.076266,0.004165,0.023000,0
1,4,13,183,0.079760,0.004314,0.022875,0
1,4,14,321,0.090545,0.005862,0.040125,0
1,4,15,333,0.098626,0.007625,0.041625,0
1,4,16,339,0.104681,0.009252,0.042375,0
1,4,17,377,0.106460,0.009041,0.047125,0
1,4,18,435,0.107875,0.008969,0.054375,0
1,4,19,370,0.111571,0.010630,0.046250,0
1,4,20,331,0.114669,0.013672,0.041375,0
1,4,21,290,0.112813,0.014789,0.036250,0
1,4,22,276,0.104258,0.012332,0.034500,0
1,4,23,284,0.093106,0.009165,0.035500,0
1,5,0,330,0.096525,0.009010,0.041250,0
1,5,1,323,0.098828,0.009330,0.040375,0
1,5,2,278,0.103692,0.010106,0.034750,0
1,5,3,294,0.104796,0.010063,0.036750,0
1,5,4,312,0.102988,0.008925,0.039000,0
1,5,5,338,0.099803,0.007311,0.042250,0
1,5,6,320,0.096679,0.006669,0.040000,0
1,5,7,346,0.099419,0.007192,0.043250,0
1,5,8,382,0.102941,0.007584,0.047750,0
1,5,9,449,0.104159,0.007842,0.056125,0
1,5,10,422,0.101919,0.007059,0.052750,0
1,5,11,407,0.097153,0.006799,0.050875,0
1,5,12,420,0.096041,0.006820,0.052500,0
1,5,13,416,0.096808,0.006717,0.052000,0
1,5,14,430,0.100270,0.006919,0.053750,0
1,5,15,427,0.102912,0.007352,0.053375,0
1,5,16,378,0.103001,0.007612,0.047250,0
1,5,17,383,0.099669,0.007286,0.047875,0
1,5,18,367,0.098445,0.006758,0.045875,0
1,5,19,354,0.100028,0.007116,0.044250,0
1,5,20,328,0.103671,0.008826,0.041000,0
1,5,21,311,0.106033,0.010577,0.038875,0
1,5,22,292,0.103172,0.010068,0.036500,0
1,5,23,339,0.098924,0.009474,0.042375,0
1,6,0,408,0.097125,0.009342,0.051000,0
1,6,1,401,0.098244,0.009155,0.050125,0
1,6,2,356,0.100079,0.008773,0.044500,0
1,6,3,380,0.100668,0.008180,0.047500,0
1,6,4,355,0.097568,0.006963,0.044375,0
1,6,5,343,0.094031,0.006142,0.042875,0
1,6,6,317,0.092712,0.005798,0.039625,0
1,6,7,333,0.094341,0.006167,0.041625,0
1,6,8,370,0.099568,0.006810,0.046250,0
1,6,9,389,0.102571,0.006611,0.048625,0
1,6,10,465,0.104046,0.007078,0.058125,0
1,6,11,452,0.102230,0.006895,0.056500,0
1,6,12,449,0.101238,0.007062,0.056125,0
1,6,13,498,0.102613,0.007156,0.062250,0
1,6,14,455,0.103513,0.007082,0.056875,0
1,6,15,427,0.103187,0.006972,0.053375,0
1,6,16,405,0.100971,0.007015,0.050625,0
1,6,17,337,0.095202,0.006270,0.042125,0
1,6,18,326,0.093298,0.005784,0.040750,0
1,6,19,317,0.095056,0.006064,0.039625,0
1,6,20,379,0.098131,0.007159,0.047375,0
1,6,21,382,0.100802,0.008439,0.047750,0
1,6,22,367,0.100487,0.009121,0.045875,0
1,6,23,402,0.097778,0.009170,0.050250,0
1,7,0,273,0.081960,0.005764,0.034125,0
1,7,1,279,0.083952,0.005949,0.034875,0
1,7,2,306,0.086562,0.006007,0.038250,0
1,7,3,287,0.088649,0.005718,0.035875,0
1,7,4,289,0.087637,0.005341,0.036125,0
1,7,5,285,0.086878,0.005111,0.035625,0
1,7,6,271,0.086775,0.005004,0.033875,0
1,7,7,258,0.088144,0.005283,0.032250,0
1,7,8,325,0.091426,0.005721,0.040625,0
1,7,9,376,0.095277,0.006221,0.047000,0
1,7,10,359,0.097025,0.006126,0.044875,0
1,7,11,393,0.094615,0.006306,0.049125,0
1,7,12,334,0.093179,0.005770,0.041750,0
1,7,13,382,0.094122,0.006140,0.047750,0
1,7,14,368,0.095714,0.006337,0.046000,0
1,7,15,370,0.095422,0.006012,0.046250,0
1,7,16,343,0.093258,0.005923,0.042875,0
1,7,17,286,0.088541,0.005324,0.035750,0
1,7,18,267,0.086627,0.004965,0.033375,0
1,7,19,259,0.087158,0.005124,0.032375,0
1,7,20,312,0.089037,0.005576,0.039000,0
1,7,21,324,0.089756,0.006033,0.040500,0
1,7,22,301,0.086868,0.005916,0.037625,0
1,7,23,277,0.083494,0.006033,0.034625,0
1,8,0,217,0.077126,0.004724,0.027125,0
1,8,1,239,0.079379,0.004936,0.029875,0
1,8,2,261,0.083091,0.005190,0.032625,0
1,8,3,251,0.085038,0.005084,0.031375,0
1,8,4,229,0.084129,0.004944,0.028625,0
1,8,5,212,0.082217,0.004581,0.026500,0
1,8,6,211,0.081146,0.004600,0.026375,0
1,8,7,217,0.083404,0.004738,0.027125,0
1,8,8,300,0.087830,0.005615,0.037500,0
1,8,9,355,0.092311,0.006476,0.044375,0
1,8,10,362,0.092903,0.006547,0.045250,0
1,8,11,345,0.092053,0.006790,0.043125,0
1,8,12,366,0.092160,0.006959,0.045750,0
1,8,13,356,0.092729,0.006863,0.044500,0
1,8,14,365,0.093921,0.006769,0.045625,0
1,8,15,361,0.091911,0.006384,0.045125,0
1,8,16,292,0.087182,0.005517,0.036500,0
1,8,17,256,0.083855,0.005087,0.032000,0
1,8,18,219,0.081559,0.004708,0.027375,0
1,8,19,220,0.082415,0.004741,0.027500,0
1,8,20,262,0.084107,0.005040,0.032750,0
1,8,21,250,0.084311,0.004993,0.031250,0
1,8,22,240,0.082720,0.005059,0.030000,0
1,8,23,239,0.079235,0.005017,0.029875,0
1,9,0,362,0.093917,0.008401,0.045250,0
1,9,1,367,0.095276,0.007881,0.045875,0
1,9,2,383,0.095536,0.007140,0.047875,0
1,9,3,365,0.094867,0.006216,0.045625,0
1,9,4,321,0.090734,0.005690,0.040125,0
1,9,5,293,0.088001,0.005533,0.036625,0
1,9,6,275,0.087174,0.005393,0.034375,0
1,9,7,348,0.093754,0.006102,0.043500,0
1,9,8,426,0.101811,0.007552,0.053250,0
1,9,9,486,0.109599,0.009143,0.060750,0
1,9,10,526,0.113272,0.010104,0.065750,0
1,9,11,537,0.113498,0.009986,0.067125,0
1,9,12,530,0.113172,0.010128,0.066250,0
1,9,13,543,0.114630,0.010526,0.067875,0
1,9,14,544,0.113495,0.010122,0.068000,0
1,9,15,472,0.109530,0.009064,0.059000,0
1,9,16,436,0.101652,0.007652,0.054500,0
1,9,17,347,0.093465,0.006215,0.043375,0
1,9,18,278,0.088168,0.005398,0.034750,0
1,9,19,280,0.086688,0.005457,0.035000,0
1,9,20,333,0.090901,0.005815,0.041625,0
1,9,21,392,0.094645,0.006355,0.049000,0
1,9,22,406,0.096984,0.007537,0.050750,0
1,9,23,358,0.095685,0.008195,0.044750,0
1,10,0,362,0.104947,0.012262,0.045250,0
1,10,1,382,0.104674,0.011631,0.047750,0
1,10,2,415,0.105339,0.009673,0.051875,0
1,10,3,476,0.102229,0.008018,0.059500,0
1,10,4,393,0.097791,0.006855,0.049125,0
1,10,5,379,0.095876,0.006643,0.047375,0
1,10,6,409,0.099014,0.007245,0.051125,0
1,10,7,494,0.109774,0.009009,0.061750,0
1,10,8,506,0.122568,0.012123,0.063250,0
1,10,9,537,0.133877,0.015318,0.067125,0
1,10,10,533,0.138127,0.017433,0.066625,0
1,10,11,550,0.136809,0.017484,0.068750,0
1,10,12,529,0.135821,0.016993,0.066125,0
1,10,13,553,0.137567,0.017471,0.069125,0
1,10,14,540,0.138618,0.017684,0.067500,0
1,10,15,542,0.133772,0.015777,0.067750,0
1,10,16,497,0.123134,0.012375,0.062125,0
1,10,17,467,0.109698,0.009256,0.058375,0
1,10,18,431,0.099958,0.007344,0.053875,0
1,10,19,379,0.095973,0.006788,0.047375,0
1,10,20,400,0.098250,0.007031,0.050000,0
1,10,21,437,0.102013,0.008095,0.054625,0
1,10,22,439,0.105412,0.009650,0.054875,0
1,10,23,373,0.106043,0.011371,0.046625,0
1,11,0,286,0.084217,0.005685,0.035750,0
1,11,1,263,0.085887,0.005634,0.032875,0
1,11,2,328,0.089990,0.005897,0.041000,0
1,11,3,337,0.092043,0.006128,0.042125,0
1,11,4,326,0.090271,0.006129,0.040750,0
1,11,5,319,0.090852,0.006135,0.039875,0
1,11,6,359,0.094891,0.006256,0.044875,0
1,11,7,447,0.104215,0.007405,0.055875,0
1,11,8,513,0.116139,0.009350,0.064125,0
1,11,9,541,0.123483,0.011109,0.067625,0
1,11,10,513,0.123933,0.012006,0.064125,0
1,11,11,516,0.119706,0.012288,0.064500,0
1,11,12,494,0.117432,0.012156,0.061750,0
1,11,13,506,0.120476,0.012018,0.063250,0
1,11,14,508,0.123799,0.012208,0.063500,0
1,11,15,532,0.123105,0.011452,0.066500,0
1,11,16,510,0.115416,0.009413,0.063750,0
1,11,17,446,0.104892,0.007591,0.055750,0
1,11,18,342,0.095455,0.006324,0.042750,0
1,11,19,291,0.090703,0.005985,0.036375,0
1,11,20,320,0.090589,0.006217,0.040000,0
1,11,21,363,0.092045,0.006184,0.045375,0
1,11,22,340,0.089943,0.005893,0.042500,0
1,11,23,286,0.086029,0.005826,0.035750,0
1,12,0,81,0.064995,0.002984,0.010125,0
1,12,1,119,0.068877,0.003380,0.014875,0
1,12,2,174,0.076106,0.004313,0.021750,0
1,12,3,249,0.081670,0.005116,0.031125,0
1,12,4,238,0.084220,0.005358,0.029750,0
1,12,5,263,0.083444,0.005663,0.032875,0
1,12,6,279,0.086496,0.005899,0.034875,0
1,12,7,328,0.093573,0.006540,0.041000,0
1,12,8,385,0.102131,0.007526,0.048125,0
1,12,9,411,0.105150,0.008562,0.051375,0
1,12,10,366,0.103435,0.009286,0.045750,0
1,12,11,301,0.097167,0.009744,0.037625,0
1,12,12,275,0.093779,0.010054,0.034375,0
1,12,13,275,0.096215,0.009707,0.034375,0
1,12,14,351,0.102140,0.009435,0.043875,0
1,12,15,396,0.104542,0.008483,0.049500,0
1,12,16,390,0.100885,0.007322,0.048750,0
1,12,17,303,0.093619,0.006283,0.037875,0
1,12,18,273,0.086964,0.005854,0.034125,0
1,12,19,249,0.084128,0.005364,0.031125,0
1,12,20,249,0.083383,0.005483,0.031125,0
1,12,21,246,0.082623,0.005032,0.030750,0
1,12,22,186,0.076187,0.004219,0.023250,0
1,12,23,125,0.068430,0.003366,0.015625,0
1,13,0,260,0.083893,0.005747,0.032500,0
1,13,1,273,0.086451,0.005747,0.034125,0
1,13,2,335,0.089959,0.005765,0.041875,0
1,13,3,334,0.091296,0.005820,0.041750,0
1,13,4,323,0.091026,0.005886,0.040375,0
1,13,5,313,0.090716,0.005960,0.039125,0
1,13,6,379,0.095468,0.006428,0.047375,0
1,13,7,431,0.105282,0.007473,0.053875,0
1,13,8,495,0.115541,0.009134,0.061875,0
1,13,9,545,0.122538,0.011457,0.068125,0
1,13,10,551,0.123375,0.012487,0.068875,0
1,13,11,495,0.119218,0.012203,0.061875,0
1,13,12,518,0.117028,0.012263,0.064750,0
1,13,13,525,0.118999,0.012217,0.065625,0
1,13,14,539,0.123548,0.012318,0.067375,0
1,13,15,520,0.122634,0.011261,0.065000,0
1,13,16,498,0.114718,0.009131,0.062250,0
1,13,17,453,0.104368,0.007342,0.056625,0
1,13,18,345,0.094903,0.006266,0.043125,0
1,13,19,327,0.091631,0.006215,0.040875,0
1,13,20,328,0.091031,0.005993,0.041000,0
1,13,21,338,0.092101,0.005969,0.042250,0
1,13,22,346,0.090352,0.006003,0.043250,0
1,13,23,281,0.087202,0.005706,0.035125,0
1,14,0,368,0.104586,0.012170,0.046000,0
1,14,1,396,0.105014,0.011558,0.049500,0
1,14,2,417,0.104616,0.009645,0.052125,0
1,14,3,458,0.101914,0.008010,0.057250,0
1,14,4,398,0.097384,0.006941,0.049750,0
1,14,5,374,0.095538,0.006610,0.046750,0
1,14,6,405,0.099316,0.007161,0.050625,0
1,14,7,455,0.109127,0.008705,0.056875,0
1,14,8,512,0.122249,0.011772,0.064000,0
1,14,9,529,0.133259,0.015259,0.066125,0
1,14,10,532,0.137205,0.017210,0.066500,0
1,14,11,533,0.136271,0.017519,0.066625,0
1,14,12,549,0.136240,0.017725,0.068625,0
1,14,13,549,0.137876,0.017577,0.068625,0
1,14,14,519,0.137991,0.017290,0.064875,0
1,14,15,530,0.133145,0.015906,0.066250,0
1,14,16,505,0.121860,0.011906,0.063125,0
1,14,17,485,0.110403,0.009144,0.060625,0
1,14,18,427,0.099915,0.007408,0.053375,0
1,14,19,373,0.095641,0.006697,0.046625,0
1,14,20,425,0.097068,0.007038,0.053125,0
1,14,21,434,0.101674,0.007807,0.054250,0
1,14,22,439,0.105915,0.009840,0.054875,0
1,14,23,399,0.105819,0.011418,0.049875,0
1,15,0,374,0.093513,0.008076,0.046750,0
1,15,1,356,0.094415,0.007936,0.044500,0
1,15,2,376,0.096163,0.007281,0.047000,0
1,15,3,368,0.094843,0.006515,0.046000,0
1,15,4,341,0.090528,0.005822,0.042625,0
1,15,5,285,0.087442,0.005472,0.035625,0
1,15,6,269,0.087579,0.005254,0.033625,0
1,15,7,332,0.092586,0.006063,0.041500,0
1,15,8,423,0.100646,0.007443,0.052875,0
1,15,9,482,0.108748,0.009140,0.060250,0
1,15,10,518,0.112752,0.010052,0.064750,0
1,15,11,538,0.112471,0.010329,0.067250,0
1,15,12,518,0.111985,0.010283,0.064750,0
1,15,13,532,0.113556,0.010243,0.066500,0
1,15,14,506,0.112913,0.010164,0.063250,0
1,15,15,460,0.109212,0.008998,0.057500,0
1,15,16,437,0.100937,0.007478,0.054625,0
1,15,17,341,0.092218,0.005934,0.042625,0
1,15,18,283,0.087137,0.005336,0.035375,0
1,15,19,264,0.087298,0.005311,0.033000,0
1,15,20,318,0.090354,0.005789,0.039750,0
1,15,21,376,0.093886,0.006412,0.047000,0
1,15,22,401,0.096505,0.007344,0.050125,0
1,15,23,389,0.094627,0.007871,0.048625,0
1,16,0,224,0.077283,0.004865,0.028000,0
1,16,1,219,0.078689,0.004804,0.027375,0
1,16,2,250,0.082677,0.005148,0.031250,0
1,16,3,261,0.084657,0.005082,0.032625,0
1,16,4,242,0.083808,0.004935,0.030250,0
1,16,5,209,0.082530,0.004625,0.026125,0
1,16,6,201,0.080851,0.004411,0.025125,0
1,16,7,237,0.082514,0.004873,0.029625,0
1,16,8,296,0.087388,0.005560,0.037000,0
1,16,9,333,0.092064,0.006157,0.041625,0
1,16,10,366,0.093410,0.006605,0.045750,0
1,16,11,335,0.091313,0.006710,0.041875,0
1,16,12,332,0.090222,0.006714,0.041500,0
1,16,13,338,0.091479,0.006804,0.042250,0
1,16,14,328,0.092073,0.006286,0.041000,0
1,16,15,338,0.091287,0.006067,0.042250,0
1,16,16,294,0.087444,0.005653,0.036750,0
1,16,17,227,0.081736,0.004695,0.028375,0
1,16,18,216,0.081248,0.004619,0.027000,0
1,16,19,213,0.081452,0.004492,0.026625,0
1,16,20,275,0.085460,0.005160,0.034375,0
1,16,21,258,0.084854,0.005191,0.032250,0
1,16,22,252,0.082623,0.005113,0.031500,0
1,16,23,222,0.079694,0.004900,0.027750,0
1,17,0,270,0.081536,0.005917,0.033750,0
1,17,1,263,0.083075,0.005821,0.032875,0
1,17,2,297,0.087114,0.006109,0.037125,0
1,17,3,306,0.088480,0.005641,0.038250,0
1,17,4,297,0.088804,0.005362,0.037125,0
1,17,5,277,0.086632,0.005123,0.034625,0
1,17,6,257,0.086536,0.004992,0.032125,0
1,17,7,292,0.088686,0.005405,0.036500,0
1,17,8,340,0.092152,0.005802,0.042500,0
1,17,9,380,0.094920,0.006219,0.047500,0
1,17,10,391,0.096043,0.006205,0.048875,0
1,17,11,338,0.092653,0.005996,0.042250,0
1,17,12,361,0.093288,0.006230,0.045125,0
1,17,13,344,0.094139,0.006285,0.043000,0
1,17,14,338,0.094910,0.005906,0.042250,0
1,17,15,335,0.094319,0.005906,0.041875,0
1,17,16,309,0.091593,0.005806,0.038625,0
1,17,17,297,0.088626,0.005385,0.037125,0
1,17,18,262,0.086284,0.005024,0.032750,0
1,17,19,237,0.086639,0.004911,0.029625,0
1,17,20,295,0.088640,0.005570,0.036875,0
1,17,21,316,0.089360,0.005925,0.039500,0
1,17,22,311,0.087334,0.006037,0.038875,0
1,17,23,280,0.082587,0.005804,0.035000,0
1,18,0,414,0.096377,0.008967,0.051750,0
1,18,1,397,0.098221,0.009030,0.049625,0
1,18,2,376,0.099836,0.008933,0.047000,0
1,18,3,377,0.100364,0.008271,0.047125,0
1,18,4,348,0.097036,0.007098,0.043500,0
1,18,5,310,0.093084,0.005865,0.038750,0
1,18,6,327,0.092332,0.005895,0.040875,0
1,18,7,341,0.094397,0.006233,0.042625,0
1,18,8,369,0.099812,0.006734,0.046125,0
1,18,9,409,0.102320,0.006836,0.051125,0
1,18,10,441,0.103388,0.007045,0.055125,0
1,18,11,472,0.102011,0.007135,0.059000,0
1,18,12,451,0.101020,0.006978,0.056375,0
1,18,13,451,0.102833,0.007088,0.056375,0
1,18,14,451,0.103691,0.007064,0.056375,0
1,18,15,422,0.102404,0.007018,0.052750,0
1,18,16,361,0.099128,0.006518,0.045125,0
1,18,17,321,0.094516,0.006052,0.040125,0
1,18,18,306,0.092482,0.005616,0.038250,0
1,18,19,321,0.093264,0.005864,0.040125,0
1,18,20,357,0.097657,0.006981,0.044625,0
1,18,21,376,0.100398,0.008222,0.047000,0
1,18,22,369,0.099664,0.008799,0.046125,0
1,18,23,391,0.097428,0.008922,0.048875,0
1,19,0,342,0.096285,0.008986,0.042750,0
1,19,1,314,0.098857,0.009480,0.039250,0
1,19,2,299,0.102895,0.010061,0.037375,0
1,19,3,287,0.105849,0.010067,0.035875,0
1,19,4,332,0.103762,0.009111,0.041500,0
1,19,5,358,0.099415,0.007267,0.044750,0
1,19,6,339,0.098227,0.006818,0.042375,0
1,19,7,345,0.099543,0.007226,0.043125,0
1,19,8,380,0.102653,0.007753,0.047500,0
1,19,9,431,0.103626,0.007517,0.053875,0
1,19,10,428,0.101111,0.006775,0.053500,0
1,19,11,393,0.097741,0.006675,0.049125,0
1,19,12,390,0.095445,0.006878,0.048750,0
1,19,13,376,0.096393,0.006712,0.047000,0
1,19,14,398,0.100692,0.006792,0.049750,0
1,19,15,421,0.103190,0.007350,0.052625,0
1,19,16,389,0.101681,0.007807,0.048625,0
1,19,17,351,0.099017,0.007063,0.043875,0
1,19,18,336,0.097283,0.006566,0.042000,0
1,19,19,371,0.099024,0.007327,0.046375,0
1,19,20,328,0.103179,0.009049,0.041000,0
1,19,21,298,0.105632,0.010426,0.037250,0
1,19,22,280,0.103747,0.010182,0.035000,0
1,19,23,312,0.098169,0.009149,0.039000,0
1,20,0,279,0.088400,0.007712,0.034875,0
1,20,1,272,0.093393,0.008949,0.034000,0
1,20,2,287,0.104082,0.012272,0.035875,0
1,20,3,310,0.112052,0.014745,0.038750,0
1,20,4,335,0.115381,0.013857,0.041875,0
1,20,5,381,0.111765,0.010754,0.047625,0
1,20,6,409,0.107820,0.008559,0.051125,0
1,20,7,370,0.105808,0.009010,0.046250,0
1,20,8,324,0.105216,0.009142,0.040500,0
1,20,9,342,0.099656,0.008024,0.042750,0
1,20,10,307,0.089914,0.005723,0.038375,0
1,20,11,196,0.079666,0.004302,0.024500,0
1,20,12,177,0.075637,0.004008,0.022125,0
1,20,13,198,0.080495,0.004446,0.024750,0
1,20,14,298,0.089930,0.005623,0.037250,0
1,20,15,330,0.099642,0.007763,0.041250,0
1,20,16,347,0.104259,0.009176,0.043375,0
1,20,17,364,0.106314,0.008726,0.045500,0
1,20,18,398,0.107807,0.008759,0.049750,0
1,20,19,368,0.111475,0.010817,0.046000,0
1,20,20,317,0.114956,0.013979,0.039625,0
1,20,21,288,0.112856,0.015177,0.036000,0
1,20,22,268,0.103823,0.012736,0.033500,0
1,20,23,269,0.092379,0.009024,0.033625,0
1,21,0,326,0.115963,0.024245,0.040750,0
1,21,1,309,0.122700,0.026686,0.038625,0
1,21,2,314,0.135641,0.032230,0.039250,0
1,21,3,344,0.145395,0.034423,0.043000,0
1,21,4,380,0.146179,0.028547,0.047500,0
1,21,5,430,0.137892,0.018876,0.053750,0
1,21,6,447,0.130815,0.013506,0.055875,0
1,21,7,451,0.125198,0.012589,0.056375,0
1,21,8,384,0.121340,0.012669,0.048000,0
1,21,9,417,0.114877,0.011083,0.052125,0
1,21,10,441,0.103970,0.008070,0.055125,0
1,21,11,369,0.093893,0.006830,0.046125,0
1,21,12,353,0.089158,0.006871,0.044125,0
1,21,13,374,0.093931,0.006853,0.046750,0
1,21,14,459,0.104823,0.008264,0.057375,0
1,21,15,424,0.114576,0.010991,0.053000,0
1,21,16,416,0.122178,0.012647,0.052000,0
1,21,17,438,0.124437,0.012550,0.054750,0
1,21,18,454,0.130506,0.013624,0.056750,0
1,21,19,454,0.138872,0.019460,0.056750,0
1,21,20,381,0.145979,0.028344,0.047625,0
1,21,21,339,0.144735,0.034427,0.042375,0
1,21,22,321,0.136108,0.033277,0.040125,0
1,21,23,326,0.123297,0.026935,0.040750,0
1,22,0,294,0.153344,0.058086,0.036750,0
1,22,1,250,0.159988,0.061121,0.031250,0
1,22,2,266,0.172248,0.065105,0.033250,0
1,22,3,313,0.179272,0.062308,0.039125,0
1,22,4,385,0.176289,0.047369,0.048125,0
1,22,5,439,0.164199,0.029723,0.054875,0
1,22,6,460,0.152063,0.019875,0.057500,0
1,22,7,466,0.147818,0.018408,0.058250,0
1,22,8,459,0.146592,0.018870,0.057375,0
1,22,9,496,0.143377,0.017787,0.062000,0
1,22,10,573,0.136411,0.017788,0.071625,0
1,22,11,465,0.127336,0.019157,0.058125,0
