backend_label,actual_backend,L,profile,arm,seed,dx,dy,dz,n,tick,source_real,source_imag,source_abs,div_real,div_imag,div_abs,occupancy,global_charge,removed_since_last,cumulative_removed,history_evaporation,history_other,history_required,history_enabled,toggles_valid,event_valid,source_valid,field_valid,execution_valid
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,5,0.020778427855730679,-0.39722657755546215,0.39776965316698232,0.00034144377405991678,-0.006836141723523319,0.0068446634332844048,171075,205,12469,91069,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,6,0.019000914786993273,-0.3660670245254668,0.36655981941242727,0.00046453323209978985,-0.0092671967765907172,0.0092788322120716492,160291,215,10784,101853,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,7,0.017505961113975215,-0.33904879742426541,0.33950043550688497,0.00060172558669053394,-0.011968935228227553,0.011984051242346413,151179,183,9112,110965,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,8,0.016517280182178337,-0.31509400460550663,0.31552662690009475,0.00075135351043548128,-0.014910510029964309,0.014929428704786731,143235,119,7944,118909,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,9,0.015449316023348991,-0.29448764766015217,0.29489261772719783,0.00091212525572138847,-0.018062818388698543,0.018085833700032493,136562,162,6673,125582,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,10,0.014437902014952493,-0.27595902758250118,0.27633645781704774,0.0010826482331502878,-0.021398829093999795,0.021426199238104633,130690,180,5872,131454,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,11,0.013484086947336011,-0.25967571468398093,0.26002557066073251,0.0012615449610449794,-0.024892626425057653,0.024924573136288944,125620,96,5070,136524,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,12,0.012728827512915434,-0.24516613461009959,0.2454963474463745,0.0014474583481629635,-0.028519630870546223,0.028556338712479926,121185,25,4435,140959,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,13,0.011993925680767518,-0.23263715740638807,0.23294613381500959,0.00163917173397326,-0.032256291010221254,0.032297913147903805,117434,-34,3751,144710,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,14,0.011342667215164647,-0.22142492699209909,0.22171525521039454,0.0018354665464644115,-0.036080328898415261,0.036126985355285447,114134,-12,3300,148010,0,0,0,0,1,1,1,1,1
