snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
168,0.00676954,0.000230469,0.0072912,-0.000106854,7.61831e-05,3.8147e-06,0.0413154,0.000891841,0.0389483,-0.000225102,0.00281036,3.05176e-05
169,0.00687607,0.000230158,0.0073191,-0.000106557,7.86589e-05,3.8147e-06,0.042972,0.000883304,0.039636,-0.000256921,0.00304096,3.05176e-05
170,0.00694248,0.000230365,0.00732203,-0.000107659,7.99666e-05,3.8147e-06,0.0438125,0.000885784,0.0391706,-0.000233292,0.00315122,3.05176e-05
171,0.00702426,0.00023018,0.00731093,-0.000107148,8.17066e-05,3.8147e-06,0.0453716,0.000889385,0.039465,-0.000223573,0.00336475,3.05176e-05
172,0.00707501,0.000230684,0.00730737,-0.000107003,8.30004e-05,3.8147e-06,0.0462274,0.000884826,0.0391953,-0.000247191,0.00352459,3.05176e-05
173,0.00717208,0.00023158,0.00732397,-0.000106425,8.56338e-05,3.8147e-06,0.0475342,0.000882824,0.0393582,-0.000233521,0.00371378,3.05176e-05
174,0.00720054,0.000230705,0.00732254,-0.000106714,8.63397e-05,3.8147e-06,0.0482298,0.0008733,0.0395319,-0.000259391,0.00377948,3.05176e-05
175,0.00725191,0.000230276,0.00733062,-0.000106174,8.7169e-05,3.8147e-06,0.0487694,0.000869621,0.0393008,-0.000246205,0.00384955,3.05176e-05
176,0.00739889,0.000231442,0.00735914,-0.000106791,9.08472e-05,3.8147e-06,0.0508425,0.00087655,0.0399362,-0.000226654,0.00419338,3.05176e-05
177,0.00749322,0.000229628,0.00735323,-0.000106055,9.29775e-05,3.8147e-06,0.052405,0.00088422,0.039529,-0.000230171,0.00448002,3.05176e-05
178,0.00755594,0.000230914,0.00734982,-0.000106726,9.42695e-05,3.8147e-06,0.0534294,0.000883658,0.0395063,-0.000245352,0.00457195,3.05176e-05
179,0.00755728,0.000231664,0.00732652,-0.000107411,9.41807e-05,3.8147e-06,0.0537131,0.000890096,0.0393365,-0.000226983,0.00462172,3.05176e-05
180,0.00762434,0.000230195,0.00736602,-0.000106575,9.60579e-05,3.8147e-06,0.0546545,0.000874531,0.0400916,-0.000256257,0.00476078,3.05176e-05
181,0.00763048,0.000230815,0.00735237,-0.000107031,9.61683e-05,3.8147e-06,0.0545038,0.000879693,0.0394358,-0.000241887,0.00473429,3.05176e-05
182,0.00768093,0.000229447,0.00737129,-0.000106046,9.7207e-05,3.8147e-06,0.0552596,0.000875781,0.0396729,-0.00023328,0.00484079,3.05176e-05
183,0.00767573,0.000230113,0.00736918,-0.000106574,9.72377e-05,3.8147e-06,0.0551209,0.000881849,0.0396591,-0.000247062,0.0048268,3.05176e-05
184,0.00767015,0.000229825,0.0073595,-0.000106036,9.73677e-05,3.8147e-06,0.05519,0.000883326,0.0397422,-0.000254556,0.00482389,3.05176e-05
185,0.00768176,0.000231056,0.00735227,-0.000106734,9.7608e-05,3.8147e-06,0.055318,0.000884589,0.0396325,-0.000218415,0.00490444,3.05176e-05
186,0.00764646,0.000229963,0.00735121,-0.000106674,9.64117e-05,3.8147e-06,0.0549661,0.000882182,0.0392287,-0.000224916,0.00483387,3.05176e-05
187,0.00761288,0.00023134,0.0073449,-0.000108604,9.58579e-05,3.8147e-06,0.0543107,0.000880378,0.0391627,-0.000229807,0.0047391,3.05176e-05
188,0.00762195,0.000231309,0.00735303,-0.000107065,9.61524e-05,3.8147e-06,0.05453,0.000880919,0.0394458,-0.00024983,0.0048012,3.05176e-05
189,0.00755356,0.000231064,0.00733731,-0.000106604,9.43798e-05,3.8147e-06,0.0534457,0.000880252,0.0394141,-0.000233258,0.00460865,3.05176e-05
190,0.00755377,0.000230645,0.00736343,-0.000107488,9.4583e-05,3.8147e-06,0.0531484,0.000888473,0.0397113,-0.000259184,0.004525,3.05176e-05
191,0.00749555,0.00023086,0.0073721,-0.000107368,9.29335e-05,3.8147e-06,0.052062,0.000888445,0.0395463,-0.000241206,0.00439341,3.05176e-05
192,0.00744289,0.000229636,0.00736968,-0.000107039,9.14843e-05,3.8147e-06,0.0515799,0.00088539,0.0396657,-0.000237723,0.00426471,3.05176e-05
193,0.00745332,0.0002286,0.00738412,-0.000106479,9.18949e-05,3.8147e-06,0.0514973,0.000867385,0.0398834,-0.000230023,0.00425047,3.05176e-05
194,0.00739817,0.000230766,0.00738382,-0.000107206,9.07704e-05,3.8147e-06,0.0506354,0.000874165,0.0399175,-0.00024427,0.00415508,3.05176e-05
195,0.00732805,0.000230166,0.00736778,-0.000106122,8.9162e-05,3.8147e-06,0.049772,0.000881817,0.0397599,-0.000216402,0.0040442,3.05176e-05
196,0.00726753,0.00022996,0.0073696,-0.000107365,8.78852e-05,3.8147e-06,0.0486186,0.000884384,0.0394853,-0.000246702,0.00387866,3.05176e-05
