arm,L,amplitude,seed,sample_tick,valid,N,B,I,centroid_x,centroid_y,centroid_z,centroid_displacement,rms_radius,volume_radius,area_coefficient,radial_traction_jump,laplace_coefficient,interface_gradient_fraction,wave_kinetic_energy
thermal_dispersal,32,20,3759153152,300,1,24,24,0,16.041666666666664,16.041666666666664,16.041666666666664,0.072168783648699109,1.5121039426353382,1.789400457879299,2.8844991406148166,-0.18952805005630952,-0.33914157955173097,0.003421417739477732,206.80491422990454
thermal_dispersal,32,20,3759153153,150,1,22,22,0,16,16,15.90909090909091,0.09090909090908994,1.5048132142951685,1.7382464742914958,2.8020393306553872,-0.15809424818264434,-0.27480676950924626,0.0040425162642122488,196.17278662783701
thermal_dispersal,32,20,3759153153,180,1,22,22,0,16,16,15.90909090909091,0.09090909090908994,1.5048132142951685,1.7382464742914958,2.8020393306553872,-0.17956008837167145,-0.31211969053552729,0.0037864526659341308,198.533169760856
thermal_dispersal,32,20,3759153153,210,1,22,22,0,16,16,15.90909090909091,0.09090909090908994,1.5048132142951685,1.7382464742914958,2.8020393306553872,-0.17544490426307374,-0.30496648626769696,0.0040203146550894069,200.0342028448874
thermal_dispersal,32,20,3759153153,240,1,22,22,0,16,16,15.90909090909091,0.09090909090908994,1.5048132142951685,1.7382464742914958,2.8020393306553872,-0.16961144860362834,-0.29482650253473019,0.0037746417053820605,198.73159301633171
thermal_dispersal,32,20,3759153153,270,1,22,22,0,16,16,15.90909090909091,0.09090909090908994,1.5048132142951685,1.7382464742914958,2.8020393306553872,-0.16891938104836565,-0.29362351854682334,0.0035633742020228518,200.26976742348535
thermal_dispersal,32,20,3759153153,300,1,22,22,0,16,16,15.90909090909091,0.09090909090908994,1.5048132142951685,1.7382464742914958,2.8020393306553872,-0.16914585331546364,-0.29401718316663117,0.0037365869072418603,199.50963652661571
thermal_dispersal,32,20,3759153154,150,1,23,23,0,16,15.956521739130434,16.043478260869566,0.061487546190136098,1.5310275531877402,1.7641942770035128,2.8438669798515654,-0.22437341396141397,-0.39583829282246663,0.0034143725643432242,212.37234822733953
thermal_dispersal,32,20,3759153154,180,1,23,23,0,16,15.956521739130434,16.043478260869566,0.061487546190136098,1.5310275531877402,1.7641942770035128,2.8438669798515654,-0.23549340588965592,-0.41545611894259632,0.0034857673740347596,214.59170549341297
thermal_dispersal,32,20,3759153154,210,1,23,23,0,16,15.956521739130434,16.043478260869566,0.061487546190136098,1.5310275531877402,1.7641942770035128,2.8438669798515654,-0.22929733146864817,-0.40452503990916661,0.0038131077800084823,213.86263161929142
thermal_dispersal,32,20,3759153154,240,1,23,23,0,16,15.956521739130434,16.043478260869566,0.061487546190136098,1.5310275531877402,1.7641942770035128,2.8438669798515654,-0.21971874404619524,-0.38762655079669728,0.0037129613078745131,213.34958930829282
thermal_dispersal,32,20,3759153154,270,1,23,23,0,16,15.956521739130434,16.043478260869566,0.061487546190136098,1.5310275531877402,1.7641942770035128,2.8438669798515654,-0.23405131772885746,-0.41291199526238115,0.0039459656732224579,214.66228865589943
thermal_dispersal,32,20,3759153154,300,1,23,23,0,16,15.956521739130434,16.043478260869566,0.061487546190136098,1.5310275531877402,1.7641942770035128,2.8438669798515654,-0.24149264149719718,-0.42603993606781632,0.0042580283549416616,214.28729413343177
thermal_dispersal,32,20,3759153155,150,1,25,25,0,16,15.960000000000001,15.960000000000001,0.056568542494922595,1.5221038072352358,1.8139158392989048,2.924017738212866,-0.21545736256691858,-0.39082152265370057,0.0043491873217611507,213.59205962020505
thermal_dispersal,32,20,3759153155,180,1,24,24,0,16,15.958333333333332,16,0.041666666666667851,1.5405401289446794,1.789400457879299,2.8844991406148166,-0.20492322076898775,-0.36668970507412735,0.0043150172273696092,210.25548494237688
thermal_dispersal,32,20,3759153155,210,1,23,23,0,15.956521739130434,16,16.043478260869566,0.061487546190136098,1.53102755318774,1.7641942770035128,2.8438669798515654,-0.19691074961693961,-0.34738881755467649,0.0044665739478844781,208.46493795275208
thermal_dispersal,32,20,3759153155,240,1,23,23,0,15.956521739130434,16,16.043478260869566,0.061487546190136098,1.53102755318774,1.7641942770035128,2.8438669798515654,-0.21671170022804759,-0.38232154130202239,0.003977324260896628,211.67707648509173
thermal_dispersal,32,20,3759153155,270,1,23,23,0,15.956521739130434,16,16.043478260869566,0.061487546190136098,1.53102755318774,1.7641942770035128,2.8438669798515654,-0.22848798024791714,-0.40309718711746712,0.0032464383612937787,211.38364557055041
thermal_dispersal,32,20,3759153155,300,1,23,23,0,15.956521739130434,16,16.043478260869566,0.061487546190136098,1.53102755318774,1.7641942770035128,2.8438669798515654,-0.23589399763854382,-0.4161628406133992,0.0038628538028503854,213.13702791185185
thermal_dispersal,32,40,3759153152,150,1,68,62,6,16.044117647058822,15.955882352941176,15.926470588235293,0.096432919475029757,2.23727659765047,2.532056746156468,3.7215090635128765,-0.11244351847421102,-0.28471336951419546,0.011309900638039917,213.3796463735577
thermal_dispersal,32,40,3759153152,180,1,61,60,1,16,16,15.934426229508198,0.065573770491802463,2.2678714831819824,2.4420079599615385,3.8719644423955808,-0.14944734445807895,-0.36495160476174271,0.010165280636819454,214.10785514550091
thermal_dispersal,32,40,3759153152,210,1,60,59,1,15.983333333333333,16,15.966666666666667,0.03726779962499676,2.269055114163407,2.4285900630052808,3.8496198471493832,-0.15100159941100044,-0.36672098382745971,0.0085762376270105082,208.60063222757202
thermal_dispersal,32,40,3759153152,240,1,56,56,0,16.035714285714285,15.982142857142856,16,0.0399297853124959,2.2870392365212617,2.3733755965792431,3.8258623655447788,-0.15669926695781553,-0.37190621619953551,0.0084196702856703439,205.22770626449434
thermal_dispersal,32,40,3759153152,270,1,54,54,0,16.018518518518519,16,16,0.018518518518519045,2.2891915178098623,2.344777925390316,3.7797631496846198,-0.14550019641873296,-0.34116564870260019,0.0075339635367801337,201.48455674159408
thermal_dispersal,32,40,3759153152,300,1,54,54,0,16.018518518518519,16,16,0.018518518518519045,2.2891915178098623,2.344777925390316,3.7797631496846198,-0.15016366033661002,-0.35210043595309254,0.0070344425860671212,200.9597353026578
thermal_dispersal,32,40,3759153153,150,1,69,69,0,15.985507246376812,15.913043478260869,16,0.088155978699974449,2.2408065580647127,2.544408437947105,4.1015659297023479,-0.080005216579518146,-0.2035659481447116,0.012277139367988748,201.97138513535759
thermal_dispersal,32,40,3759153153,180,1,63,63,0,15.920634920634919,16.015873015873016,15.968253968253967,0.086940088492885467,2.237926369853545,2.4684100922353229,3.9790572078963926,-0.10139786433958714,-0.25029151166694508,0.010386050068090383,197.93004870145916
thermal_dispersal,32,40,3759153153,210,1,62,62,0,15.903225806451612,16.016129032258064,15.96774193548387,0.10327619737795013,2.2516614284446659,2.4552800029918558,3.9578916096804062,-0.12089081870893909,-0.29682080972137187,0.0079929997342240051,198.39372519378614
thermal_dispersal,32,40,3759153153,240,1,61,61,0,15.934426229508198,16.016393442622952,16,0.067591895501928456,2.2423688860016671,2.4420079599615385,3.9364971831021736,-0.11995249059224067,-0.29292493684346327,0.0081247105012239151,195.68620072205269
thermal_dispersal,32,40,3759153153,270,1,58,58,0,15.96551724137931,16.017241379310345,16,0.038552896163790297,2.2472734173056064,2.4013002242244745,3.870876640627797,-0.11635955823538542,-0.27941423328129184,0.0079880519633414946,195.88587106112561
thermal_dispersal,32,40,3759153153,300,1,58,58,0,15.96551724137931,16.017241379310345,16,0.038552896163790297,2.2472734173056064,2.4013002242244745,3.870876640627797,-0.12276507978223958,-0.29479581360802742,0.0086412858183913532,196.46713672404437
thermal_dispersal,32,40,3759153154,150,1,73,72,1,15.945205479452055,15.986301369863012,15.986301369863012,0.058118365576977367,2.2687677684349956,2.5926551221102017,4.122087974512997,-0.11306259462931177,-0.29313231508475457,0.011865632792909002,211.36201071961796
thermal_dispersal,32,40,3759153154,180,1,71,71,0,15.901408450704226,16.014084507042252,15.971830985915494,0.10349956659647133,2.2742881152711587,2.568758323579416,4.1408177494228537,-0.11540722869469169,-0.29645327931072252,0.0087873479566601149,206.9294679738436
thermal_dispersal,32,40,3759153154,210,1,69,69,0,15.927536231884059,15.985507246376812,16,0.0738988335303295,2.2766081699546601,2.544408437947105,4.1015659297023479,-0.1297537830608666,-0.33014662047562715,0.009898733586732782,203.49315174282791
thermal_dispersal,32,40,3759153154,240,1,69,69,0,15.927536231884059,15.985507246376812,16,0.0738988335303295,2.2766081699546601,2.544408437947105,4.1015659297023479,-0.12715798047781862,-0.32354183848007495,0.0085023084145735214,202.54763844553827
